名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/17(水) 20:14:35.97 ID:9OLfL/TG0<> えっちじゃん <>スバルのソーセージ争奪戦 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:08.77 ID:NU+dmCPD0<> 今日のぽるぽるは声かわいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:11.60 ID:ySrk+psa0<> ぺっさんの回し見るとスバルの回しでもテンポ悪く感じるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:16.53 ID:upMUVCf00<> <a href="../test/read.cgi/livemegami/1684322075/553" rel="noopener noreferrer" target="_blank">&gt;&gt;553</a> <br> ぺこちゃんおちんちんの隠語が多すぎるよ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:17.10 ID:Dck+aNv40<> ぺっさんそのみこちみたいな底辺配信者みたいなことしないで&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:17.33 ID:z5QAs+wb0<> ポルカの衣装なにこれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:18.70 ID:oZW6kPRk0<> <a href="../test/read.cgi/livemegami/1684322075/633" rel="noopener noreferrer" target="_blank">&gt;&gt;633</a> <br> ポルカで？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:20.22 ID:NMABbx930<> こより見た後なら沙花叉も面白く感じる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:23.47 ID:DdqJ7ZpA0<> <a href="../test/read.cgi/livemegami/1684322075/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> 負けたらみさくらなんこつスプラしてたけど？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:23.21 ID:Qza6r5SH0<> <a href="../test/read.cgi/livemegami/1684322075/547" rel="noopener noreferrer" target="_blank">&gt;&gt;547</a> <br> じゃあどうしたらできるか教えろやカスってやつか <br> あれアウトだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:24.01 ID:1y07juZY0<> そらちゃんの歌枠見ようぜマジでさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:26.63 ID:+fn21+lo0<> <a href="../test/read.cgi/livemegami/1684322075/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> アヘガオドル（小声） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:26.68 ID:iA5R7CDn0<> <a href="../test/read.cgi/livemegami/1684322075/559" rel="noopener noreferrer" target="_blank">&gt;&gt;559</a> <br> ボムヘイ食えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:27.19 ID:OBM72Pyb0<> <a href="../test/read.cgi/livemegami/1684322075/522" rel="noopener noreferrer" target="_blank">&gt;&gt;522</a> <br> 強いのはある <br> ライトニングは強いけど根元晒すから長いソーセージにはクリティカル入れられやすいとかある <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:29.40 ID:D4IpG90V0<> ぺっさんスッポン用意した？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:30.53 ID:k0TtaY5W0<> <a href="../test/read.cgi/livemegami/1684322075/593" rel="noopener noreferrer" target="_blank">&gt;&gt;593</a> <br> 6期がぐだぐだになったのほぼこいつのせいやろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:30.48 ID:fxCzEjF+0<> 6期のオーディション3年前？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:30.82 ID:F30XEMBD0<> ぺこらのネタ切れって数ヶ月前からだぞ <br> 大会とコラボで誤魔化してただけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:30.55 ID:JqDxRDiJ0<> スバルって夜見の名前も間違えてたし適当 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:31.26 ID:7VJfjb500<> <a href="../test/read.cgi/livemegami/1684322075/553" rel="noopener noreferrer" target="_blank">&gt;&gt;553</a> <br> ぼきゅの亀さん食べてもいいよぺこちゃん&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:33.58 ID:DdqJ7ZpA0<> <a href="../test/read.cgi/livemegami/1684322075/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> ポルカではしてないけど？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:35.62 ID:4EspPAcj0<> <a href="../test/read.cgi/livemegami/1684322075/645" rel="noopener noreferrer" target="_blank">&gt;&gt;645</a> <br> どりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:36.55 ID:IqJx35Ub0<> ポルカこんな衣装あったのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:36.64 ID:0eOuHsqm0<> <a href="../test/read.cgi/livemegami/1684322075/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> ござるはチンポに興味無いし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:38.96 ID:mYUw5qsT0<> 赤甲羅はコカコーラやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:46.37 ID:fQeWux720<> <a href="../test/read.cgi/livemegami/1684322075/538" rel="noopener noreferrer" target="_blank">&gt;&gt;538</a> <br> ホロスタとコラボしたら誹謗中傷しまくってそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:23:48.73 ID:me4hCukq0<> <a href="../test/read.cgi/livemegami/1684322075/644" rel="noopener noreferrer" target="_blank">&gt;&gt;644</a> <br> 助手？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:49.59 ID:9/JnTiND0<> <a href="../test/read.cgi/livemegami/1684322075/553" rel="noopener noreferrer" target="_blank">&gt;&gt;553</a> <br> スター食えるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:51.56 ID:QkKv0da60<> 裏弱くて放流で数字が出るからって適当な配信しすぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:51.94 ID:ozX9RyNX0<> <a href="../test/read.cgi/livemegami/1684322075/651" rel="noopener noreferrer" target="_blank">&gt;&gt;651</a> <br> マリオってそういうゲームなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:53.67 ID:np+g8LNm0<> <a href="../test/read.cgi/livemegami/1684322075/553" rel="noopener noreferrer" target="_blank">&gt;&gt;553</a> <br> エロすぎだろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:54.28 ID:AhNXc/gH0<> <a href="../test/read.cgi/livemegami/1684322075/617" rel="noopener noreferrer" target="_blank">&gt;&gt;617</a> <br> <a href="../test/read.cgi/livemegami/1684322075/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> それそれ <br> どんなツラして今回のガイドラインうんぬんツイートしてんだよって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:56.65 ID:sBq8v73+0<> 山ちゃん、2020年頃にホロライブオーディション受けてました！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:56.37 ID:TV/c8Su90<> どんな印象？ <br> https://imgur.com/koLmmX2.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:23:57.96 ID:ijJoxusc0<> <a href="../test/read.cgi/livemegami/1684322075/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> bgmにすればちょうどいいぞ&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:00.68 ID:+LPutSe+0<> ポルカかっこいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:01.30 ID:s7YuGcDI0<> 山田やっとおもろそうな話しとるやん <br> それ他メンバーからも集めて企画にすればいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:00.94 ID:30bdQKSe0<> カエルっこりゃあああああああああああああああああああああああ <br>  <br>  <br> ライブドアニュース @livedoornews (2023/05/17 08:03:17) <br> 【発表】イトーヨーカドーで販売のサラダにカエル混入か、納入8食のうち3食回収 <br> https://news.livedoor.com/article/detail/24248317/ <br>  <br> 商品を食べた購入客が11日に、店舗へ連絡。その後、製造元の担当者らが購入客に直接謝罪し、回収した商品の異物の調査を専門機関に依頼したという。 <br> https://ohayua.cyou/card_img/1656518218398470144/4cVxbryo.png <br> http://twitter.com/livedoornews/status/1658609091013648385 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:00.81 ID:wlmSDsAW0<> ノエルこの衣装っていうか髪型ええやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:03.15 ID:yHgWLxmR0<> <a href="../test/read.cgi/livemegami/1684322075/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> 入れ替えは推し控えに繋がるからそれこそバンバン入れてバンバン切れる体制でもなければやらん方がいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:03.74 ID:Q8y9HSsx0<> ６期 <br> こより　下ネタ <br> クロエ　下ネタ <br> ルイ　下ネタ <br>  <br> 下ネタ多くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:03.96 ID:cORVUf/30<> なんかつまんねーなソセレ大会 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:06.38 ID:9p01h5Jq0<> なんんかこのポルカなら性欲湧く <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:06.86 ID:UVOUHhla0<> <a href="../test/read.cgi/livemegami/1684322075/559" rel="noopener noreferrer" target="_blank">&gt;&gt;559</a> <br> どういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:09.22 ID:U+im+qqw0<> <a href="../test/read.cgi/livemegami/1684322075/651" rel="noopener noreferrer" target="_blank">&gt;&gt;651</a> <br> お前天才だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:09.56 ID:OOGL4Zik0<> ござる何言ってるかわかんねえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:10.53 ID:uWrWh/uD0<> 2先でよかったのでは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:11.29 ID:hZ3l8WlY0<> お前ら自分は関係ないみたいな顔してるけど当然だけどこのガイドラインは「ホロスターズ」にも適用されるからな？ <br> ホロスタ叩いたり潰せ言ってた奴は震えて眠れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:11.91 ID:5ErpMwjL0<> ノエルもポルカも新衣装知らないゴミニワカばっかで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:13.35 ID:lUoDjCi20<> <a href="../test/read.cgi/livemegami/1684322075/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> おかしくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:15.65 ID:QgUtaEC30<> <a href="../test/read.cgi/livemegami/1684322075/593" rel="noopener noreferrer" target="_blank">&gt;&gt;593</a> <br> 1番後輩がこれを言っているという歪み <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:16.54 ID:5KXLp3/30<> 負けたほうがしらけん辞めます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:18.76 ID:DdqJ7ZpA0<> こよりどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:21.58 ID:wREFCaZ20<> んな電見てる方がマシやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:21.60 ID:e7Fbnsoi0<> <a href="../test/read.cgi/livemegami/1684322075/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> 全体募集したらしいから反応しなかったんやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:22.88 ID:Zq4lI2es0<> <a href="../test/read.cgi/livemegami/1684322075/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> 宗教上の理由で無理 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:24.31 ID:LQtC3Vo/0<> こより散る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:25.42 ID:DdqJ7ZpA0<> こよりどりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:25.80 ID:wlmSDsAW0<> は？お都内の？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:25.72 ID:8qluXsii0<> <a href="../test/read.cgi/livemegami/1684322075/593" rel="noopener noreferrer" target="_blank">&gt;&gt;593</a> <br> こいつがV語ってるのギャグだろ <br> 渋ハルに影響されてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:26.32 ID:TaV8NqkN0<> 音ねーぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:27.45 ID:q5sXp5t30<> 全く盛り上がらねえなこの大会 <br> スレの勢い死んでるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:29.60 ID:MXV/DBKS0<> <a href="../test/read.cgi/livemegami/1684322075/538" rel="noopener noreferrer" target="_blank">&gt;&gt;538</a> <br> カバーこれどうすんの？w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:31.47 ID:tupAnzuP0<> <a href="../test/read.cgi/livemegami/1684322075/553" rel="noopener noreferrer" target="_blank">&gt;&gt;553</a> <br> 激辛リベンジしよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:32.85 ID:tg012iX30<> ぺこらクソつまんなそうで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:33.23 ID:uOJJSB5Z0<> 何でみんなコラボ持ってんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:33.18 ID:YxFX4NLW0<> でもこの為にバナナとかキノコわざわざ買ってるんだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:33.98 ID:DdqJ7ZpA0<> こよりどりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:37.74 ID:5uB62BSh0<> ゲーム音一切入れない大会なんて初めてみたんだけど何なのまじで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:38.05 ID:0fVcaTfE0<> ノエルつっよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:39.01 ID:z5QAs+wb0<> こいつら課金しすぎだろ <br> ソセレ運営安泰だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:38.76 ID:yEbdXMy80<> ノエルの方がソーセージに効く <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:39.13 ID:IB4E9pdc0<> <a href="../test/read.cgi/livemegami/1684322075/681" rel="noopener noreferrer" target="_blank">&gt;&gt;681</a> <br> やっぱラミィよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:43.50 ID:5QdGzbkl0<> <a href="../test/read.cgi/livemegami/1684322075/685" rel="noopener noreferrer" target="_blank">&gt;&gt;685</a> <br> タンパク質取れてええな&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:44.43 ID:upMUVCf00<> <a href="../test/read.cgi/livemegami/1684322075/659" rel="noopener noreferrer" target="_blank">&gt;&gt;659</a> <br> あれ本当好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:46.83 ID:Q6n6j/Ix0<> ぺっさんそんな任天堂ゲーよりペクスしたいんだろ？ <br> 素直になるべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:47.38 ID:RfjyNLGn0<> スバル <br>  <br> 企画の才能ないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/17(水) 20:24:47.62 ID:8L+UBdFz0<> これ面白い？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:48.65 ID:l7A1WXKx0<> ソサレって音なかったっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:49.70 ID:QgUtaEC30<> BGM上げない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:53.16 ID:XOk6IQ5z0<> 山田オーディションの話してるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:56.54 ID:30bdQKSe0<> しゃかまた黒いの好きです <br>  <br>  <br> 沙花叉クロヱ&#127907;20時ソセレ大会23時半カウントダウン歌枠！Perfect Crime投稿 @sakamatachloe (2023/05/17 20:24:36) <br> スバルのソーセージへの熱で負けました！&#128563;&#10024; <br> 次回までに黒いやつもいっぱい使っていきます！！！ <br> #ホロライブソセレ大会 <br> http://twitter.com/sakamatachloe/status/1658795648630812673 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/17(水) 20:24:56.30 ID:qXv3tpIU0<> スバルさ <br> ノエルの名前隠さないで尊重しようよ <>
