名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/07(金) 21:44:00.77 ID:8dWA6wXM0<> でゃまれ！ <>かわ余 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:03.28 ID:e6jVcEsf0<> <a href="../test/read.cgi/livemegami/1680871440/519" rel="noopener noreferrer" target="_blank">&gt;&gt;519</a> <br> 有名人ほど信者煽りが盛んになって <br> 無名人ほど過剰ageになっていくんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:03.19 ID:UT8lZPX20<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> 不快感の共有やめて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:03.34 ID:jwj9B9pH0<> みんな今何見てんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:04.39 ID:tNZ/p2hA0<> 約束だよーーーーー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:07.48 ID:sxZTFtfL0<> ころさんサトシの引退に泣いてます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:11.99 ID:DN4/V70s0<> ( ^)o(^ )おっおっおっおっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:12.48 ID:+rklKLxm0<> 太ももがぷよぷよ <br> 今後はこれはセーフってことはだいぶセーフのライン広がったな <br> ありがとう&#129313; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:13.19 ID:kJoW+Zn70<> こよりまだドンキーやっててワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:14.32 ID:eYjsSiLO0<> <a href="../test/read.cgi/livemegami/1680871440/359" rel="noopener noreferrer" target="_blank">&gt;&gt;359</a> <br> こういう監修ってどこまで関わってんの？ <br> 名義貸し？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:14.52 ID:ufVAcLFC0<> 確かにみこち少し上手くなったけどそんなに変わらないぞ <br> あかたん補正かけ過ぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:14.64 ID:+64HYCIy0<> <a href="../test/read.cgi/livemegami/1680871440/477" rel="noopener noreferrer" target="_blank">&gt;&gt;477</a> <br> もうシリーズ捨てたんじゃなかったのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:14.81 ID:IDSdiUT30<> 天音家のカレーなら買うわ <br> と思ったけどこれってさゆりのカレーなのか…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:15.03 ID:sJjMvvIi0<> あてぃしお休みです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:15.75 ID:6XqASx7k0<> マリン「乳首は鍛えれば鍛えるほど弱くなるじゃん」 <br>  <br> ノエル「知らねぇよそんなこと…」 <br>  <br> これ最近で一番意外な発言だったんけど <br> ノエルって配信してないとイケない特殊体質で他のオナニーの仕方を知らないみたいな可能性ありそうだな <br> 裏でもっと全身開発してるかと思ってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:15.93 ID:z8TAit8o0<> 登山して草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:16.64 ID:OshlK3Su0<> 　　　　　　　　　　　　　　　　　　　 ｨ'⌒∨　　　 （(),)＼ 　 　 /''ｧ′ﾞ't,,_, <br> 　　　　　　　　　　　　　　　 　 ,,-=ﾍ{}_　 ＼　 __〈斗{=心､　 /　/　　　 ｀¨''', <br> 　　　　　　　　　　　　　　　 ,/′　　｛＼　 ＼,(＼= }彡〕|､_/　 |　　 　 　　 ,}} <br> 　　　　　　　　　　　　　 　 ,j′ 　 　 |＼&gt;'''´　__,二=ﾆﾉ/,__ ｀``､､　　　　,,,{i, <br> 　　　　　　　　　　　 　 　 ｛　　　 　 ／ _,.'''''&quot;´ 　　 ／　 ｀｀ヽ､、＼_ イ, ,,,'''宀'l 　　　　　,,,,| <br> 　　　　 　 　 ﾏ`ｰ､__　　　,'¨'ｰ-､／ ／´　　　 ,　　　 ､　　　　　 ＼　＼／　 　 《 　　　／　| <br> 　 　,,,,,,,rｘii_ l{　　｀l≦,, { 　 　/ /　　　　　 ,i′　　　 |,　　　 　　　＼ ＼　　 　 },,r'''''´　　}| <br> 　 《{~　　 || l||''''l||||￣|ﾄlr=‐ｧ‐/　　　　　　ii　　　 　 ||､　　　|　　 ∨,⊥､___　 }ﾞ　　　　 ,j′ <br> 　 　 {} 　 　 《| {|　|||||,,,l||_　 |′ｲ　　　　 　|　||　　　 　 ||| 　 　 |　　　ｌ＼　　 |￣／　 　 ,,{′ <br>  　 　 《|　 　 《| |i,,i|||ll''lll| ＼||／|　　 　 　 |　:|　　　 　 ||||　 　 | 　　 ｀＼＼_|'''　　　　,,'′ <br> 　　 　 《|　 　 |'''''''''' 　 '|||,,ｲ,'|　 |　　ｉ　　 ||| :|　　　 　 |l|||　 　 |||ｉ　　|_,,, ＾ヽ}},,,,,,,,,,,,r'′ <br> 　 　 　 《i,　　 　,,,,,,,,,ril''　l|-〕┘ 　 |　　 | | ‘,　 　　 　 ||| 　　|,, 　　 |　|　　| `ｰく__,,{ ¨''',,　　　 <br> 　　　 　 《|,　　 {{|~㌻　　 ,'''| 　 :|　　|＼　| ＼l}　 |_　 /_|_|__,,ﾉ{　　　 || ＼　||　＼　ﾟ%,　 <br> 　　 　 　 '《|, ,,,,,i|||{'　　 ,,,,r'']}}ﾐ､|| 　 |￣l￣￣l¨¨¨¨''　 ' l￣　７￣ |||ﾄ： }}||　 `　　‘i　 <br> 　　　　　　 '抖,i''''{,,,,,,,''''''　 ,{|| ('{〈 　 |　 `ｰ-'′　　　　　 `ｰ-'′　 l　 },》ﾞ　 八|　　　 ||　 <br> 　　　　　 　 '《,,　 ¨　,,,,,　 ,i{|,_ ＼∨ |　///　　　　 　　　　　///　 l　,,'''' ／　 Ⅵ,,　　 　 | <br> 　　　　 　_,r'''''''　　 ｬ抖|''i''''　``ｰ‐∨|、　　　　 　　　 ,..　 　　 　 | /ﾞ¨´　　　 ｛ ｀`'ｘ,,_　|| <br> 　　　　　‘《{,,,,,,,r''x　 《i|, |　　　　　 ∨{ト､__　　　 ｀｀¨´　　_,...イ//　　　　 　 　 | 　 　｀¨''ｈ <br> 　　　　　　　¨'|　 弋,,,'''' |　　　 　 　 ＼__　｀¨''ｰr----'''7´　__,厶　　　　　　　 | 　　 　 　 | <br> 　　　　　　　　{|　　 ｀　　 },,,,,,,,,__　　 ,,(〉厂'''{⌒'}､,,_'_,, -‐/´　Ⅵx,　　 _,,,,,,,,,/　　　　　 | <br> 　　　　　 　 　 ﾞ、　　　 　 '、　 ｀''x/ 　〈|　:r'{　 _,,}__,{-‐ /､　　 |_/ ﾞﾞ'''''´　　/　　　　 　 /　 <br> 　　　　　 　　　人　　　　　 &gt;'''⌒´　　 〈＼ ＼&quot;／' ＼`_'ノ　／/〉′　 `''ｰx(　　　　　,〈　　 <br> 　　　　　　　 / 　 〉､､__　　/　 　　　　 j,,,)入､_彡´　　 ＼／／(_　　　 　　 '}|　　__,.イ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:17.85 ID:R/3h3tpZ0<> <a href="../test/read.cgi/livemegami/1680871440/581" rel="noopener noreferrer" target="_blank">&gt;&gt;581</a> <br> ホロメンだってかなたそのマイクラだけでファン層やばいとおもわれてるししゃーない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:19.76 ID:Fzzuamyp0<> 荒らしてるクルーの正体 <br> https://i.imgur.com/viiPIK9.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:20.47 ID:/SUbLEST0<> <a href="../test/read.cgi/livemegami/1680871440/551" rel="noopener noreferrer" target="_blank">&gt;&gt;551</a> <br> いきなり良い奴になるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:22.59 ID:KM7E9Y240<> しっかしころさん全然登山しないな <br> 昔の方が歌枠数字出てたろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:24.21 ID:RAkyw01v0<> マジで名曲だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:29.97 ID:vkbTUly+0<> おまえらって毎回美容師に「これからお出かけですか」って聞かれたらなんて答えてるんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:31.22 ID:TitJru2J0<> <a href="../test/read.cgi/livemegami/1680871440/460" rel="noopener noreferrer" target="_blank">&gt;&gt;460</a> <br> こうみるとあくたん停滞しているな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:34.00 ID:RCoEJhzv0<> <a href="../test/read.cgi/livemegami/1680871440/594" rel="noopener noreferrer" target="_blank">&gt;&gt;594</a> <br> みこち <br> もうすぐぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:35.27 ID:XtxQr3r/0<> フレア行くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:37.38 ID:dB/Mb8yD0<> 　　　　　　　　　　　 　∩∩ <br> 　　(  ^)o(^)　　　　 　 ( 'ω') <br> ＿(__つ/￣￣￣/＿＿(__つ/￣￣￣/＿ <br> 　　＼/　　　　 /　　　　＼/　　　　 /　　 <br> 　　　 ￣￣￣￣　　　　　 ￣￣￣￣ <br>  <br> ねぇ、これ・・・ <br> 　　　　　　　　　　　 　∩∩ <br> 　　(　  ^)o(^)　　　　　( 'ω') <br> ＿(__つ/￣￣￣/＿＿(__つ/￣￣￣/＿ <br> 　　＼/　　　　 /　　　　＼/　　　　 /　　 <br> 　　　 ￣￣￣￣　　　　　 ￣￣￣￣ <br> 　　　 <br> 　　　　　　　　　　　 　∩∩ <br> 　　(　  ^)o(^)　　　　　( 'ω') <br> ＿(__つ/￣￣￣/＿＿(__つ/￣￣￣/＿ <br> 　　＼/　　　　 /　　　　＼/　　　　 /　　 <br> 　　　 ￣￣￣￣　　　　　　 ￣￣￣￣ <br>  <br> またあてぃしの話してる <br> 　　　　　　　　　　　 　∩∩ <br> 　(^)o(^)　　　　　　 　(;'ω') <br> ＿(__つ/￣￣￣/＿＿(__つ/￣￣￣/＿ <br> 　　＼/　　　　 /　　　　＼/　　　　 / <br> 　　　 ￣￣￣￣　　　　　 ￣￣￣￣　　 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:39.04 ID:fnYNLXcT0<> あてぃし色は最初で最後の完成曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:39.57 ID:8ArOrhdm0<> <a href="../test/read.cgi/livemegami/1680871440/359" rel="noopener noreferrer" target="_blank">&gt;&gt;359</a> <br> 全部売り切れば5400万円か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:58:40.05 ID:ow0Eu74h0<> 21時からくそ平和だったなこのスレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:40.99 ID:Izq5Tx1O0<> すいせいの隣ってみこちみたいな声よりルイみたいな声のほうが映えるよね <br> https://i.imgur.com/blWWyiE.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:42.19 ID:idWZ+lyw0<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> すっごいドキドキしながらスパチャしたんやろなぁって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:43.98 ID:KFhY/fgm0<> 恋愛ソング歌ってるやつが異性関係でやらかしたら聴きたくなくなるのってASMR主体の人がストリーマーとゲームしまくってるのを知った時の感覚に似てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:47.11 ID:7wk37zAM0<> <a href="../test/read.cgi/livemegami/1680871440/609" rel="noopener noreferrer" target="_blank">&gt;&gt;609</a> <br> 巨カスさあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:51.23 ID:sf2bUII80<> ( ^)o(^ )色名曲すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:52.13 ID:BOCHZ/ym0<> すまん <br>  <br> あやめるって誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:54.90 ID:Tjf6YBgP0<> <a href="../test/read.cgi/livemegami/1680871440/477" rel="noopener noreferrer" target="_blank">&gt;&gt;477</a> <br> 続きかよ <br> 7以降の全部作り直せ&#128544; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:54.80 ID:6VRk3due0<> ぺこらんだむ歌えよ <br> ぺこらんだむ歌えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:55.21 ID:R8ev2Ua30<> <a href="../test/read.cgi/livemegami/1680871440/217" rel="noopener noreferrer" target="_blank">&gt;&gt;217</a> <br> んっ　やめろ力丸! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:55.93 ID:nNFvlA+s0<> <a href="../test/read.cgi/livemegami/1680871440/611" rel="noopener noreferrer" target="_blank">&gt;&gt;611</a> <br> 質セトリなんだがなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:55.94 ID:rDlbMVCc0<> <a href="../test/read.cgi/livemegami/1680871440/594" rel="noopener noreferrer" target="_blank">&gt;&gt;594</a> <br> みっころ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:56.80 ID:R/3h3tpZ0<> <a href="../test/read.cgi/livemegami/1680871440/600" rel="noopener noreferrer" target="_blank">&gt;&gt;600</a> <br> 場合による <br> 酒関係は試飲してるだろうけどカレーはどうやろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:58:57.47 ID:XhArp1KR0<> <a href="../test/read.cgi/livemegami/1680871440/576" rel="noopener noreferrer" target="_blank">&gt;&gt;576</a> <br> まつアン倶楽部に粘着されてるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:01.42 ID:VfWEKO/B0<> ござるパスワード8083です・・・ <br>  <br> やおやさんです・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:01.87 ID:m3Y2EqWm0<> <a href="../test/read.cgi/livemegami/1680871440/611" rel="noopener noreferrer" target="_blank">&gt;&gt;611</a> <br> 外人消えてからはこんなもんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:05.69 ID:EQAiUpaX0<> ホロライブのせいでQ remasteredとぷよテト買っちまったわ <br> 面白いけど一人だとすぐ飽きるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:06.23 ID:hbdb/nfG0<> <a href="../test/read.cgi/livemegami/1680871440/558" rel="noopener noreferrer" target="_blank">&gt;&gt;558</a> <br> &#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:59:06.95 ID:ciHbZ9W10<> あくたんの曲は当たり多すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:07.30 ID:prdkRisA0<> <a href="../test/read.cgi/livemegami/1680871440/484" rel="noopener noreferrer" target="_blank">&gt;&gt;484</a> <br> 求められてないもん歌って大不評くらうくらいならスウジーとやらのほうがファン想いだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:07.67 ID:CJjm5o280<> <a href="../test/read.cgi/livemegami/1680871440/442" rel="noopener noreferrer" target="_blank">&gt;&gt;442</a> <br> そういやGTA歌いそびれてたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:59:09.40 ID:KzX43bXM0<> かわいいのはみこち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:10.56 ID:pChA1IVF0<> <a href="../test/read.cgi/livemegami/1680871440/519" rel="noopener noreferrer" target="_blank">&gt;&gt;519</a> <br> この程度で済んでるなら良くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:10.88 ID:BEFStv030<> おいみこ <br>  <br> #あくあ色ぱれっと　やぞ　ぱれっとひらがなや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:11.00 ID:RAkyw01v0<> ぺこらんだむぶれいん来ます！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:59:11.21 ID:dXME53MZ0<> ( ^)o(^ )あてぃしCoCo壱好きすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:11.47 ID:i7HZJdQl0<> ( ^)o(^ ) これで今週の配信ノルマ完了でいい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:13.77 ID:SWYkEwnk0<> ころねを抱きたい&#129394; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:14.38 ID:meAgwEAq0<> <a href="../test/read.cgi/livemegami/1680871440/634" rel="noopener noreferrer" target="_blank">&gt;&gt;634</a> <br> かわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:16.14 ID:FMowOarG0<> んにぇ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:16.01 ID:+tdg2I+X0<> <a href="../test/read.cgi/livemegami/1680871440/611" rel="noopener noreferrer" target="_blank">&gt;&gt;611</a> <br> むかしは海外勢がいっぱいいた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:59:16.82 ID:23t0fAbz0<> かなたそのうにゅー雑談いくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:18.53 ID:L+u27qec0<> ぺこらんだむどりゃああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:59:18.91 ID:h3+G9iAq0<> ぺっさんまずはスラムダンク海南戦、陵南戦の話です <br> 流川推しになってると予想 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:18.81 ID:dhhOIkIH0<> 歌枠対決でもやっぱぺこらが勝つんだな <br> 不思議なもんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:20.58 ID:POxmHDmt0<> 23時からクソガキ見たいんだけどころさんそれまでに終わる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:21.00 ID:R/3h3tpZ0<> <a href="../test/read.cgi/livemegami/1680871440/634" rel="noopener noreferrer" target="_blank">&gt;&gt;634</a> <br> 八百屋！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:59:21.77 ID:Gx3mONIr0<> <a href="../test/read.cgi/livemegami/1680871440/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> 歌うかアホw <>
