名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/25(火) 11:22:38.46 ID:d9Xyck2t0<> 許せねえよ <>ビッグモーター&#12791;アンスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:47.36 ID:Bc8FffWc0<> <a href="../test/read.cgi/livemegami/1690251758/622" rel="noopener noreferrer" target="_blank">&gt;&gt;622</a> <br> 市とか区じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:48.14 ID:hr8Is4Q60<> 環境整備とかいうパワーワード <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:48.08 ID:aw+eYCHm0<> なにわろてん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:40:48.85 ID:k06/e18E0<> ビグモ結構質だな <br> さすがに2014年の会見3つには勝てんが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:49.98 ID:2lHovkTa0<> <a href="../test/read.cgi/livemegami/1690251758/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> こいつ強えの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:40:50.44 ID:qhkquVWv0<> <a href="../test/read.cgi/livemegami/1690251758/562" rel="noopener noreferrer" target="_blank">&gt;&gt;562</a> <br> 目標年商1兆円がそもそもの原因なんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:51.27 ID:T6Lh0cId0<> 社長、損保擁護してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:56.28 ID:HuRF9vS+0<> なんでわらってんの&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:40:58.80 ID:n542RUnW0<> たん↑てき↓ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:01.76 ID:hpKel1cw0<> もう街路樹の話出た？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:02.57 ID:buc2kKK50<> わからない？？？全支店でやってたのに？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:03.47 ID:hr8Is4Q60<> クソみたいな演技で笑う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:03.74 ID:+w6A8OOY0<> とりあえず社長のメンタルクソ強なの笑うわw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:04.81 ID:9fEjKLCZ0<> ゴルフ愛と損保愛だけは本物だと感じる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:05.47 ID:sbOW/AI+0<> 植物も生きているんだああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:06.71 ID:Z4AcVqrv0<> 草生えない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:06.96 ID:kliM8T9h0<> ヘラヘラしてんの印象悪すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:06.99 ID:whXnOr2Z0<> https://i.imgur.com/vFLBfRk.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:09.93 ID:yLpX9Xrn0<> <a href="../test/read.cgi/livemegami/1690251758/609" rel="noopener noreferrer" target="_blank">&gt;&gt;609</a> <br> ギャハハハハハハハハハ&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:13.29 ID:aw+eYCHm0<> <a href="../test/read.cgi/livemegami/1690251758/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> 弁護士が止めた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:15.91 ID:T6Lh0cId0<> <a href="../test/read.cgi/livemegami/1690251758/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> 環境整備でやってただけだから！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:19.35 ID:U/W1eFgp0<> やってることやべぇけど街路樹とか正直いらんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:21.08 ID:6UdGuB0t0<> <a href="../test/read.cgi/livemegami/1690251758/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> これこれ <br> これめっちゃ好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:23.03 ID:pueJl+900<> <a href="../test/read.cgi/livemegami/1690251758/635" rel="noopener noreferrer" target="_blank">&gt;&gt;635</a> <br> https://i.imgur.com/qpQCFvF.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:24.87 ID:+zgBsEzw0<> ヘラヘラしてんのやべえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:28.42 ID:jyrCvtbH0<> YAGOOもなんか記者会見しようぜ <br> 負けてらんねえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:28.69 ID:8f1K2vZR0<> この社長大物だよな <br> メンタルばけもんじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:29.31 ID:Non9849W0<> ぶっちゃけでかい街路樹っている？ <br> せめて低木とかでよくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:30.85 ID:87EfM9P60<> 工場長さぁ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:34.62 ID:buc2kKK50<> 自分で作った調査報告書 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:38.80 ID:TAaVZNxX0<> 社長バズりすぎだろ <br> 今まで見つかってなかったのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:46.28 ID:kliM8T9h0<> <a href="../test/read.cgi/livemegami/1690251758/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> ネタに思うけど割と大事な問題なんやで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:46.36 ID:i8FsxaHA0<> ちょっと居眠りしてたらビグ民とかいうのにここ乗っ取られてた&#128549; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:46.79 ID:UW1mox1G0<> <a href="../test/read.cgi/livemegami/1690251758/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> あっこりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:47.07 ID:mGUupizd0<> <a href="../test/read.cgi/livemegami/1690251758/664" rel="noopener noreferrer" target="_blank">&gt;&gt;664</a> <br> 涼しい&#128521; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:51.65 ID:T6Lh0cId0<> 個々の工場長がやったから！俺知らないwwwwwwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:41:53.51 ID:Bra5Wi9Z0<> <a href="../test/read.cgi/livemegami/1690251758/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> 植えるために費やされた費用は俺らの血税やで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:56.32 ID:4pdev4bQ0<> <a href="../test/read.cgi/livemegami/1690251758/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> 環境整備で～って言ったところで遮られた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:56.95 ID:Zvx0NOLf0<> マジかよ工場長最低だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:56.92 ID:SWAI3xUH0<> 工場長が悪い！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:57.65 ID:hr8Is4Q60<> 工場長&#128557;&#128557;&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:41:57.64 ID:7TNTltTJ0<> すまんビグモ配信どこ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:02.79 ID:aw+eYCHm0<> 工場長尻尾切り前にリークしたがええな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:03.98 ID:M32mSKbe0<> 工場長さぁ社長の意向と違うんだけど？ <>
￣￣)／￣￣￣￣￣￣<><>2023/07/25(火) 11:42:05.22 ID:pGx3h2im0<> https://i.imgur.com/IBQILWE.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:05.96 ID:HuRF9vS+0<> 工場長がさぁ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:08.75 ID:2lHovkTa0<> <a href="../test/read.cgi/livemegami/1690251758/666" rel="noopener noreferrer" target="_blank">&gt;&gt;666</a> <br> 自分で作れてえらい&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:08.45 ID:wdIC51b+0<> 社長ずっと知らぬ存ぜぬなの草 <br> お前なんのために居たんだよｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:10.37 ID:gcUnDBXJ0<> この社長自分の会社で売ってる車絶対買わないんだろうなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:11.56 ID:n542RUnW0<> 工場長最悪だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:21.87 ID:buc2kKK50<> <a href="../test/read.cgi/livemegami/1690251758/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> ほんと草も生えないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:23.17 ID:aw+eYCHm0<> <a href="../test/read.cgi/livemegami/1690251758/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> https://www.youtube.com/live/TQsHxnYjfjE <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:23.48 ID:PL1fJZBP0<> なんか楽しそうな実況してて草 <br> リアタイしたかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:26.52 ID:fMzSEEk60<> <a href="../test/read.cgi/livemegami/1690251758/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> 流石に草ｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:26.52 ID:WzhWR8JV0<> ふぁうふぁう&#12316;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:27.02 ID:8gT+rmtQ0<> ここまで掘られたらもう終わりやろ <br> この先どうすんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:29.50 ID:oOpDc0Ld0<> すまん <br> あわーわ　除草剤でモンスタープラント枯らす <br> ビグモ　　除草剤で街路樹枯らす <br>  <br> これどゆこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:30.48 ID:neel3G5G0<> クルマを売るならビッグモーター♪ <br> やっぱりビッグが一番！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:36.56 ID:+w6A8OOY0<> 手を染めたw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:36.93 ID:hpKel1cw0<> <a href="../test/read.cgi/livemegami/1690251758/656" rel="noopener noreferrer" target="_blank">&gt;&gt;656</a> <br> 弁護士有能だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:39.89 ID:+zgBsEzw0<> 社長 <br> 全部板金部門が悪い <br> 全部工場長が悪い　←NEW <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:40.88 ID:pueJl+900<> 工場長にファンネル飛ばすな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:42.80 ID:M32mSKbe0<> ノルマと目標は違うんだよ？ <br> 組織的とかじゃないからほんま社員困る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:43.97 ID:wEqp50Uo0<> こいつVtuberにすべき人材だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:45.61 ID:2bUFWqMw0<> 104名で組織的じゃないとか有り得んわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:45.90 ID:HuRF9vS+0<> <a href="../test/read.cgi/livemegami/1690251758/693" rel="noopener noreferrer" target="_blank">&gt;&gt;693</a> <br> あ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:46.09 ID:RpzlAbc70<> 社長何も知らないのに辞任しないといけないのかわいそう <br> 俺が社長だったら勝手にやってた工場長に責任取らせるわ <br> この社長さん良い人だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:47.46 ID:OEBfUNDU0<> 工場長アンスレでリークしよう&#128513; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:53.46 ID:pHg0P06r0<> <a href="../test/read.cgi/livemegami/1690251758/662" rel="noopener noreferrer" target="_blank">&gt;&gt;662</a> <br> 上場したし次に誰か契約解除になるような不祥事起きたらあり得るか <br> 社会に迷惑かけるレベルなら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:55.80 ID:4dAOIBaW0<> <a href="../test/read.cgi/livemegami/1690251758/693" rel="noopener noreferrer" target="_blank">&gt;&gt;693</a> <br> あっこりゃああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:57.93 ID:FKmvCO180<> ビグメン馬鹿にしたやつ通報しました&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:42:58.85 ID:r+a/Mg6t0<> 街路樹被害合ったらどこが請求できるんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:42:59.72 ID:n542RUnW0<> <a href="../test/read.cgi/livemegami/1690251758/693" rel="noopener noreferrer" target="_blank">&gt;&gt;693</a> <br> あわーわマジかよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:04.15 ID:mGUupizd0<> <a href="../test/read.cgi/livemegami/1690251758/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br>  <br> https://i.imgur.com/Cgbff92.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:05.01 ID:BNUvZ30X0<> <a href="../test/read.cgi/livemegami/1690251758/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> ビグナイトありがちゅ&#12316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:06.32 ID:7TNTltTJ0<> <a href="../test/read.cgi/livemegami/1690251758/688" rel="noopener noreferrer" target="_blank">&gt;&gt;688</a> <br> サンキュー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:06.98 ID:gNdyBna+0<> ビグモ 30000 <br> あわわ   300 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:43:07.30 ID:Helfuu970<> 三社の内損保が最後まで残ったんだよな <br> やっぱそういうことなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:08.86 ID:+w6A8OOY0<> 工場長にファンネル飛ばしました。社長ファンネル使いです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/25(火) 11:43:08.90 ID:CSp5HOWG0<> <a href="../test/read.cgi/livemegami/1690251758/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> 記者「除草剤を撒いた疑惑がありますが」 <br> 社長「それは環境整備で…」 <br> 弁護士「あ！」 <br> 社長「うん？」 <br> 弁護士「その件は調査の上後日ご報告します」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:09.48 ID:/jJenqC70<> こういうのってコンプラや謝罪会見のプロみたいなのに指導して貰うと思うんだが <br> ビッグモーターは雇わず社長オリジナルテイストで会見来たのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:10.40 ID:bOYg5LRM0<> FPS？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:12.17 ID:kOnCGyug0<> ピンポイントで写真残してるGoogleマップにも笑うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:12.84 ID:Fwmm767l0<> 経営層は無実です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:14.09 ID:pXPPPrOy0<> 心の怪盗団だけど予告状いつ送ればいいんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:17.43 ID:neel3G5G0<> <a href="../test/read.cgi/livemegami/1690251758/693" rel="noopener noreferrer" target="_blank">&gt;&gt;693</a> <br> これもうあっわモーターじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:19.13 ID:T6Lh0cId0<> 目標がノルマと捉えられてたわー <br>  <br> これ組織的じゃねーから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/25(火) 11:43:20.39 ID:kliM8T9h0<> 損保ジャパンはこの問題について、「保険金不正請求を認識できなかったことを真摯（しんし）に受け止める」とのコメントを発表し、社外弁護士による委員会を設置して調査を行い、原因を究明するとしています。 <>
