名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/18(月) 22:49:57.60 ID:slfn4o3X0<> なんてこったぁ <>コメントチラチラ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:25.38 ID:IiwGsQfx0<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> 眼球動きすぎい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:28.53 ID:vDFbwXKG0<> やっぱ韓国が上だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:27.11 ID:wrAhuhOa0<> イキっててかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:27.35 ID:0CSUrZPh0<> ホロ同接ここひと月で強くなりすぎだろ <br> みこちがみんなの100歩になってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:31.44 ID:Gn5cdr5f0<> かなでそ、あいりす、ふわもこ <br>  <br> あんま追えてないんだけど1番誰が漢字読めてるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:31.01 ID:BPfuutge0<> 来そうな奴全員配信してるけど大丈夫か？ <br> https://i.imgur.com/buitxPa.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:34.18 ID:cVdST1c00<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> 可愛すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:32.49 ID:Nk+oPJ8f0<> <a href="../test/read.cgi/livemegami/1695044997/600" rel="noopener noreferrer" target="_blank">&gt;&gt;600</a> <br> これやばくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:35.13 ID:qyuM4hti0<> <a href="../test/read.cgi/livemegami/1695044997/531" rel="noopener noreferrer" target="_blank">&gt;&gt;531</a> <br> お前みたいな奴がそういう煽り方するからファンが減るんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:34.94 ID:RXbU6Aa90<> FIFAもっとうまくこすればよかったのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:37.25 ID:yJMQYWYH0<> <a href="../test/read.cgi/livemegami/1695044997/65" rel="noopener noreferrer" target="_blank">&gt;&gt;65</a> <br> ぶいらび <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！ <br> https://vrabi.net/video/b14c9OCoBpI <br>  <br> 53P何このグラフ？N字どころじゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:41.83 ID:wxx+XRF80<> かなでそ？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:42.95 ID:U3dWh87O0<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> 可愛い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:41.02 ID:RZ72+8i50<> ぺこらあくたんをゴリゴリ削ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:42.37 ID:ewMMeqhx0<> ぺこーら「またFIFAやりたいな～」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:46.88 ID:LfKAfsQM0<> <a href="../test/read.cgi/livemegami/1695044997/378" rel="noopener noreferrer" target="_blank">&gt;&gt;378</a> <br> アルランデスはワンピのゲームやってたぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:46.84 ID:Vy1iPfyF0<> かなでっち草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:46.97 ID:Vx/h8Fjx0<> でそ…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:47.17 ID:sP+bfeQ60<> みこち行くぞ！！！！！！あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:47.63 ID:Rh551PvY0<> かなでそくっそおもろいけど疲れるなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:49.70 ID:BDQ1QUv+0<> <a href="../test/read.cgi/livemegami/1695044997/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> &#5596;&#748;&#5596;さん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:50.75 ID:18Tv+UtY0<> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:51.07 ID:q3IB7/1n0<> <a href="../test/read.cgi/livemegami/1695044997/579" rel="noopener noreferrer" target="_blank">&gt;&gt;579</a> <br> 普通に質あるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:51.09 ID:sP+bfeQ60<> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:51.19 ID:oSVNQJo40<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> バレバレで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:54.06 ID:ug8lC8ed0<> 待って俺今日リグメンの配信しか見てない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:56.27 ID:uPouow9X0<> <a href="../test/read.cgi/livemegami/1695044997/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> シミュレーション系は捨てまくってるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:55.38 ID:5tTBrlpJ0<> ポルカ見るぞポルカ見るぞポルカ見るぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:59:58.89 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/642" rel="noopener noreferrer" target="_blank">&gt;&gt;642</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:59:59.50 ID:pgH/hnMj0<> <a href="../test/read.cgi/livemegami/1695044997/541" rel="noopener noreferrer" target="_blank">&gt;&gt;541</a> <br> 吹替なしでクソ小文字字幕で戦闘中もガンガンしゃべるじゃんあれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:01.27 ID:IX7WyaSe0<> ちょちょいのちょ…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:01.03 ID:Vy1iPfyF0<> かなでっちインド知りません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:03.75 ID:Gn5cdr5f0<> <a href="../test/read.cgi/livemegami/1695044997/641" rel="noopener noreferrer" target="_blank">&gt;&gt;641</a> <br> 流石です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:03.74 ID:riagXMwB0<> インド知らないと？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:04.75 ID:Vx/h8Fjx0<> インドは音読みしただけか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:06.77 ID:EfIxrFuI0<> <a href="../test/read.cgi/livemegami/1695044997/626" rel="noopener noreferrer" target="_blank">&gt;&gt;626</a> <br> ルイくらいか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:05.02 ID:dVlUXJVi0<> ポルカの雑凸待ち行くぞ <br>  <br> 因みに今までの雑凸待ち <br> 1回目 こより ルイ ラミィ ねね ぼたん いろは <br> 2回目 すいせい まつり こより みこ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:07.12 ID:Bq1sSKWp0<> インドの意味知らないそうです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:06.55 ID:18Tv+UtY0<> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:09.90 ID:Kd75glza0<> <a href="../test/read.cgi/livemegami/1695044997/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> 買っては積んで放置だから捨てる以前の話だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:11.22 ID:aLXaTjFn0<> <a href="../test/read.cgi/livemegami/1695044997/595" rel="noopener noreferrer" target="_blank">&gt;&gt;595</a> <br> 数字出るかわからないゲームもやって人柱になってるって感じだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:12.91 ID:9QpkTBh40<> 23時からポルカの神企画の雑凸待ちあるじゃねーか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:13.90 ID:2DLrxnqn0<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> でそ、好きだ…&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:14.21 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/659" rel="noopener noreferrer" target="_blank">&gt;&gt;659</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:15.33 ID:n1D4IyBI0<> ぺこらエムバペ派です <br> ムバッペ派は認識を改める様に <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:17.65 ID:YJ+iMfcM0<> 思ったよりリグロスどハマリして反動が怖い&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:17.62 ID:z3RoYdat0<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> なんてこったぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:18.57 ID:p9dOPhZw0<> らでん王はじまるけど同接どうなると思う？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:16.79 ID:IDMm0mqD0<> みこは激戦区マイクラで3万出なかったからな <br> ぺこらはSteam見るだけで3万はさすが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:18.12 ID:+y34DVEG0<> はじーめ　みこ以上の滑舌とすいせい以上の歌唱力を誇る完璧で究極のアイドル <br> りーりか　圧倒的な配信強度と若さを両立する超大型ルーキー。こよりを倒す日は近い <br> かなでそ　世界最高民族の名に恥じない圧倒的語学力と笑いのセンスを持つ天才Vtuber <br> あおたそ　初配信で一軍二人を一瞬でメス堕ちさせた傑物。 <br> らでーん　軽妙洒脱なトーク力と斬新な設定によりリグロス登録者トップを縦にする王の中の王 <br>  <br> リグロス最強すぐる……ホロックスとは一体何だったのか……&#128561; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:20.16 ID:dDtJ9zRD0<> 奏は印度の意味がわからない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:18.77 ID:rJ7FoU060<> <a href="../test/read.cgi/livemegami/1695044997/507" rel="noopener noreferrer" target="_blank">&gt;&gt;507</a> <br> 韓国人らしくてよいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:19.08 ID:roejGS3t0<> らでん行くぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:21.39 ID:gAu6kpYs0<> イカゲームって韓国だっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:22.68 ID:HqjOEYLK0<> んな金閣とんな銀閣 <br> https://pbs.twimg.com/media/F6T5WnUb0AAsaQs.jpg <br> https://pbs.twimg.com/media/F6T5WnWagAAw9lb.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:22.60 ID:ze9NRIl20<> ニダーw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:21.94 ID:ufGFehAo0<> へーインドって国あるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:24.97 ID:Nq/AmU7H0<> <a href="../test/read.cgi/livemegami/1695044997/450" rel="noopener noreferrer" target="_blank">&gt;&gt;450</a> <br> 日本の大学行ったから日本の範囲で言えばってことだろ <br> 大学で日本帰ること決まってたんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:25.14 ID:18Tv+UtY0<> <a href="../test/read.cgi/livemegami/1695044997/669" rel="noopener noreferrer" target="_blank">&gt;&gt;669</a> <br> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:26.10 ID:7kReaR4p0<> <a href="../test/read.cgi/livemegami/1695044997/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> ハーフかもじゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:28.29 ID:qhih6IFk0<> ポルカ団欒凸待ちにて <br> &#129313;「なんかバイブ鳴ってる」 <br>  <br> こより「あ、こよ、こよです」 <br>  <br> ラミィ「圧が強いのよw」 <br>  <br> ルイ「あははw」 <br>  <br> &#129313;「こういうのいいよなwバイブ鳴って彼氏かぁ？みたいな雰囲気w」 <br>  <br>  <br> ラミィ「……」 <br> こより「……」 <br> ルイ「……」 <br> https://youtu.be/UghK-maD4Pg?start=2709 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:30.53 ID:fNEb3l3v0<> 添付読めました <br> ぺこら超えです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:31.44 ID:MmIW6Hd10<> <a href="../test/read.cgi/livemegami/1695044997/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> アイリスだけ見たな <br> 復帰まだかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:31.84 ID:bop7VWdx0<> あくたんうっま <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:32.31 ID:xMKp9tRU0<> 添付読めるとかぺこーら越えか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:30.79 ID:CZzBRVN+0<> &#128048;ニダ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:32.50 ID:q3IB7/1n0<> かなでもう強化型の金髪ホロメンじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:34.62 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:35.02 ID:OWmokyt20<> <a href="../test/read.cgi/livemegami/1695044997/665" rel="noopener noreferrer" target="_blank">&gt;&gt;665</a> <br> エルムンベイプな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:34.41 ID:giKUYbJp0<> <a href="../test/read.cgi/livemegami/1695044997/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> らでんで締めようぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 23:00:34.48 ID:yKLglj3W0<> <a href="../test/read.cgi/livemegami/1695044997/425" rel="noopener noreferrer" target="_blank">&gt;&gt;425</a> <br> はじめ強いからしゃーない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:39.21 ID:RNUp6TxV0<> 添付読めないホロメンいたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:39.37 ID:ZPo5gyqh0<> <a href="../test/read.cgi/livemegami/1695044997/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 2.5万で提出します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:39.21 ID:iqoD1v1T0<> <a href="../test/read.cgi/livemegami/1695044997/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> そりゃそうだろ俺らは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:39.38 ID:8MgNs+PH0<> https://i.imgur.com/NujHIW2.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:38.33 ID:RXbU6Aa90<> もうやるゲームないやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:42.02 ID:Kd75glza0<> <a href="../test/read.cgi/livemegami/1695044997/661" rel="noopener noreferrer" target="_blank">&gt;&gt;661</a> <br> そっちのが近いか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:40.62 ID:srqvUmMx0<> 2042しね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:42.57 ID:pQ2UN7qm0<> 添付 <br> ↑ぺこらさん、朝鮮人でも読めるこの漢字読めませんでした… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 23:00:44.87 ID:3kLOk7EQ0<> マスエフェクトスルーされんの悲しい&#128557; <>
