名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/21(日) 20:02:38.56 ID:ao3u7ckt0<> ですですわ～ <>サロメオリ曲お披露目 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:08.77 ID:h2Jlq13B0<> <a href="../test/read.cgi/livemegami/1684666958/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> メルちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:11.63 ID:Qk7g3FJB0<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> すげぇホロアンですら一切話題になってなかったぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:16.83 ID:OxEUB4Lu0<> <a href="../test/read.cgi/livemegami/1684666958/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> ダクソ世界の美しいアートと深遠な世界観を楽しむフェーズに入れば <br> 無限に楽しめるようになるんだがな…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:19.31 ID:R+d70+Uz0<> <a href="../test/read.cgi/livemegami/1684666958/592" rel="noopener noreferrer" target="_blank">&gt;&gt;592</a> <br> 大量開示の匂わせって可能性もあるから気を付けろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:27.44 ID:Z8Tqnmnt0<> <a href="../test/read.cgi/livemegami/1684666958/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> かなたそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:27.69 ID:VxcvU3ht0<> 改行は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:22:31.69 ID:4uoqkTBJ0<> クソゲーの音なんてどうでもいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:35.29 ID:/4hsfgSF0<> <a href="../test/read.cgi/livemegami/1684666958/521" rel="noopener noreferrer" target="_blank">&gt;&gt;521</a> <br> 配信時間だけが売りだからって他まで巻き込むなよキモいわりいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:36.61 ID:SlLL5KPv0<> <a href="../test/read.cgi/livemegami/1684666958/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> 山ちゃん <br> https://i.imgur.com/zv12kaQ.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:22:38.39 ID:7+WAK6S+0<> &#128048;ぷーん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:43.48 ID:3p2xRoYu0<> <a href="../test/read.cgi/livemegami/1684666958/614" rel="noopener noreferrer" target="_blank">&gt;&gt;614</a> <br> なんでいつもニヤけてんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:43.29 ID:kjA3a+R/0<> <a href="../test/read.cgi/livemegami/1684666958/603" rel="noopener noreferrer" target="_blank">&gt;&gt;603</a> <br> 超天ちゃんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:47.11 ID:ei7mGbhC0<> ちょっと面白い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:47.79 ID:mwxj2aKM0<> 尺稼ぎバレどりゃあああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:49.99 ID:pLE81tSF0<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> ホロアンで全く話題に出てないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:22:53.97 ID:vR9h5R8H0<> フィッシャーズで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:01.08 ID:h2Jlq13B0<> bgm聞こえねーって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:01.47 ID:Iu4gfDQQ0<> <a href="../test/read.cgi/livemegami/1684666958/272" rel="noopener noreferrer" target="_blank">&gt;&gt;272</a> <br> ぺこマリ凸で喉壊してんだからコスパ悪すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:02.73 ID:j1jEpUwR0<> BGM聞こえないんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:04.72 ID:OxEUB4Lu0<> いいねっていわれてもBGMが聞こえないよぺこちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:05.78 ID:7quLh+Mb0<> <a href="../test/read.cgi/livemegami/1684666958/445" rel="noopener noreferrer" target="_blank">&gt;&gt;445</a> <br> これ言ってる切り抜き見たことあるよ <br> 「だから船長の配信皆見ないんでしょ？」って部分は聞いたことないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:06.31 ID:6KrwDrpU0<> ゲーム音ちっさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:07.53 ID:z30u7RC00<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 尿道カテーテルの話の方が面白いのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:09.35 ID:Tld8rNE/0<> 収益化停止アタックｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:12.37 ID:ON4Dc1ag0<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> みんな&#12316;ロボロボの胃カメラ振り返り雑談見た&#12316;？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:13.33 ID:OdN0Xk9q0<> <a href="../test/read.cgi/livemegami/1684666958/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> メルメルは生えてるキャラじゃないなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:18.83 ID:5+Mc3cb80<> 聞こえないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:21.59 ID:EKmxZJiU0<> 笑わなきゃいけないみたいな義務感感じてつらい… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:22.54 ID:7+WAK6S+0<> 垢ban！？可可！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:22.35 ID:XIB/ALHU0<> <a href="../test/read.cgi/livemegami/1684666958/636" rel="noopener noreferrer" target="_blank">&gt;&gt;636</a> <br> この画像見たらその場でシコっちゃうから貼らないでくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:23.68 ID:jw0jVt3Z0<> ぺっさんホントに面白いと思ってる？&#128543; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:25.87 ID:ng3q1DnJ0<> <a href="../test/read.cgi/livemegami/1684666958/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> ころさんかぼたんちゃん&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:29.46 ID:7yYQ+0Ws0<> 全然配信やらん奴はゴミって事な <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:32.40 ID:0sYNfp+60<> なあぺっさん… <br>  <br>  <br>  <br> このゲームくそちゅま <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:36.78 ID:oubeljKg0<> フィッシャーズやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:36.91 ID:Db/YNYfi0<> <a href="../test/read.cgi/livemegami/1684666958/655" rel="noopener noreferrer" target="_blank">&gt;&gt;655</a> <br> みんなそうだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:37.14 ID:3buiTc+p0<> <a href="../test/read.cgi/livemegami/1684666958/605" rel="noopener noreferrer" target="_blank">&gt;&gt;605</a> <br> セリフパート、合いの手パート以外微妙だわ <br> とにかくサビが弱いし、サロメの歌声が細い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:41.41 ID:7nfp0KMj0<> <a href="../test/read.cgi/livemegami/1684666958/636" rel="noopener noreferrer" target="_blank">&gt;&gt;636</a> <br> いいね&#128515; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:44.88 ID:ge58q++L0<> <a href="../test/read.cgi/livemegami/1684666958/649" rel="noopener noreferrer" target="_blank">&gt;&gt;649</a> <br> スピーカーだとなんも聞こえんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:45.39 ID:Tg8xCB8w0<> ペクスの方がおもろいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:47.76 ID:hA66UkMf0<> <a href="../test/read.cgi/livemegami/1684666958/556" rel="noopener noreferrer" target="_blank">&gt;&gt;556</a> <br> そこはマリン公認だしなほんとすごい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:52.25 ID:mKcrmzk50<> <a href="../test/read.cgi/livemegami/1684666958/201" rel="noopener noreferrer" target="_blank">&gt;&gt;201</a> <br> 53万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:23:53.08 ID:7fy17IvY0<> エアフォースワンかっこええな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:55.83 ID:QDWRtziW0<> <a href="../test/read.cgi/livemegami/1684666958/660" rel="noopener noreferrer" target="_blank">&gt;&gt;660</a> <br> パペっさんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:55.86 ID:rvdwUGm60<> <a href="../test/read.cgi/livemegami/1684666958/163" rel="noopener noreferrer" target="_blank">&gt;&gt;163</a> <br> ここまできたらこよりも更に耐久追加して競い合ってほしいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:23:59.54 ID:PtgZJ5T80<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 人気？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:07.70 ID:uYcgAl8h0<> やっぱこのゲーム作者センスあるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:10.76 ID:/4hsfgSF0<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> あんなの見てるだけでも凄いのに更に記事にしようと思ったのが凄いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:14.59 ID:YouufJob0<> この大きさのBGM聞こえないとかまじかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:16.96 ID:aostyUqU0<> これマジで何が面白いんだ･･･ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:20.85 ID:qDg4E1110<> <a href="../test/read.cgi/livemegami/1684666958/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 人気Vtuber？&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:22.10 ID:ENuhAPwT0<> <a href="../test/read.cgi/livemegami/1684666958/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> アキロゼ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:22.85 ID:dAFa7MU/0<> 声でかすぎて何も聞こえないの草 <br> ぺっさんこんな調整へただっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:22.65 ID:biRIxiyh0<> どんなクソゲーでも楽しそうにプレイできるのはぺこーらの良いところよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:29.87 ID:qk+kOV2F0<> <a href="../test/read.cgi/livemegami/1684666958/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> 変わっちまったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:32.29 ID:h2Jlq13B0<> <a href="../test/read.cgi/livemegami/1684666958/653" rel="noopener noreferrer" target="_blank">&gt;&gt;653</a> <br> むしゃぶりついてくれるんじゃなかったか <br> じゃあかなたそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:39.57 ID:0M1xhVh60<> <a href="../test/read.cgi/livemegami/1684666958/652" rel="noopener noreferrer" target="_blank">&gt;&gt;652</a> <br> イノナカ？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:46.59 ID:Uk1EzXz80<> このゲームの作者センス終わってんな <br> ガキかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:46.38 ID:3mgbOlvg0<> くそつまらん早くカメラやってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:46.65 ID:52Q750gG0<> ぺっさんちゅまだからニキ見るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:47.67 ID:vR9h5R8H0<> 普通にBGM聞こえるくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:24:53.21 ID:L+l84+3Q0<> <a href="../test/read.cgi/livemegami/1684666958/623" rel="noopener noreferrer" target="_blank">&gt;&gt;623</a> <br> ミオしゃがスバルのこと普段はボコボコにしてるけど、本当に戦友として大切に思ってることが伝わって感動した <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:56.74 ID:/4hsfgSF0<> <a href="../test/read.cgi/livemegami/1684666958/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> 登録者数90万人以上の人気Vなんだが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:57.77 ID:1YqxDKYx0<> つまんねーげーむ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:24:57.58 ID:SlLL5KPv0<> <a href="../test/read.cgi/livemegami/1684666958/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> 登録者数90万人いるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:00.86 ID:j8g43ZLZ0<> <a href="../test/read.cgi/livemegami/1684666958/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> 普通に聞こえるけど安物でも使ってるのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:25:04.21 ID:himXnHg60<> このゲームさ <br> やしろあずきが作ってそう <br> ノリがマジでつまらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:25:05.15 ID:Tg8xCB8w0<> <a href="../test/read.cgi/livemegami/1684666958/677" rel="noopener noreferrer" target="_blank">&gt;&gt;677</a> <br> ぺこらが自己暗示で面白いと言い聞かせて実況してるのが面白い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:08.37 ID:3buiTc+p0<> 登録90万いるロボ子さんは人気Vだろ&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:10.89 ID:aJIdUDZZ0<> なぁ、ワイルド・スピード/ファイヤー・ブースト観てきたんだけどさ <br>  <br> 最高に楽しいバカ映画だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:12.27 ID:E8vc+0y70<> なにこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:15.83 ID:O1xk4r1K0<> ぺこちゃんの義務テンションが辛いよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:19.54 ID:5+Mc3cb80<> BGM聞こうとしてボリュームあげると俺ぺこらになるんだよ <br> ちょっとだけ下げてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:21.22 ID:JPZS1WOF0<> <a href="../test/read.cgi/livemegami/1684666958/688" rel="noopener noreferrer" target="_blank">&gt;&gt;688</a> <br> 何も言わずに音量上げてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:25:30.88 ID:OnT0t7tN0<> ぺっさん笑う時に咳みたいに息吐くの多くなったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:33.41 ID:vcuUOu9A0<> 開示アタック！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:33.68 ID:b5novC9j0<> <a href="../test/read.cgi/livemegami/1684666958/688" rel="noopener noreferrer" target="_blank">&gt;&gt;688</a> <br> 多分調整してる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:37.39 ID:39YX/Yw90<> 普通に聴こえてるけど小さいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/21(日) 20:25:37.71 ID:j1jEpUwR0<> サイレントでゲーム音大きくしました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/21(日) 20:25:44.05 ID:HkKheTXJ0<> BGM音量低いのは著作権侵害BGMが仮に流れた場合のリスクヘッジやろ <>
