名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/30(日) 16:10:48.76 ID:KzsLfdXu0<> 夏だが <>(・o・&#10052;) 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:12.25 ID:RoUeaCgg0<> 序盤の英語わからないのかよ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:13.22 ID:2YKTG+SM0<> んなたんって常にふざけてるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:13.18 ID:oWQCsDP60<> ジョージ最新章までクリアしてます・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:13.35 ID:eX6kwh3c0<> ルーナ質です・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:14.47 ID:5fwa+w6A0<> ルーナ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:14.48 ID:78s/L7V40<> ルーナ原曲聞いたことないよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:14.66 ID:rg4JGwA20<> ルーナ質です・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:16.26 ID:dCu/zIeG0<> ポエトリーリーディング？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:16.89 ID:LTEhDkzC0<> toshiも泣いてるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:17.15 ID:Txy8uAuD0<> ルーナ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:17.38 ID:8sjJFqIr0<> ほんと草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:17.63 ID:6irWDnJ40<> ワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:17.40 ID:RxXxGhfo0<> 何語だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:18.85 ID:cPrCPwKK0<> ルーナ、質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:18.89 ID:FAsBH+nv0<> 君写真と違くない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:19.18 ID:NG3f8z3J0<> 酷すぎる&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:19.43 ID:0e4DMk9p0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:19.87 ID:HNqxOCdl0<> ぼったちなのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:20.07 ID:OmqV+1xU0<> 2カメになってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:20.86 ID:tEFY9T6j0<> ポエトリーリーディングま <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:21.38 ID:/BjzMeVn0<> (&#127852;・o・)なんとか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:21.19 ID:jkvJ50dR0<> ルーナ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:22.17 ID:MlHnzop50<> んなたんこれ <br> 紅だああああしたいだけだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:22.58 ID:KO0UziAc0<> なんて？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:22.61 ID:3++wqjUX0<> セレちゃんおめでとう&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:22.89 ID:PL8SVFiv0<> ルーナwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:22.94 ID:twKPaaqQ0<> ルーナ直立不動ｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:23.03 ID:DeYpacPz0<> 序盤の英語あやふやです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:24.98 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/505" rel="noopener noreferrer" target="_blank">&gt;&gt;505</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:24.84 ID:MOoeEeA/0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:24.87 ID:HWqAoMOx0<> セレちゃんどりゃああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:26.20 ID:x9joDEs80<> ルーナ質すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:25.91 ID:WFHO/IZg0<> 30分枠と20分枠の違いはなんなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:26.85 ID:L/6R+fpt0<> ルーナ今日最質です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:26.98 ID:HQdcqIVG0<> これはさすがに質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:27.08 ID:spVA53lf0<> <a href="../test/read.cgi/livemegami/1690701048/273" rel="noopener noreferrer" target="_blank">&gt;&gt;273</a> <br> スト6ランクマじゃなかったら4万行ってたから勘違いするなよぺこアン&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:27.65 ID:7tj0W1rJ0<> ネイティブ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:27.46 ID:W9N/YMwM0<> 流石にふざけすぎだろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:27.63 ID:8nlGYadc0<> <a href="../test/read.cgi/livemegami/1690701048/390" rel="noopener noreferrer" target="_blank">&gt;&gt;390</a> <br> ローグライクなんて男でもこだわり強めというか発達の傾向ないとハマるの厳しい <br> 女がハマるのは不可能だからどうしようもない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:28.39 ID:NruM0ciH0<> んなが魔法詠唱してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:29.84 ID:8/BAp9lZ0<> 紅だぁあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ(・o・&#127852;) <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:29.98 ID:RohZE+G70<> <a href="../test/read.cgi/livemegami/1690701048/547" rel="noopener noreferrer" target="_blank">&gt;&gt;547</a> <br> 自我を持ってて草 <br> botじゃねえのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:30.02 ID:0F04LxRb0<> 紅だああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:30.49 ID:CMfVB4kM0<> なぜ笑うんだい？彼女は真剣だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:30.51 ID:GxbnHPOl0<> <a href="../test/read.cgi/livemegami/1690701048/578" rel="noopener noreferrer" target="_blank">&gt;&gt;578</a> <br> 今もまだたまにやってるから見に行け <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:30.29 ID:twW9Cm6o0<> これが、質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:31.25 ID:T5wiDqXr0<> 団長リスペクト？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:32.15 ID:BC5/IZCF0<> うおおお一気にきたのか <br> おめックスうしーロナード <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:32.22 ID:EuGkMT2g0<> 紅んなああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:32.19 ID:FRp81Zvc0<> セレちゃんどりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:32.60 ID:PaE0qhf10<> くれないんなあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:32.42 ID:dpVO6ctC0<> セレちゃんどりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:33.20 ID:KyFZGOpt0<> 質の塊か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:33.32 ID:Ed7vED770<> YOSHIKI泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:33.46 ID:0u7/IlDB0<> セレーナ可愛すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:33.27 ID:kY30kPf30<> セレちゃんどりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:33.97 ID:p+H9bmws0<> んなたんまじで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:36.23 ID:YetyPG7d0<> 紅だあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:36.55 ID:MlHnzop50<> 紅だあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:37.61 ID:7feFtqaU0<> んなたん質のビッグバンです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:38.40 ID:LTEhDkzC0<> 紅んなああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:38.12 ID:rWEjcv0B0<> ルーナおもろいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:38.62 ID:f+TRW+Yh0<> セレちゃん登録解除芸きません <br> うしさんとミジンコの民度が違います <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:38.98 ID:8SNdaD320<> ５０００どりゃああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:39.43 ID:OIZl+qCe0<> 紅だああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:39.94 ID:OmqV+1xU0<> んなああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:40.25 ID:OiCGmMKI0<> んなああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:40.67 ID:czjpGE0x0<> ルーナなにしてんねん&#129315;&#129315;&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:41.04 ID:DeT64TGR0<> 紅だあああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:41.49 ID:5qZ/DDbB0<> んなああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:41.93 ID:2YKTG+SM0<> さすがに草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:41.89 ID:ND5hlWsU0<> なんだこれ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:42.20 ID:8sjJFqIr0<> 顔ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:42.22 ID:Bz+lxx/l0<> 中田譲治も流石に老けたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:42.79 ID:DeYpacPz0<> んなああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:43.69 ID:5fwa+w6A0<> マジでセレちゃん達成出来たんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:43.82 ID:/BjzMeVn0<> んなああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:44.02 ID:7tj0W1rJ0<> ルーナアンニュイです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:45.01 ID:uErH8TOB0<> X <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:45.35 ID:PQ6A0hJ40<> FGO、30万RTしたら石3桁配布の可能性あります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:45.40 ID:VcelmNxJ0<> 歌枠リレーのルーナに外れなし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:45.78 ID:twKPaaqQ0<> んなああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:45.86 ID:eX6kwh3c0<> んなあああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:45.66 ID:db6alc190<> ルーナ穿いてません <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:46.18 ID:RcPidJnP0<> カスメ感ある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:46.46 ID:1znBawuw0<> んなああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:46.67 ID:J7NhssSt0<> 今月一笑ったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:46.93 ID:7feFtqaU0<> 紅んなああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:47.51 ID:FJORmgIS0<> この人自由すぎない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:48.17 ID:BafeqSf20<> んなあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:48.30 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/622" rel="noopener noreferrer" target="_blank">&gt;&gt;622</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:48.52 ID:487P/Z0U0<> 紅んなああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:48.61 ID:XD+6bcAk0<> 紅んなああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:49.04 ID:5qZ/DDbB0<> 紅どりゃああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:48.89 ID:belb4Xtr0<> セレちゃん泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:49.66 ID:pS5Y72F30<> 鋼鉄もつえーぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:19:49.69 ID:MnYDXOd40<> とてもんなっしょい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:19:49.69 ID:HaD1hPgL0<> セレちゃん蓋をあけたら4時間で到達か <br> すげーわ <>
