名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/02(水) 20:22:38.28 ID:0aVFUYW00<> カバーしろ <>ホロメンのメンタルはボロボロ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:08.04 ID:ilpONSR90<> 泣いてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:07.94 ID:/HtlAXI70<> 今すぐヴァロやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:08.46 ID:J4nhkF2m0<> 夏ライブは水着使用可能なのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:08.69 ID:0umPaSEV0<> 今のぺっさんが馬鹿ゲーやっても変な笑い方もう聴けないしなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:09.13 ID:Ydugkgiz0<> <a href="../test/read.cgi/livemegami/1690975358/475" rel="noopener noreferrer" target="_blank">&gt;&gt;475</a> <br> んなたん自分のブランディング大切にしてるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:09.25 ID:/+3HCPmg0<> つまりお前らホロアンのせいでやりたい裏ヴァロを抑え込んでるってこと！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:09.43 ID:vZqoMnsi0<> 次こより来たらどうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:10.18 ID:jz/qCOba0<> ろぼこ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:10.48 ID:OD4Wca/80<> ホリメンには山ちゃんメンタルが足りないんだよ&#129325; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:11.46 ID:ZN28fkws0<> 泣きじゃくってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:11.30 ID:mw/GByPi0<> 運営がどんな方針を掲げてもリスナーは自分の選択をするだけだし不人気になってヘラるのは本人なんだよね <br> 運営にNOを突きつけないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:11.88 ID:AvhXrnHN0<> この次は誰が泣くんだ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:12.43 ID:5UidGA8C0<> <a href="../test/read.cgi/livemegami/1690975358/559" rel="noopener noreferrer" target="_blank">&gt;&gt;559</a> <br> ごめん全く違います <br> 別にこより嫌いじゃないけどね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:12.15 ID:mgPs0fuQ0<> さすがに非公開にするだろ <br> 見逃せねえわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:14.19 ID:nFM+IS9D0<> ロボロボはミオしゃ先生に改名してもらわない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:14.18 ID:aatWenre0<> なまじ変な宗教に依存するよりBGMに依存する方が安心でいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:14.61 ID:3Ea7vuFZ0<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> 強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:17.02 ID:HAC7Z19g0<> ロボシコが捗る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:17.70 ID:yFwlDTRp0<> こより義務12000 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:17.77 ID:/6S2EhBy0<> <a href="../test/read.cgi/livemegami/1690975358/634" rel="noopener noreferrer" target="_blank">&gt;&gt;634</a> <br> ローラだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:18.99 ID:ffQexcBT0<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> ラブラブ新婚生活中だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:18.75 ID:L29Z2ra/0<> やっぱミオしゃだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:19.45 ID:qYtZCxXI0<> ロボ子さん&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:19.47 ID:4cXN+7zQ0<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> っぱぺっさんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:19.82 ID:oY+Yd0q90<> <a href="../test/read.cgi/livemegami/1690975358/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> よし頑張って配信するぞ（valo）だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:20.50 ID:RxGkPAzH0<> ガチ号泣です&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:20.79 ID:QE7cEJYd0<> まぁロボっさんの配信見ないんですけどね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:20.89 ID:qr7IWtyG0<> 優しくされると泣いちゃうのかわいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:21.22 ID:BFT3PeuR0<> 数字の無いメンヘラが凸ってくるとか石も困ってるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:22.09 ID:D7Rct6Vu0<> <a href="../test/read.cgi/livemegami/1690975358/401" rel="noopener noreferrer" target="_blank">&gt;&gt;401</a> <br> 歌詞に載せてるのにライブには呼ばないってエグいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:21.99 ID:XJGktGRf0<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> 空気重いから凸待ち来てくれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:22.20 ID:iOSVRJmn0<> ロボ子どこで見れんのか教えてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:22.49 ID:deWU8ci80<> かなた以外の4期は悩むことなさそうだよなマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:22.98 ID:RDB56cux0<> <a href="../test/read.cgi/livemegami/1690975358/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> それはそれ　これはこれや&#128074; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:22.96 ID:pniz2ZUd0<> すまん <br>  <br>  <br>  <br> ミオってホロアンだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:23.26 ID:SOkrf10V0<> <a href="../test/read.cgi/livemegami/1690975358/262" rel="noopener noreferrer" target="_blank">&gt;&gt;262</a> <br> 金あんだからじぶんで雇えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:23.35 ID:9o9cNRB60<> ロボ子さんこれぶっちゃけ人気出ちゃうだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:23.49 ID:vovBh4yg0<> ロボロボ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:23.94 ID:V6XwhOQj0<> 十分好き放題やってそうだけど… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:24.31 ID:CaaVFBpp0<> <a href="../test/read.cgi/livemegami/1690975358/659" rel="noopener noreferrer" target="_blank">&gt;&gt;659</a> <br> なんか抜けてるよなぁ…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:25.23 ID:4P/hrdvt0<> ミオしゃがホロの裏の支配者である理由がよくわかる配信 <br> これは頭上がらんわww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:25.23 ID:jcHq6duz0<> 今帰ったんだけど占い誰来た？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:25.36 ID:jZm7Dxwv0<> <a href="../test/read.cgi/livemegami/1690975358/577" rel="noopener noreferrer" target="_blank">&gt;&gt;577</a> <br> コラボじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:25.23 ID:bCdgwo8l0<> 本当に泣いてるとお前らでも優しくなるんだなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:25.67 ID:5pB8fBSe0<> 本当はやりたくないけど <br> チームのみんなのために無理してメンタルケアしてるってことじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:25.91 ID:/DJlul690<> &#128058;サンドバッグ配信のつもりがどうしてこんなことに… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:26.14 ID:wMW5YjkY0<> 対人ゲーってメンタルの負担でかいし女だとかなりしんどいし案件持ってきすぎなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:26.48 ID:s5Qq3QMl0<> <a href="../test/read.cgi/livemegami/1690975358/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> お前ニワカすぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:26.50 ID:OvIOYVZz0<> もろに泣いてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:26.97 ID:4PSbs5ux0<> ヴァローぼ&#12316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:27.99 ID:Hj5fZpxT0<> <a href="../test/read.cgi/livemegami/1690975358/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> それは配信勢だから言えることだろうな <br> マリンやすいせいは違うこと考えてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:28.49 ID:uK4oe+Tp0<> いやくそおもろ企画やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:28.47 ID:dRX1yfUc0<> ロボ子さん、解放してもいいんやで <br> ぺっさんより人気になってもええんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:28.65 ID:GzPgFM890<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> こっちは兎化計画なんてもんしてもらってるしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:29.66 ID:4iXxBJYB0<> 貼りてくっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:29.71 ID:nYOHLhpd0<> この配信面白い <br> アイドル業界最大手の闇がダイレクトに噴き出してくる <br> アーカイブ封印されるかもだからこれだけは優先してみろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:29.78 ID:HAuoncCw0<> 4大サバサバしてるホロメン <br> スバル <br> ちょこ先生 <br> ルーナ <br> ぼっさん <br> あとは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:30.14 ID:rw621gM60<> ホリメン <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ギャハハハハハハハハハハハハハハハハハハハハハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:31.98 ID:hYVoqbEy0<> <a href="../test/read.cgi/livemegami/1690975358/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> それぞれ自由でいいことだな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:32.08 ID:85tsD8IA0<> <a href="../test/read.cgi/livemegami/1690975358/215" rel="noopener noreferrer" target="_blank">&gt;&gt;215</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:31.95 ID:SQXZ4Y9U0<> 惨めに掘っ建て小屋で一人死んでいく底辺たるお前らがなんで生涯関わる事がないセレブに助言してんの！? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:32.20 ID:XooUOdlx0<> <a href="../test/read.cgi/livemegami/1690975358/659" rel="noopener noreferrer" target="_blank">&gt;&gt;659</a> <br> ホロライブあったけぇーw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:32.21 ID:53V9Bc+J0<> クソガキもダメージ受けてます <br>  <br>  <br> ｼｵﾝﾁｬﾝ! @shionchan_o (2023/08/02 20:27:13) <br> みんなずっと優しいなあ、 <br> とりあえず今はもう目の前のヴァロ大会を本気で頑張ってる！だからシオンちゃんなんか頑張ってんだな～って見ててね… <br> http://twitter.com/shionchan_o/status/1686700175748964353 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:32.54 ID:yV5SX4Ni0<> みこちがライブ呼ばなかったの効いてる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:32.87 ID:v9lG8s4f0<> もうホリホリやめろ <br> クソカバー&#128546;誰も得してない&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:33.22 ID:1HNGRadf0<> <a href="../test/read.cgi/livemegami/1690975358/591" rel="noopener noreferrer" target="_blank">&gt;&gt;591</a> <br> 孤立ってそういうこと！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:32.93 ID:9tXeSyJS0<> ガイドライン一番守ってないのカバーなのわろけるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:33.37 ID:Ui53iCRt0<> &#128058;(占いはこれっきりにしよう…) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:33.95 ID:s/XsEK7s0<> すべきこと！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:33.91 ID:EvlVLJ5K0<> いやおもろすぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:34.64 ID:7PbC6R2g0<> もっと同接出ていい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:34.75 ID:ybxqPQwz0<> ねねちがBチームだったら休止してたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:35.67 ID:+a0dqcL10<> ヴァロで爪痕残せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:36.13 ID:9+HG9ovs0<> あいつは興奮してるだろうな <br> 女の涙好きらしいから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:36.25 ID:gML6ZFXO0<> ヴァロラント関連で泣いた人 <br> →ロボ子ねねちまつり（他にもいる可能性あり） <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:36.97 ID:GKTUbkip0<> 問題：昨日からの一連の流れをFPSやってない素人が見てヴァロの楽しさを感じれるでしょうか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:36.99 ID:6CZEiLWj0<> 全然下座しないな <br> 質だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:38.54 ID:ngkMjADk0<> シスター <br> にじさんじ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:38.54 ID:+/hYD3tV0<> ストリーマーと裏ヴァロしてメンタルケアしよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:40.30 ID:tOxVl16l0<> ミオしゃぐるりだしたわ、何か呼び寄せてんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:41.04 ID:WL6l9Lm50<> なんかカバーが悪い感じなってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:41.59 ID:nTqhjHI30<> ホロメンってもうキャパオーバーでどうしたらいいのかわからなくなってるんやな <br> メンタル強者だけが我を通せる世界 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:41.98 ID:vlTz09oH0<> みおしゃはやっぱ占い張り手なんだよなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:42.25 ID:NqRrREPi0<> <a href="../test/read.cgi/livemegami/1690975358/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 説得力あるメンツだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:43.36 ID:wqMekmOY0<> <a href="../test/read.cgi/livemegami/1690975358/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> ロボ子さんはリスナーに楽しんでもらおうって意識が1ミリもないから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:27:45.17 ID:9+HG9ovs0<> <a href="../test/read.cgi/livemegami/1690975358/591" rel="noopener noreferrer" target="_blank">&gt;&gt;591</a> <br> 消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:45.09 ID:AWmSnDKO0<> ホリ始まってからホロメン泣きすぎじゃない？ <br> 企画担当者吊ったほうがいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:45.48 ID:Lt8zfZTc0<> <a href="../test/read.cgi/livemegami/1690975358/719" rel="noopener noreferrer" target="_blank">&gt;&gt;719</a> <br> 余 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:27:46.18 ID:+umnxsIE0<> <a href="../test/read.cgi/livemegami/1690975358/644" rel="noopener noreferrer" target="_blank">&gt;&gt;644</a> <br> 全肯定の押し付けは歪みを加速させるからな <>
