名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/07(木) 19:11:31.74 ID:+ZHO6vXs0<> まあ他にないんだけど <>ロボ子さんをいじめるな&#128545; 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:41.00 ID:UDHLLuF/0<> いまだにこいつらの名前覚えてないわ <br> 逆に言えば目立ったことせず立場を弁えてるとも言える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:42.17 ID:+mmEDyFv0<> ノワおじ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:42.92 ID:Cz9TBe9C0<> はーいの感じが冷たい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:44.49 ID:AnhiRknn0<> 2人辞めたのに何言ってんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:44.60 ID:s6i7MbPp0<> ホロスタはこれでヘイト集めるのはちょっと可哀想だわ <br> 流石にねじ込み運営が悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:44.62 ID:LzBul6Fj0<> なんか数少なくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:45.02 ID:CEu1QhCq0<> こんな取り上げるならホロスタ一人ぐらい呼べよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:45.33 ID:cNZ4dhF/0<> すまん <br> ホロスタ見ない奴は船から降りてもらう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:45.79 ID:qALeosTd0<> あれ少なくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:45.63 ID:Ey4J1kWq0<> ちな去年 <br> https://i.imgur.com/J29p6ch.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:45.73 ID:1I8PU0V/0<> 一周回って面白くなってきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:46.25 ID:4gsg1hzs0<> ライブチャット欄でも不満が結構きてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:46.53 ID:9xa32hzy0<> ホロスタ登ざんどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:47.25 ID:UqwS/lwc0<> ん？？？？？？なんのビン組？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:48.26 ID:DE+nMOdc0<> <a href="../test/read.cgi/livemegami/1694081491/576" rel="noopener noreferrer" target="_blank">&gt;&gt;576</a> <br> ノワおじとアクセルを知ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:48.42 ID:7CxOpb5o0<> <a href="../test/read.cgi/livemegami/1694081491/13" rel="noopener noreferrer" target="_blank">&gt;&gt;13</a> <br> 初めてのマイクラはアドベントとやりたいようなのでカエビジュマイクラは来週になりました <br> この配信は12時間やると意気込んでます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:48.82 ID:60v41XJb0<> &#129302;ひょっとして休んで正解だった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:49.63 ID:PjTtJsX20<> この箱アカン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:49.85 ID:aiP2hhyW0<> このせっまい年表にホロスタ5列で草 <br> もうホロスタを振り返るにかえろよｗ <br> https://i.imgur.com/mbSUDcb.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:50.20 ID:91FCHXG00<> チャットちょっと荒れてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:50.60 ID:39iMniNM0<> 表も正直に要らないコメントあって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:50.47 ID:McTSkpuY0<> 顰蹙買うだけで草 <br> 学べよアホカバー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:51.99 ID:QhD4cCMS0<> みこちがいる前でやめてよ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:52.22 ID:e51kDV7h0<> ノワおじドコ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:52.28 ID:oV2ZCjPu0<> ホロスタ宣伝無かったら0期生以外のメンバー見れたかもな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:52.48 ID:kUTX8YW30<> このホロスタの無駄な時間使ってデブの宣伝した方がいいんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:52.40 ID:7WN/L93U0<> またホロスタｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:52.64 ID:KgeIWkBf0<> kog「めちゃくちゃホロスターズの宣伝すんな」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:52.69 ID:Onf5OUlm0<> すまん <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ナハーハ行くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:53.09 ID:+19AKD3h0<> 女性人気取るぞ女性人気取るぞ女性人気取るぞ女性人気取るぞ女性人気取るぞ女性人気取るぞ女性人気取るぞ女性人気取るぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:53.16 ID:dt3imECx0<> 運営見てるか <br> 何この配信馬鹿じゃねえの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:52.97 ID:rsH+eMdg0<> <a href="../test/read.cgi/livemegami/1694081491/351" rel="noopener noreferrer" target="_blank">&gt;&gt;351</a> <br> これ書いた奴センスあるやん <br> こいつにプロモーションさせろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:53.27 ID:ryVdcYS+0<> ？にしてホロスタ注目させるの酷すぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:53.30 ID:8O5gLchH0<> ホロスタ告知番組なの？これは <br> 0期生6周年記念番組だと思ってたんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:53.49 ID:OBswNrhb0<> 表もキレてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:53.37 ID:RHyec9Ia0<> チェックするわけないだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:53.71 ID:AHDyVIh60<> 表コメの「尊重」がんばってます！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:53.50 ID:2H3s+ugs0<> 0期生もあかんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:54.29 ID:WEYOztFN0<> これならのどーかのデカパイ鑑賞会の方がマシだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:54.36 ID:BYLOUPOi0<> ていう 派閥があるんだとしたらUはホロスタ路線からホロメン守ってる派閥に見えるんだけど(笑) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:54.39 ID:UoAPWbUM0<> マジでクソだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:54.79 ID:DCyGKWa10<> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ　 <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ <br> ホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタホロスタ　 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:54.56 ID:Nl+0KCBo0<> <a href="../test/read.cgi/livemegami/1694081491/425" rel="noopener noreferrer" target="_blank">&gt;&gt;425</a> <br> ホロスタぶっこむためにホロライブ公式潰してホロプロにしたからね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:54.98 ID:EQnPUy0/0<> ここで宣伝しても見ないっつーの&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:56.12 ID:GhyIQjOH0<> <a href="../test/read.cgi/livemegami/1694081491/566" rel="noopener noreferrer" target="_blank">&gt;&gt;566</a> <br> それと数字無しゴミスタゴリ押しはなんの関係もないやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:15:56.82 ID:8aY4r5TW0<> 見るわけねーだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:58.35 ID:QWT9pwxx0<> 二人卒業済み <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:59.62 ID:iasUCyK40<> お前らホロスタ見てて草&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:15:59.82 ID:GoDvKkNi0<> なんなんだよこれ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:00.45 ID:y2V53wtZ0<> 脳に深刻なダメージ受ける前に寝とけww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:01.10 ID:EDDeuWSO0<> 男の話題 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:01.09 ID:VJLgx6gq0<> リグロス宣伝してやれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:01.55 ID:aNyRvpGM0<> わざわざホロプロって書いてたしやると思ったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:01.80 ID:qrra4+2p0<> ほんまカバーってさ <br> そんなもんゴリ押しされても見ないってなんで解らないんだろうな <br> 何年やってんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:01.99 ID:nZRN/g+L0<> aちゃんごりあしかホロスタあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:02.21 ID:PloxkdC90<> なんでホロスタ宣伝番組見てるのお前ら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:03.10 ID:y++DMdVQ0<> 次のもホロスタだったらどうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:04.31 ID:OR4GTM4U0<> なおノワおじとか卒業 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:05.14 ID:lCkUN2fO0<> めごちより優遇される存在 <br>  <br> それがホロスターズ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:05.15 ID:hz6+VlvL0<> <a href="../test/read.cgi/livemegami/1694081491/318" rel="noopener noreferrer" target="_blank">&gt;&gt;318</a> <br> ニワカの0期は最古参なんだ！って論調見る度に&#128524;ってなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:05.28 ID:EixPsB1T0<> <a href="../test/read.cgi/livemegami/1694081491/595" rel="noopener noreferrer" target="_blank">&gt;&gt;595</a> <br> 寧ろ運営企画は今罰ゲームになってるから嬉しいまであるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:06.30 ID:c+0A70Hh0<> <a href="../test/read.cgi/livemegami/1694081491/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> 天さん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:06.69 ID:pzTberwQ0<> 公式閉じてナハハと月見食べるのに集中するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:06.69 ID:sTtYr5NP0<> 尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重尊重 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:08.04 ID:8bHnTZio0<> <a href="../test/read.cgi/livemegami/1694081491/318" rel="noopener noreferrer" target="_blank">&gt;&gt;318</a> <br> 全員Vtuberとしては古参ではあるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:08.36 ID:Gm81J4xa0<> 低評価押して逃げた <br> これならルイ見てたほうがマシ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:08.33 ID:jOvBxldE0<> ﾅﾊﾊｰ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:08.73 ID:6sr4qsHW0<> コメ欄キレてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:08.78 ID:2ooZgoQw0<> &#128052;ひんっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:10.61 ID:Kyojpscd0<> ホロスタ宣伝！ホロスタ宣伝！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:11.97 ID:60v41XJb0<> 次もホロスタはまずいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:12.09 ID:ZvlV2lyY0<> <a href="../test/read.cgi/livemegami/1694081491/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:13.24 ID:49h7t7GG0<> ほんとクソ鬱陶しいなホロスタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:13.90 ID:mpWpVNB40<> これがホロライブの未来ってわけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:14.62 ID:SjHGBB0C0<> そんなにホロスタ知ってほしいならノワおじとなんか揉めてた件も取り上げろや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/07(木) 19:16:15.92 ID:hzNtg8ZK0<> 未来がホロスタばっかり→今後は男を推していきます！宣言やぞお前ら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:16.78 ID:7WN/L93U0<> 未来に繋がってる出来事 <br>  <br>  <br>  <br>  <br> ホロスタ2連続 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:16.78 ID:JcDlxN6n0<> ホロスタこい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/07(木) 19:16:17.08 ID:2Wz18IIQ0<> <a href="../test/read.cgi/livemegami/1694081491/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> &#128014;&#128014;&#128014; <>
