名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 22:33:01.57 ID:dH405CZn0<> へけっ <>とっとこハコ太郎 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:28.45 ID:ETFuwbb60<> 18時いいな <br> どいつもこいつも馬鹿の一つ覚えみたいに土日昼に長編やりすぎだったし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:29.28 ID:onHgFAt60<> ござるはいつまでコメントに効いてんの？良い加減スルー力つけろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:29.78 ID:9NoqoQNT0<> だめだ…知らない曲だ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:29.87 ID:gMpU7YRV0<> 知らない曲どりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:31.68 ID:aikppi1s0<> ﾅﾊﾊｰの歌やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:31.95 ID:jN6Ef1Ay0<> 叫び声もうちょっと下がらんかな・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:34.30 ID:XwvegYgQ0<> <a href="../test/read.cgi/livemegami/1692365581/591" rel="noopener noreferrer" target="_blank">&gt;&gt;591</a> <br> 水遁も使えるしあっちもレベル高いよな <br> なんでホロはああなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:38.39 ID:dHKqIFlm0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> ﾅﾊﾊ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:38.82 ID:lzpTT6Iu0<> ナハハ見たことない数字出てんだけど何があった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:39.35 ID:IEhjjvrQ0<> みこち…幸運&#127800;になりたいのか&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:41.65 ID:yeSHMmqU0<> <a href="../test/read.cgi/livemegami/1692365581/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> ピクロスのプロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:42.12 ID:E/WCOSMU0<> うまいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:43.22 ID:9NinN6B30<> <a href="../test/read.cgi/livemegami/1692365581/647" rel="noopener noreferrer" target="_blank">&gt;&gt;647</a> <br> リモート出演予定のやつも含めてだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:43.12 ID:rzkY2KgF0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> コメントなしで面白いライブ配信できるようになったら新しい道開けるんじゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:45.17 ID:2XhjdbvN0<> <a href="../test/read.cgi/livemegami/1692365581/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> キモオタの演技 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:45.23 ID:3yfPsyAS0<> <a href="../test/read.cgi/livemegami/1692365581/612" rel="noopener noreferrer" target="_blank">&gt;&gt;612</a> <br> 違うが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:46.29 ID:+C9AGXmT0<> すいちゃんとノエル空気だからなんか昔思い出すわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:47.48 ID:WFnyRJOe0<> <a href="../test/read.cgi/livemegami/1692365581/584" rel="noopener noreferrer" target="_blank">&gt;&gt;584</a> <br> https://i.imgur.com/VB9rJZ3.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:47.44 ID:v8wz1pj+0<> フレポルみこちの空気やっぱいいな&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:47.48 ID:Bs3/B42E0<> 知らん曲だけど上手いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:48.97 ID:+cJDn/bR0<> <a href="../test/read.cgi/livemegami/1692365581/611" rel="noopener noreferrer" target="_blank">&gt;&gt;611</a> <br> そんなにリスナー嫌いならもう辞めたらいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:49.07 ID:cKj9cSvq0<> ここイナゴだらけだからバトン落としてんな&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:51.42 ID:2MritGBx0<> ノエル喋んないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:53.18 ID:5c+spiNl0<> <a href="../test/read.cgi/livemegami/1692365581/537" rel="noopener noreferrer" target="_blank">&gt;&gt;537</a> <br> 星川バフすげ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:54.39 ID:ULOnP8/k0<> フレアしらけんじゃなくて不知火建設やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:54.15 ID:/t8i/vxL0<> こういうぐるぐるあるんだから複枠するべきコラボはしっかりやらなきゃいけないんだよな <br> しらけんは特に数字ばっか気にしてるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:54.54 ID:HWcf4+Og0<> <a href="../test/read.cgi/livemegami/1692365581/671" rel="noopener noreferrer" target="_blank">&gt;&gt;671</a> <br> 前枠が1000 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:40:55.29 ID:6JVkzOgR0<> <a href="../test/read.cgi/livemegami/1692365581/671" rel="noopener noreferrer" target="_blank">&gt;&gt;671</a> <br> そりゃ箱全員リレーだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:56.99 ID:C4x/gNZf0<> 知らない曲です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:57.42 ID:9dKIy8EF0<> <a href="../test/read.cgi/livemegami/1692365581/645" rel="noopener noreferrer" target="_blank">&gt;&gt;645</a> <br> <a href="../test/read.cgi/livemegami/1692365581/649" rel="noopener noreferrer" target="_blank">&gt;&gt;649</a> <br> あの配信見たけど開幕で飯食ってて笑ったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:57.75 ID:q8b6yYW90<> <a href="../test/read.cgi/livemegami/1692365581/537" rel="noopener noreferrer" target="_blank">&gt;&gt;537</a> <br> とんでもねえな星川バフ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:40:59.30 ID:u9ryuKbE0<> ﾅﾊｰﾊ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:00.70 ID:DeCFDvCi0<> まずい <br> https://i.imgur.com/o2dIfrV.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:01.77 ID:OB3/ml5A0<> 今のぺこらが昔のぺこらより面白いメタルギア配信やれるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:02.60 ID:i3WTdA780<> ござるにコメントしたい奴らが全部枯れ死にするのを待ってるんじゃないのか <br> いらないだろそいつら普通に <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:04.32 ID:6hVofrK80<> <a href="../test/read.cgi/livemegami/1692365581/591" rel="noopener noreferrer" target="_blank">&gt;&gt;591</a> <br> FC2ござるはござる界にて最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:04.02 ID:wfb+T9cu0<> すまん、今日のしら建そこそこいいな&#128077; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:04.75 ID:tnBT9SWg0<> チェリボムしか知らん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:04.79 ID:n9AvjrXl0<> こより以外ぐるぐるで見れたもんじゃねぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:07.92 ID:o3hYKPqR0<> youtubeとかいうゴミプラットフォーム依存な時点でゆーちゅーばーやVに将来性なんてないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:08.37 ID:XWOEkcAF0<> <a href="../test/read.cgi/livemegami/1692365581/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> かわいい&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:08.41 ID:vtPvKNlm0<> ナハーハ声綺麗だ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:09.09 ID:aikppi1s0<> 普通に上手いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:09.76 ID:dflrS/9u0<> <a href="../test/read.cgi/livemegami/1692365581/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> すいちゃんは美魔女で喉使い尽くした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:11.37 ID:aXltJasv0<> あっこれかぁ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:12.80 ID:941hi3yn0<> すいちゃん喉弱いなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:15.00 ID:VzljTeKT0<> 知らない曲だけど声いいし上手いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:15.15 ID:IucOe9k80<> ナハーハのセンスたまらんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:15.68 ID:K+bjTiG40<> ナハーハ緩やかに下山してます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:16.18 ID:zATKWcgL0<> 普通に歌うんかい&#9757; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:19.58 ID:9ZT6dZAp0<> <a href="../test/read.cgi/livemegami/1692365581/611" rel="noopener noreferrer" target="_blank">&gt;&gt;611</a> <br> ストリームじゃない <br> 動画配信者でも全部コメント閉鎖するやつおらんで中々 <br> なんなん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:20.18 ID:0nC3Q+490<> エコーの感じもええなござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:19.95 ID:zPQF/d4O0<> <a href="../test/read.cgi/livemegami/1692365581/584" rel="noopener noreferrer" target="_blank">&gt;&gt;584</a> <br> https://i.imgur.com/2LDobDw.gif <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:20.83 ID:C4Efj+lY0<> <a href="../test/read.cgi/livemegami/1692365581/537" rel="noopener noreferrer" target="_blank">&gt;&gt;537</a> <br> ござる？どうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:21.37 ID:yeSHMmqU0<> 『八月の夜』（はちがつのよる）は、2015年8月5日に発売されたSILENT SIREN（当時の表記はSilent Siren）通算10枚目のシングル。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:22.64 ID:gMpU7YRV0<> ござるの歌ってなんか歳を感じるんだよな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:22.77 ID:G/qerVTc0<> 歌えるなら歌枠やればいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:22.55 ID:Ef+JhKR60<> そろそろつべ捨てる時が来たんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:24.63 ID:2XhjdbvN0<> ﾅﾊﾊの声透明感あるな良いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:24.96 ID:R8eNPd8Z0<> <a href="../test/read.cgi/livemegami/1692365581/502" rel="noopener noreferrer" target="_blank">&gt;&gt;502</a> <br> これは見ててもがっかりするから他行くか寝たほうがいいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:25.21 ID:VcXz6Ap50<> 真ござる声は良いんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:25.64 ID:dB8yjBy30<> <a href="../test/read.cgi/livemegami/1692365581/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> ちゅっさんはまたVになるんや&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:25.51 ID:n+/Fv0Ph0<> ナハーハいけるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:26.56 ID:gFrw+rL/0<> サイサイだぁ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:27.03 ID:wb6OWunr0<> <a href="../test/read.cgi/livemegami/1692365581/672" rel="noopener noreferrer" target="_blank">&gt;&gt;672</a> <br> 最近マジで匂わせすぎじゃね <br> 我慢できなくなってんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:27.72 ID:54z3k8YC0<> SILENT SIRENの「八月の夜」らしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:27.78 ID:qS3wu9LF0<> 本気で歌って欲しいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:30.37 ID://wk+wMZ0<> ナハーハ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:30.50 ID:IUGClVyi0<> SILENT SIREN 八月の夜とはまた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:30.89 ID:xF2T9dH90<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> またぁ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:31.16 ID:WFnyRJOe0<> たこ焼き！？　んなたん！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:31.62 ID:acw6PIZw0<> ナハーハの質にたえられねえ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:32.21 ID:cuVZRXXA0<> <a href="../test/read.cgi/livemegami/1692365581/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> 飛行機倶楽部いたあ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:32.69 ID:M3L5yNr40<> たこ焼きはまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:33.44 ID:4CS0EbUw0<> お前らたこ焼きで草&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:33.57 ID:AEPcfIdw0<> お前らが知らない忍野豆知識 <br>  <br>  <br>  <br> 実はネズミじゃなくてチンチラ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:34.29 ID:ArMZBQOh0<> たこ焼き草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:35.02 ID:6hVofrK80<> おれらたこ焼きだった…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:34.82 ID:6SWYKja60<> <a href="../test/read.cgi/livemegami/1692365581/695" rel="noopener noreferrer" target="_blank">&gt;&gt;695</a> <br> 野うさぎどうすんのこれ？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:35.63 ID:Bw1/pMNS0<> それルーナのたこ焼き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:36.36 ID:ZYhAKrzQ0<> DJ SODAさんの痴漢事件のイベント主催者が痴漢を刑事告発へ <br> https://greta.5ch.net/test/read.cgi/poverty/1692365745/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:36.60 ID:/jXZlnkD0<> サイサイとししゃも人気だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:38.90 ID:io9G4B910<> <a href="../test/read.cgi/livemegami/1692365581/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> ガワ良かったのにな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:39.51 ID:E/WCOSMU0<> &#128025; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:40.54 ID:X2cAR4m40<> たこ焼きにされたー&#128548; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:40.53 ID:Gj4rYY7y0<> <a href="../test/read.cgi/livemegami/1692365581/662" rel="noopener noreferrer" target="_blank">&gt;&gt;662</a> <br> ﾅﾊﾊの絵を依頼したり収益化で上限投げたりめちゃくちゃﾅﾊﾊに金使ってるなこいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:40.70 ID:ac72Q67O0<> たこ焼き？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:41:41.53 ID:gL9foQrk0<> たこやきどりゃああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:42.70 ID:Vq4nNZlC0<> 偽ござるコメント封鎖してんのかｗ <br> 配信する必要ねーだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:43.86 ID:yoPbWhxu0<> それんなたんの！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:45.12 ID:F6U8jR3f0<> <a href="../test/read.cgi/livemegami/1692365581/537" rel="noopener noreferrer" target="_blank">&gt;&gt;537</a> <br> っぱ男女コラボよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:41:45.54 ID:pQc2Lo3+0<> 3どりゃああああああああああああああああああああああああああああああああああああ <>
