名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/28(火) 19:21:31.57 ID:qov6fbHX0<> たそ&#128546; <>カズさん質です 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:41.07 ID:jW69aq+L0<> ぺこちゃん　大人しいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:41.90 ID://g4k9690<> かなたマジでどした？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:41.87 ID:DmmEOTp10<> かなたまずいまずいまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:42.63 ID:qqcXCsTE0<> <a href="../test/read.cgi/livemegami/1679998891/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> 初期からのガジェット紹介の代表じゃないの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:44.15 ID:BNexIhM00<> やっぱりかなたそしか安心してみられる枠ないわ&#129412; <br> 他の奴らミュートしてくんねえかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:46.88 ID:QXakTVcn0<> オンとオフ切り替えられるやつのほうが&#129412;人気出るよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:46.82 ID:U4yEn9O70<> <a href="../test/read.cgi/livemegami/1679998891/395" rel="noopener noreferrer" target="_blank">&gt;&gt;395</a> <br> それで数字吸われた結果Vとストリーマーの立場逆転したの知らんのかよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:48.00 ID:LEAP+6CH0<> 山田草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:47.61 ID:a/rEVIkX0<> むしろこの同接ならマイクラキッズをこっちに取り込めるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:48.96 ID:lqK9XNDS0<> 囲われてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:48.80 ID:q5CzDNBZ0<> かなたそ草。なんで参加したんだよw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:49.60 ID:YuGOLBqC0<> お前らかなたその22時枠を予想してくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:54.14 ID:i5NNWR9Z0<> &#129412;かなたさぁ…初めからわかってたことだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:54.11 ID:hXODdfaV0<> 集団でやられちゃう！！！！！！！！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:54.32 ID:MoPgglP00<> かなただけ混ざれない状況だけどこれ平民どう思ってんだろうね？自分たちのせいでこんな状況ななってる事を <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:54.38 ID:gPWqD2Gn0<> かなたそあと2時間半あるぞ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:54.64 ID:u1QdYVy50<> かなたそだけ蚊帳の外やんけ <br> これがお前らの望んだ姿か <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:55.05 ID:giLtT1fv0<> 山田、姫です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:55.36 ID:Yl1pd6Cd0<> かなたぶっ壊れてんじゃん <br> 運営さあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:55.89 ID:2fWxCsdV0<> かなたそはしょうがない <br> マネが悪いんだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:56.01 ID:+aVd8nV40<> 瀬戸さんとかいないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:56.89 ID:7PvEVH6T0<> 山田惨めだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:56.96 ID:t09TqSHI0<> せっかく出たんだからかなたそ戦いに行けってマジでみんな怒らないから <br> ひたすら納品してるの見ててどうすりゃ良いんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:58.07 ID:VqZ45W+n0<> &#129412;かなた… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:58.10 ID:c7Use6Dk0<> <a href="../test/read.cgi/livemegami/1679998891/370" rel="noopener noreferrer" target="_blank">&gt;&gt;370</a> <br> ヒカキンとかいたらもっとヤバかった・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:58.60 ID:dQ+IHmwl0<> たそミュートｗｗｗｗｗｗｗｗｗ <br> 面白すぎるｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:58.75 ID:oav28FEg0<> 飼育員はなんで見てあげないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:27:58.55 ID:QIggR/Cb0<> 上場したしこれからは山田路線が正解 <br> カバーもこれを求めてるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:27:59.76 ID:1XZ1spjk0<> かなたそ…&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:01.21 ID:P9Ni9fP10<> 山田草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:01.69 ID:QEudbMAK0<> かなたそにこの案件勧めたやつ誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:02.01 ID:eLkA1u0A0<> ゆラプちゃんご満悦じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:02.47 ID:fcW1FrJj0<> 山田レイプだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:02.92 ID:Nf6vyPF+0<> <a href="../test/read.cgi/livemegami/1679998891/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> 低浮上瀬戸さんは全然余裕で第一線だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:02.95 ID:67lh3rzq0<> 見逃してもらえた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:04.08 ID:ERdSwAIY0<> かなたそ喋って <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:04.30 ID:+hwuzIrY0<> <a href="../test/read.cgi/livemegami/1679998891/627" rel="noopener noreferrer" target="_blank">&gt;&gt;627</a> <br> ゴミなのはかなた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:04.48 ID:lTXJVMPh0<> &#128171;あと半分、あと半分、、、、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:04.70 ID:6Pk/KZyy0<> ラプラス <br> 犬に餌与えるようにｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:05.01 ID:bR04yz4K0<> カズさんは夜早く寝て朝5時に起きる生活を続けていたら奥さんに「もうついていけない…」って言われたエピソードが好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:06.20 ID:8C7UoZ9U0<> らぷちゃん喜んでます&#128525;&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:06.59 ID:RsqfFz1o0<> 山ちゃんかわいがられてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:06.70 ID:TIqw7/a+0<> 中岡きついわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:07.45 ID:Vv9eor1C0<> かなたそさすがに草wwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:08.40 ID:OT4d95JE0<> <a href="../test/read.cgi/livemegami/1679998891/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> あのアクセにしてるのこっちです。数字見てください <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:09.79 ID:Rj1bnGm50<> ミュートでへい民に報告エッチすぎだろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:10.93 ID:q3BkmBj40<> たそもうそれでいいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:10.60 ID:tPUIRb5t0<> かなた流石にやり過ぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:11.05 ID:XMtgcPdM0<> 姫プ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:11.19 ID:pM8hDFVq0<> <a href="../test/read.cgi/livemegami/1679998891/487" rel="noopener noreferrer" target="_blank">&gt;&gt;487</a> <br> この時だけやたら絡んでるの見るにかなたとかの当てつけだろな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:12.51 ID:yJNY7PwN0<> <a href="../test/read.cgi/livemegami/1679998891/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> &#129412;そうだよ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:12.68 ID:uyBVGsXO0<> かなたそ納品ギミックの調子が悪いからミュートして運営と連絡中 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:13.76 ID:4tlITsXE0<> <a href="../test/read.cgi/livemegami/1679998891/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> ススルくんとかみんな抜けたんだよなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:14.17 ID:IceJs6jq0<> 餌付けされてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:14.80 ID:44/W6tJT0<> ラプちゃんかわいいからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:14.68 ID:xErgjlCw0<> かなたそ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:14.98 ID:KbAJJfx10<> かなた100パーヘラるわこれ <br> とはいえ今回はマリンもヨシヨシしにくいだろな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:14.83 ID:x+vev4kE0<> たそ～…&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:15.20 ID:Ya1ogseQ0<> 運営に何を報告したの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:15.04 ID:XrQf75TQ0<> 山田姫プ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:15.59 ID:I+LMIoq30<> ラプラスだけやっぱなんかおかしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:15.82 ID:b8xkjlOa0<> 山田めっちゃお恵みもらってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:15.66 ID:sqhhkglB0<> お前らがかなたをこうした <br> お前らはかなたに何をする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:17.06 ID:S1/aKdk80<> あの、今日のかなたそのメン限かなり濃いです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:17.23 ID:mOaEn7ZC0<> かなたそ、もうこれ一人マイクラやん... <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:17.71 ID:pVEJ47iv0<> かなたそアカンか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:18.01 ID:2mUzosZb0<> かなたそｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:18.99 ID:MUfvaLY00<> あと1時間半もあるのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:19.58 ID:3jU4hc2U0<> 山田ほんと印象最悪になったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:19.84 ID:pOAMruay0<> かなたそミュートで信じられる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:20.06 ID:LVXnFNZA0<> かなた&#129315;&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:20.67 ID:Dtii7ckG0<> <a href="../test/read.cgi/livemegami/1679998891/600" rel="noopener noreferrer" target="_blank">&gt;&gt;600</a> <br> 輝くのは向こうでこっちはチンポケだけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:21.69 ID:uf4aQmZh0<> 何この姫プ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:21.83 ID:1ywAVeZB0<> <a href="../test/read.cgi/livemegami/1679998891/432" rel="noopener noreferrer" target="_blank">&gt;&gt;432</a> <br> そりゃこの程度の仕事ぐらいやれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:21.80 ID:0Un23HeW0<> 話がわかんないままってPｖPだから集まりそうならそりゃ襲うだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:22.58 ID:PP1eOM0T0<> すまんかなたこれ案件なんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:23.03 ID:tpYv8BeI0<> 優しい世界 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:23.69 ID:MDUyqKOU0<> みんながわいわいしてる飲み会でうつむいてホロアン見てる俺みたいだよかなたそ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:23.78 ID:+hwuzIrY0<> 山ちゃん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:24.06 ID:0rW54QRc0<> 倶楽部元気やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:23.97 ID:c/gbyepE0<> さかまた追われてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:24.81 ID:GoSXYxch0<> <a href="../test/read.cgi/livemegami/1679998891/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> 山田可愛い&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:23.42 ID:DTVSUCiB0<> <a href="../test/read.cgi/livemegami/1679998891/565" rel="noopener noreferrer" target="_blank">&gt;&gt;565</a> <br> 瀬戸弘司もな <br> プーンとかもろそれだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:25.48 ID:maFVG4Uk0<> 知らない人にいっぱい追われてる！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:25.92 ID:6B+alKnz0<> かなたそ苦しんでるね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:28:27.24 ID:ACIYiW0/0<> こいつが最強って聞いてたんだけど雑魚くね？ <br> https://i.imgur.com/gnVH5x8.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:27.31 ID:DVSoy/9u0<> <a href="../test/read.cgi/livemegami/1679998891/575" rel="noopener noreferrer" target="_blank">&gt;&gt;575</a> <br> 指名でも挙手でもなんで断らなかったんだこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:27.27 ID:0SGKABgv0<> <a href="../test/read.cgi/livemegami/1679998891/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> あいつショート強いぞ今 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:27.88 ID:eLYUhVEs0<> <a href="../test/read.cgi/livemegami/1679998891/633" rel="noopener noreferrer" target="_blank">&gt;&gt;633</a> <br> たそも極端だけど山田はただのストリーマーのファンだろ <br> 自分が演者っていう意識0じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:29.19 ID:hpPR7Kb10<> <a href="../test/read.cgi/livemegami/1679998891/576" rel="noopener noreferrer" target="_blank">&gt;&gt;576</a> <br> 案件のアーカイブは消せないんでない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:30.12 ID:OOx4yFzH0<> <a href="../test/read.cgi/livemegami/1679998891/655" rel="noopener noreferrer" target="_blank">&gt;&gt;655</a> <br> カズさん！？とかキャッキャウフフしてるよりは１００倍マシだわｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:30.80 ID:TpbrcBnJ0<> 介護されてるじゃん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:31.12 ID:6qtdFkWy0<> 山田とった採用担当ははやくクビにしろよアクセサリーになり下がったらブランド価値なんてなくなるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:28:31.55 ID:KyMvwgyA0<> <a href="../test/read.cgi/livemegami/1679998891/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> いや喋ればいいじゃんホロメンとは <>
