名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/14(木) 20:17:00.92 ID:3XmmcVJ10<> … <>ござっこりゃああああああああ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:02.25 ID:n/iNIor30<> スバルに謝って？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:02.68 ID:zvtUbVkO0<> こりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:02.37 ID:kDqMMkQ80<> スバル有能です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:02.38 ID:lwYPoyJw0<> 青「青くんだって女の子なんすよ <br> スバル「やたーぎゃーはーいえー <br>  <br> 二窓の空気の差がすげえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:02.52 ID:n8oLH2wK0<> なんか違う… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:02.53 ID:h/XN11gA0<> <a href="../test/read.cgi/livemegami/1694690220/295" rel="noopener noreferrer" target="_blank">&gt;&gt;295</a> <br> はじめ SSS <br> かなで S <br> りりか A <br> らでん B <br> 青         D <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:03.70 ID:j8SH++Zg0<> さん、にゃあ、いっち、きゅぅ <br>  <br> はじめかわいすぎです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:04.73 ID:qOSkVnzH0<> 青っさんさぁ <br>  <br> そこはちゃんとメス出せや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:04.79 ID:P56/Kycb0<> <a href="../test/read.cgi/livemegami/1694690220/538" rel="noopener noreferrer" target="_blank">&gt;&gt;538</a> <br> それ言えたらすげーよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:05.18 ID:zcQoe2yo0<> あっはい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:05.53 ID:uT69QVxD0<> 奏の声にあくあ要素なくね？ <br> あわわの時もやたら連呼されてて見に行ったが <br> 普通にみけさんだったし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:06.37 ID:8wGGz1AV0<> 青の中身取り替えろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:07.79 ID:56r2GKvH0<> <a href="../test/read.cgi/livemegami/1694690220/385" rel="noopener noreferrer" target="_blank">&gt;&gt;385</a> <br> ゲーム上手いキャラで行くと何でも上手くないと行けないから辛いぺこな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:08.11 ID:COQBDxgP0<> RPGだと早く読まなきゃいけないから間違えまくるのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:08.60 ID:3ArcF5ET0<> 青くんより番長のQ振りの方が目玉商品だったんだよなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:08.74 ID:INfg8MXN0<> そこはもっとメスっぽく言えや～&#128517; <br> 分かってねえなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:08.57 ID:K4UMqlRM0<> そのセリフを男っぽく言ってどうすんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:09.27 ID:a0it44Dp0<> シーンは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:09.39 ID:UfBenyWn0<> スバル予習したか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:09.30 ID:J99wR38s0<> スバルは質あるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:10.39 ID:ZEOqHnQv0<> はじめ健常かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:10.52 ID:flWKyQFR0<> ええ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:10.87 ID:lEq12Swa0<> まずい <br>  <br> スバルが <br>  <br> ぺこらの <br>  <br> 漢字でGOの同接討伐しそう <br>  <br> ちなぺこらは同接3.5万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:12.88 ID:IEZDxlFy0<> 青きゅん！俺の部屋の鍵はいつでも開けておくからな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:13.48 ID:n/iNIor30<> <a href="../test/read.cgi/livemegami/1694690220/629" rel="noopener noreferrer" target="_blank">&gt;&gt;629</a> <br> 風呂入ってくるわｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:14.02 ID:IcvCq5t90<> スバル漢字読めるのマジ？ <br> なんでいつも間違った日本語使うの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:13.79 ID:4NzWze0e0<> <a href="../test/read.cgi/livemegami/1694690220/503" rel="noopener noreferrer" target="_blank">&gt;&gt;503</a> <br> <a href="../test/read.cgi/livemegami/1694690220/530" rel="noopener noreferrer" target="_blank">&gt;&gt;530</a> <br> はよ死ねよみこアン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:13.82 ID:Pv8CNsy/0<> お前が何言ってんのかわかんねー… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:14.70 ID:B4EFxWtQ0<> はじめ天然畜生だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:15.35 ID:qOSkVnzH0<> 地獄だこのコラボ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:15.65 ID:PTW1fyMZ0<> <a href="../test/read.cgi/livemegami/1694690220/295" rel="noopener noreferrer" target="_blank">&gt;&gt;295</a> <br> はじめ&gt;&gt;&gt;&gt;&gt;あお&gt;&gt;&gt;りりか≧かなで＝らでん <br>  <br> 後ろ3人はギャーギャー叫んで他が喋ってるのを聞こえなくしてたゴミ同然の評価 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:16.14 ID:vseSoqQ30<> さんさんーにーにーいちーいちーって言え <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:16.18 ID:vlHz+gqe0<> 俺の奏はメスガキボイスでよろしく <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:16.33 ID:oE18nBsb0<> 空気やばいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:16.13 ID:Gw20NzsM0<> <a href="../test/read.cgi/livemegami/1694690220/440" rel="noopener noreferrer" target="_blank">&gt;&gt;440</a> <br> ならダイヤで無理やり絡んでこないでマンションやっとけや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:16.05 ID:+Vvk5+9Z0<> （＾ｑ＾）こりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:16.37 ID:WztHhegS0<> そこ決めるかよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:16.61 ID:d0sg4sW/0<> スバル健常です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:17.64 ID:/53Xo+Wc0<> キツくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:17.23 ID:hrADNB7I0<> ゴミくんやん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:19.26 ID:a0it44Dp0<> 勉強したわ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:19.96 ID:ZWJI8y5N0<> 罰ゲームのセンスが…りりーかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:20.12 ID:2lhg0wOp0<> https://i.imgur.com/iZWmLjJ.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:20.28 ID:2I7LrtkQ0<> <a href="../test/read.cgi/livemegami/1694690220/414" rel="noopener noreferrer" target="_blank">&gt;&gt;414</a> <br> 空回りポルカに虚無親方を足した感じ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:20.66 ID:3e59aOfN0<> スバルはペルソナですら全然読めてないからこれはやってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:21.14 ID:6TZuaOoa0<> ホロってswitchのゲームあまりしないのになんでニンダイの同時視聴してんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:21.93 ID:vb30/4E60<> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:22.09 ID:s9vqoC740<> 青伸び代ありません&#129315;&#128591; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:21.96 ID:erw2lrl30<> しっかしアレ作ってバズらせたマリンとかいうの凄いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:23.19 ID:pb2r3tzW0<> <a href="../test/read.cgi/livemegami/1694690220/538" rel="noopener noreferrer" target="_blank">&gt;&gt;538</a> <br> あーくと&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:22.83 ID:g0/xkqyH0<> 青はすでにフォロー大変 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:23.36 ID:aHNfbSY50<> 枠取りの天才兎田ぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:23.27 ID:bDaAsiVX0<> もりりん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:24.00 ID:Qsff9X3h0<> はじめ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:24.43 ID:Jj0m9+Ng0<> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:23.99 ID:b/HxtUr20<> リグロスってもしかしてスバルのいない2期生なんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:24.47 ID:oE18nBsb0<> えぇ…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:25.62 ID:r6ZUZP9m0<> はじめ最高だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:25.97 ID:RSjgCmdO0<> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:26.00 ID:PJe5pe5/0<> はじめ(こいつらつまんねえ...) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:26.60 ID:xjKnaJx/0<> もう1回いいですかは強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:26.86 ID:yvOA93lm0<> ムメっさんの歌枠開きながらスバルとりりーかはじーめかなーでみてるよ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:27.19 ID:zt0u7PpA0<> いやもう一回はいらない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:27.35 ID:lEq12Swa0<> まずい <br>  <br> スバルが <br>  <br> ぺこらの <br>  <br> 漢字でGOの同接討伐しそう <br>  <br> ちなぺこらは同接3.5万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:28.22 ID:utmAtmSh0<> デスゲーム始めるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:29.02 ID:XLcBptBO0<> もういいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:29.20 ID:qOSkVnzH0<> もう1回w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:28.95 ID:Xt1iufN30<> りりーか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:31.19 ID:xJBq/alm0<> こりゃぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:31.16 ID:rVCct8M20<> <a href="../test/read.cgi/livemegami/1694690220/554" rel="noopener noreferrer" target="_blank">&gt;&gt;554</a> <br> 野うさぎ処分されてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:31.80 ID:lEq12Swa0<> まずい <br>  <br> スバルが <br>  <br> ぺこらの <br>  <br> 漢字でGOの同接討伐しそう <br>  <br> ちなぺこらは同接3.5万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:32.82 ID:a+XDDKa+0<> またござる会議するか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:33.88 ID:c2PJMb8s0<> <a href="../test/read.cgi/livemegami/1694690220/629" rel="noopener noreferrer" target="_blank">&gt;&gt;629</a> <br> どうせ檻に負けるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.09 ID:/53Xo+Wc0<> りりかまじる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:34.97 ID:flWKyQFR0<> やんなくていいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.24 ID:fXQSgrS30<> いやもう許したれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.26 ID:O4+afOia0<> さん <br> なー <br> いちゃ <br> きゅ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:35.33 ID:bnDnMe5b0<> 青くん地獄で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.45 ID:zvtUbVkO0<> もういいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.84 ID:zkPkU3jU0<> 青くんになんかやらせるのやめてくれ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:35.91 ID:yjfgKNA00<> スバルこんだけ読めるなら普段のゲーム配信でもちゃんと読んでくれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:35.39 ID:Jmff7uYX0<> 学習する王 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:36.13 ID:bw1+4TGm0<> りりーかドSか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:37.69 ID:LtpNpdO80<> りりか仕切りつまんねぇからやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:38.53 ID:zioy8fwK0<> 青くんスベりすぎでつれぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:39.40 ID:KaNQneqO0<> ハードの方が正解率高いんだよなぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:39.72 ID:+09DMsAS0<> 青くんござる臭がすげえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:40.10 ID:YklMRtdA0<> りりーかの振りつまんねえ…底辺だろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:40.86 ID:78RYQlz90<> 青「ぼくだって女の子なんだよ」 <br>  <br>  <br> 「「「…………………………」」」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:41.71 ID:33v8BBey0<> あんまやらせると青またバックレるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:42.11 ID:pqLy1LE40<> 地獄か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:42.24 ID:HvTtDvSS0<> これさ、みんな青くんに気使っただけでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:43.49 ID:y3izlOVP0<> こより二軍のスバルとまだまだ差があるな <br> やっぱりまだ三軍だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:43.52 ID:8qCFbY550<> も、もう一回…？のほうがかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:43.84 ID:9PELWZeZ0<> りりーか有能 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:44.44 ID:wKHNcxTw0<> 2回やらせられててくさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:44.92 ID:MGFEyQL30<> <a href="../test/read.cgi/livemegami/1694690220/473" rel="noopener noreferrer" target="_blank">&gt;&gt;473</a> <br> 文章くらい読め無能 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:45.27 ID:N+diN+0E0<> 番長最質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:45.32 ID:oE18nBsb0<> いじめだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:45.45 ID:rXgOJzU/0<> 声ちっさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:46.42 ID:g/8z3Tq00<> しゃんにぇいち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:46.70 ID:PKVO1TyQ0<> まずい <br>  <br> スバルが <br>  <br> ぺこらの <br>  <br> 漢字でGOの同接討伐しそう <br>  <br> ちなぺこらは同接3.5万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:47.31 ID:hKfs7+vq0<> はじめルーナ並のキレやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:47.87 ID:pB4Ek8ju0<> <a href="../test/read.cgi/livemegami/1694690220/712" rel="noopener noreferrer" target="_blank">&gt;&gt;712</a> <br> ドSだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:48.21 ID:x+qfAglr0<> 青おもんねえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:48.37 ID:c2V9wAIS0<> またやらせるのかよ&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:48.84 ID:O4+afOia0<> メス出てないぞ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:48.97 ID:goDdDc4V0<> これマンリス喜んでるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:49.53 ID:XLcBptBO0<> あっはい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/14(木) 20:22:49.86 ID:vb30/4E60<> &#129326; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/14(木) 20:22:50.80 ID:5Tqepw7Q0<> はじめ居なかったら地獄になってたな <>
