名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/10/21(金) 21:54:35.69 ID:ajOEuG5m0<> おいしそう <>ぺこちゃんのとろとろチーズ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:24:52.66 ID:83vE4ngJ0<> ホロスタ被せ禁止どりゃあああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:00.89 ID:yR7+aq0M0<> お前さぁ <br> それ言ってどうなるか少しは考えろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:01.09 ID:7aHwrYs70<> マジでホロスタいい加減にしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:02.41 ID:lrsAhlga0<> ライブは禁止じゃないってよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:02.72 ID:57EuWX920<> お前ら鳩いい加減にしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:06.86 ID:wVkxOxlu0<> ホロスタ恵まれ過ぎてんなあ <br> あの数字しか出せない箱とか普通は解散だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:07.21 ID:MIPhn0Y70<> ホロスタ死ねよマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:07.59 ID:rTOq4a+N0<> 配信が見たいだけなのにどうしてこんなことに&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:08.96 ID:bBQbY5G+0<> ホロスタヘイトだけ溜めてんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:11.59 ID:g73X2G2k0<> カバーさぁ <br> 影でひっそりやってる分にはまだどうでもいいで済むのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:11.35 ID:XjwE3cHV0<> 結局愉悦始まって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:13.73 ID:/t3J7OEl0<> 鳩にお気持ち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:14.56 ID:Xf7Kpb080<> 鳩のせいでもあるんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:15.70 ID:+0YL9ODo0<> アルランディス王被せ禁止どりゃああああああああああああ <br> 10万行くか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:17.11 ID:8j81vhJy0<> うめえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:18.12 ID:ASuJ1JV70<> 誰のことやろうなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:18.46 ID:jKhzT1ia0<> かぶせ禁止で良いから18時とかにやれば良いじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:18.47 ID:NLVFw8180<> ぺこちゃん苦しいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:18.57 ID:fqPfQq9y0<> ぺこーら苦しいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:19.55 ID:y3WWPTGH0<> 鳩カスぅ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:19.83 ID:zAYfQ+mN0<> ホロライブ見れないからホロスタ見るとはならないんだわ <br>  <br> ホロライブ見れないなら他の可愛くて面白いV箱の配信見るんだけど <br>  <br> カバーそのへん理解してる？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？ <br>  <br> マジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:22.95 ID:rCDjMQuH0<> すまんこれはマジで表で文句言うわ <br> カバーってどこまでアホなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:24.83 ID:1qc58O0Z0<> ぺこちゃん「苦しい」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:25.26 ID:o0qPD3D70<> あっこりゃ <br>  <br> YAGOO / Motoaki Tanigo @tanigox (2022/10/21 22:23:09) <br> アルランディス、別次元の姿！ <br> http://twitter.com/tanigox/status/1583448808721379328 <br>  <br> [引用元] アルランディス&#127829;10/22 20:00～ 新たな姿デビュー @arurandeisu (2022/10/21 03:23:29) <br> 【今後の配信予定の告知！】 <br> &#10024;10/22 20:00～ <br> 【＃アルランディスデビュー配信】アルランディス(別次元の姿)https://youtu.be/8hVTuGGR4Pw <br>  <br> &#10024;10/22 21:00～ <br> 【 #デビュー0分で逆凸 】アルランディスって言います！仲良くしてください https://youtu.be/fbz7Ip3smEI <br>  <br> お楽しみに！ <br> https://pbs.twimg.com/media/FfiFTjQVIAEjzxe.jpg <br> https://pbs.twimg.com/media/FfiFVAtVsAE-ZVw.png <br> http://twitter.com/arurandeisu/status/1583162001001357312 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:25.92 ID:gxxmJZTJ0<> ぺっさんお気持ちだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:27.67 ID:cKd3LTwO0<> そんな嫌なら個人で活動すればいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:27.82 ID:8PW0tDr20<> <a href="../test/read.cgi/livemegami/1666356875/437" rel="noopener noreferrer" target="_blank">&gt;&gt;437</a> <br> 新人は箱推しの優先順位が低いからな <br> 物珍しさが無くなると見なくなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:29.30 ID:+xbV2alk0<> 仲間（ホロスタ）で鳩湧くようになるんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:29.85 ID:xJ3rEymk0<> 鳩配慮がめんどくさいので被せません・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:29.69 ID:CzjehLfa0<> あのさぁ… <br> ホロスタはまだ導線がカットされてるんだわ&#128517; <br>  <br>  <br> 律可「男の人が先にいて、その後に女の人が来るっていうのが基本的文化の成熟らしくて、コンテンツのね？」 <br> 「初音ミクっていうのがいて、それを男の人たちが推して、それに女の人たちが来た、みたいな感じなのね」 <br> 「で、……まあ別に俺箱から箱の話したくないですけど(笑)、他(にじさんじ)がありますよね！」 <br> 「そこ(にじさんじ)は男性がいて、そのまま、その…そこが男性が持たせてる数字に対して、女性がなんか流行ってるから見に行こつって流行ってるっていうのがあるのね」 <br> 「ウチら(ホロスタ)の場合はそういう流れが切れてるのね、まず。最初の段階で」 <br> アステル「そうねー。一番最初のまず男の人が一定数入ってきますよのラインがどうしてもカットされてると」 <br> 律可「そう。別にそれは、他意は全然ないけど、そこをやってるから普通よりは絶対時間かかるよね。だってゼロべースとは言わんけど、ゼロに近いから。っていう話がカラクリとしてはある」 <br> https:///youtu.be/JJR6Du64exc?t=25344 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:34.26 ID:+PiySoPC0<> <a href="../test/read.cgi/livemegami/1666356875/626" rel="noopener noreferrer" target="_blank">&gt;&gt;626</a> <br> 一気にいらなくなったな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:35.64 ID:RdjSqZ0V0<> ホロスタ被せに関してはまとめていいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:36.28 ID:mHQ++GWP0<> 行けっ！ファンネル！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:37.92 ID:MIPhn0Y70<> ホロスタの配信に文句行ってくるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:38.36 ID:3Urgj1QU0<> 鳩のせいでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:42.15 ID:oT2db0Mc0<> カバーは早く上場して株主の制裁を受けろ&#128074;&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:44.22 ID:HNE2Y1hX0<> ロロ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:45.29 ID:7aHwrYs70<> ガチでただ足引っ張って邪魔するだけの存在じゃねーかホロスタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:44.99 ID:ps8UxpQT0<> ロロ最後の輝きを見よ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:45.09 ID:IsyABuRw0<> ホロスタ被せ禁止にしてホロ見てる誰が喜ぶんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:48.80 ID:OkhH61Zx0<> ぺこちゃん運営にはお気持ちしまくるのな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:49.46 ID:8a3Eqwsd0<> ホロスタとかまじどうでいいんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:50.46 ID:jfhXT/c00<> ホロスタの昨日のライブ被りなかったの？ <br> あったんじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:52.69 ID:ncyiU0XC0<> ホロスタ解散しろ──────── <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:53.70 ID:VzRkypWA0<> ホロスタ解散すっぺ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:54.09 ID:SfKkBMvG0<> ヒモはさっさと独立しろや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:56.32 ID:wEp03cVl0<> <a href="../test/read.cgi/livemegami/1666356875/665" rel="noopener noreferrer" target="_blank">&gt;&gt;665</a> <br> 社長自ら始めたプロジェクトだから社員もダメだって思ってるけどもうあとに引けない感すごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:57.32 ID:oFPNE3d/0<> この話聞けただけでぺこら質です&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:25:58.46 ID:/t3J7OEl0<> ホロスタの記念枠は朝の3時から7時までにやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:25:58.84 ID:xc+mOFOg0<> ぺこら「ホロスタは仲間」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:26:00.43 ID:XPMecBWW0<> ロロでスバル泣きます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:02.44 ID:1oSE4/Gd0<> ホロスタよぉ <br> 足引っ張るなら腹を切れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:04.29 ID:O3s88OAH0<> ぶっちゃけていい？ <br> どうせホロメン配信しないから被せどうでもよくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:05.95 ID:2aExDpTc0<> なんで配信しないのって言われるから、ここで言う事自体叩くのは流石に言いがかりやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:06.67 ID:csCnA1Y60<> ホロスタファンネルいくぞおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:06.83 ID:YpMk/1gE0<> 鳩はさすがにないだろ <br> ホロスタごときで湧かんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:07.27 ID:NchwNvCF0<> これ荒れるぞｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:08.87 ID:FRO6+NGW0<> ぺこら被せ今までめっちゃ配慮してたんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:09.97 ID:IxIPifN+0<> <a href="../test/read.cgi/livemegami/1666356875/609" rel="noopener noreferrer" target="_blank">&gt;&gt;609</a> <br> ホロライブ内でのガイガイの種は要らないかもしれないけど共通敵のホロスタについてはよう言ってくれたとしか思わん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:10.42 ID:SS1sIyC70<> 止まれぺこちゃん <br> ヘイト買うだけだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:10.61 ID:mnk8p+250<> ホロスタの被せ禁止のときはにじさんじ見るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:12.32 ID:7LNGK33b0<> 自分の潔白性を証明するために企業の情報をペラペラ喋ってるぺっさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:15.29 ID:tGdpC2yC0<> ぺっさん明らかにホロスタ嫌ってて好感持てるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:15.89 ID:acIMJSFJ0<> ロロ割と好きだわ <br> やってる事は最低だけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:17.20 ID:8i7apa9y0<> ホロスタもういいんじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:18.17 ID:1qc58O0Z0<> これもう張り手だろ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:19.01 ID:4sFTKIFv0<> ロロの命の輝きを見よ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:25.39 ID:OhBxRP8B0<> ロロ雑巾… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:28.51 ID:i/CWmtrL0<> <a href="../test/read.cgi/livemegami/1666356875/731" rel="noopener noreferrer" target="_blank">&gt;&gt;731</a> <br> 正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:30.56 ID:rTOq4a+N0<> まぁホロメンとしては体よく休めるから良いのか…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:32.05 ID:1bOQvwDC0<> ホロスタと関わり無いホロメンが被せ禁止ってなんかおかしくねえ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:26:35.68 ID:g73X2G2k0<> <a href="../test/read.cgi/livemegami/1666356875/660" rel="noopener noreferrer" target="_blank">&gt;&gt;660</a> <br> 野うさぎの声はでかいからいい方法だな <br> 流石だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:26:38.25 ID:+0YL9ODo0<> <a href="../test/read.cgi/livemegami/1666356875/609" rel="noopener noreferrer" target="_blank">&gt;&gt;609</a> <br> いやぺっさんよく言ったわ <br> ホロスタ反対運動すっ→ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:26:41.38 ID:rCDjMQuH0<> ぺっさんこれ絶対ファンネルだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:43.20 ID:Yk8RARGg0<> 谷 <br> 郷 <br> ホ <br> ロ <br> ス <br> タ <br> 権 <br> 限 <br> 最 <br> 強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:45.64 ID:VzRkypWA0<> ぺこちゃん信じてええんやな？&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:47.43 ID:2aExDpTc0<> <a href="../test/read.cgi/livemegami/1666356875/713" rel="noopener noreferrer" target="_blank">&gt;&gt;713</a> <br> 初配信と3D御披露目だけだっつってんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:51.55 ID:lMj5SZOo0<> 「早く配信終わってもらっていいですか？ホロメンが配信開始できません。」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:52.03 ID:G6snTDDf0<> 今年入ってからホロスタ抱き合わせ売りが止まらんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:52.42 ID:uqJQCJYc0<> ラミィのタペストリー1986個取られてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/21(金) 22:26:56.11 ID:xsHtpl4m0<> ホロスターズさんに被せたら駄目なのら <br>  <br> https://twitter.com/himemoriluna/status/1369593911790821378 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:26:57.14 ID:Re9VqRvV0<> ジェネリックラミィ見つけたわ <br> 語録しゃべんないけど <br> https://youtu.be/0q6PCc_l7zk <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/21(金) 22:27:00.00 ID:IsyABuRw0<> <a href="../test/read.cgi/livemegami/1666356875/720" rel="noopener noreferrer" target="_blank">&gt;&gt;720</a> <br> 被せ禁止でホロの配信減らす敵なんだよなあ <>
