名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/10(日) 15:01:16.70 ID:By2TBTaT0<> 苗字知らないけど <>奏たそファンスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:17:46.62 ID:FGKI1hNj0<> オモニの漬けたキムチが一番なのらね(・o・&#127852;) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:17:52.11 ID:6DjSTwRn0<> <a href="../test/read.cgi/livemegami/1694325676/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> このまま負けたら10敗カルテット達成だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:17:51.67 ID:FyDnLDNE0<> 俺もこれを期に親韓になろうと思う <br> まず何からすればいい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:17:57.02 ID:EEKzs1wK0<> <a href="../test/read.cgi/livemegami/1694325676/524" rel="noopener noreferrer" target="_blank">&gt;&gt;524</a> <br> どっかいった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:17:59.71 ID:jGcqLL9z0<> あの人が3か月休んだ時は妊娠だ出産だって言われてたのにかなたんには何も言わないのなんなん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:17:59.99 ID:lPWQT75+0<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> ラミィの反応ちょっと危なくて笑う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:00.69 ID:enQqXoNV0<> <a href="../test/read.cgi/livemegami/1694325676/590" rel="noopener noreferrer" target="_blank">&gt;&gt;590</a> <br> だぱんぷの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:01.41 ID:l/PJ+TGv0<> 7期生じゃないけど次は8期生から始まりそうだなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:04.62 ID:HQIY3Ey/0<> いつまで政治豚湧いてんだ気持ち悪いな <br> 加齢臭が漂ってんだよここ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:04.85 ID:ufUys0Ws0<> なんか単発擁護ふえたよな <br> 運営はここみてる <br> 青いのもここみてそう <br> なぁこれってさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:06.06 ID:I9uVgyp30<> ルーナ本当に大丈夫か？  まともに生活出来ないだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:08.35 ID:0tnSp3HE0<> <a href="../test/read.cgi/livemegami/1694325676/349" rel="noopener noreferrer" target="_blank">&gt;&gt;349</a> <br> 配信は一番力入ってたのになぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:08.54 ID:ISBcQsT70<> よく分かんないけど青はデビューまで3年待ったんだろ？ <br> ヤバい噂って3年前以前の話なのか？ <br>  <br> なんかこの時点で論理破綻してるんよ青アンチ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:09.70 ID:zfli36bX0<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> 韓国アレルギーオヤジ&#128517; <br> ジジイ以外の日本人はみんな韓国大好きです&#129393; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:12.14 ID:V5F+ED5N0<> <a href="../test/read.cgi/livemegami/1694325676/534" rel="noopener noreferrer" target="_blank">&gt;&gt;534</a> <br> 歌勢は奏とはじめだけだな <br> あとはきついわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:13.14 ID:5bcX6SEs0<> <a href="../test/read.cgi/livemegami/1694325676/612" rel="noopener noreferrer" target="_blank">&gt;&gt;612</a> <br> 球団記録は44らしい <br> 今日完封されるとして次3イニング無得点なら達成だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:14.55 ID:h7C5xLel0<> ところで晩酌配信はしてくれるのかな？ <br>  <br> https://i.imgur.com/mZHxmOp.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:12.82 ID:h7CAZss80<> <a href="../test/read.cgi/livemegami/1694325676/491" rel="noopener noreferrer" target="_blank">&gt;&gt;491</a> <br> これから成長するから <br> 若いし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:15.71 ID:zVcxaLV30<> <a href="../test/read.cgi/livemegami/1694325676/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> あああああああああああああああああああ <br> こりゃああああああああああああああああああああああああああああｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:15.81 ID:y8H5t2Di0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> 梨泰院クラスをみる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:16.24 ID:Cat7l4Qo0<> <a href="../test/read.cgi/livemegami/1694325676/569" rel="noopener noreferrer" target="_blank">&gt;&gt;569</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:16.95 ID:tYHHxbEW0<> <a href="../test/read.cgi/livemegami/1694325676/484" rel="noopener noreferrer" target="_blank">&gt;&gt;484</a> <br> 英語まともにはなせないのが悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:18.97 ID:K5YdDFvG0<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> オッパあああああああああああああ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:20.53 ID:UHMt+HfW0<> 春日一番が本命だぞ、らでんはポルカ枠 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:23.02 ID:wkMQrAux0<> <a href="../test/read.cgi/livemegami/1694325676/601" rel="noopener noreferrer" target="_blank">&gt;&gt;601</a> <br> 韓国と言えばプロゲーマーのイメージ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:23.80 ID:7fW+FsER0<> <a href="../test/read.cgi/livemegami/1694325676/167" rel="noopener noreferrer" target="_blank">&gt;&gt;167</a> <br> さかまたは稼ぎ多いとか言ってた飼育員どうするの？ <br> グッズ人気がルイより下でルイ以下の稼ぎだけど&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:24.58 ID:i8K9Nd0X0<> 誰想像した？ <br> https://i.imgur.com/YqbGnGO.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:25.49 ID:EmBAYdWd0<> <a href="../test/read.cgi/livemegami/1694325676/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 地味にヤバいな <br> 監督交代かね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:29.49 ID:ObKezieo0<> <a href="../test/read.cgi/livemegami/1694325676/356" rel="noopener noreferrer" target="_blank">&gt;&gt;356</a> <br> キ・ソンヨン氏は新婚旅行で日本を訪れたり日本人選手と3度もチームメイトになるなど大の親日家なんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:29.57 ID:pj3Yg/l30<> ラミィって嫌韓の臭いが少しあるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:33.10 ID:COul03bj0<> スバル巻き戻し再生できる設定なのか <br> ホロメンみんなやってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:31.54 ID:h7CAZss80<> <a href="../test/read.cgi/livemegami/1694325676/636" rel="noopener noreferrer" target="_blank">&gt;&gt;636</a> <br> ごめん奏と間違えた <br> りりーかはだめかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:37.82 ID:T1IjQJUx0<> あくあとみこの登録勝負はあくあの勝ちで終わったよ <br> あくあはショート路線に切り替えたからこれから登録爆増する <br> みこは馬鹿だからいつまでも配信しかやってない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:38.29 ID:J6jAU/1F0<> <a href="../test/read.cgi/livemegami/1694325676/627" rel="noopener noreferrer" target="_blank">&gt;&gt;627</a> <br> ソースはネットで頭発狂してるくっさいオヤジ勘弁してほしいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:39.71 ID:FspAp5QN0<> りりーかさぁ、king歌うなら最低限これは超えてもらわないと <br>  <br> https://youtu.be/PYzTq7YEPBI <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:40.41 ID:uCMiPCQ30<> <a href="../test/read.cgi/livemegami/1694325676/440" rel="noopener noreferrer" target="_blank">&gt;&gt;440</a> <br> 入れてみてやべーやつが来た時に正式なホロライブのナンバリングではないから切れるよっていうブランディングじゃない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:41.46 ID:Q+kcQnXV0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> ﾅﾊﾊｰチャレンジ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:44.40 ID:bZTAENDd0<> <a href="../test/read.cgi/livemegami/1694325676/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> 3年待ちってなにそれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:44.88 ID:jd3X4UY10<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> ラミィさぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:46.14 ID:lPWQT75+0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> 駅前で反日活動をする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:46.29 ID:V5F+ED5N0<> ヒカキン骨折動画面白くてゲラゲラ笑ったわ <br> ざまあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:53.48 ID:yi7fzE4G0<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> ホロスタのリオくんはハユンに韓国キムチの作り方教わって自作してるぞ <br> 自分で辛く作れるからお気に入りらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:54.58 ID:5uS3Bvog0<> AC空飛ばないならやるんだけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:54.84 ID:tN7M44uT0<> <a href="../test/read.cgi/livemegami/1694325676/568" rel="noopener noreferrer" target="_blank">&gt;&gt;568</a> <br> 前から決まってた企画だし <br> 歌ってたのは10分ちょいだろ <br> その時でも短時間なら歌えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:55.09 ID:sTxrNkcu0<> <a href="../test/read.cgi/livemegami/1694325676/504" rel="noopener noreferrer" target="_blank">&gt;&gt;504</a> <br> ( ^)o(^ )あてぃしは属さない、主人公だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:57.29 ID:0/YmlKBI0<> <a href="../test/read.cgi/livemegami/1694325676/266" rel="noopener noreferrer" target="_blank">&gt;&gt;266</a> <br> 衛門さぁ… <br> 悔しかったらなんか言い返せよ？ <br> ビビってんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:18:58.40 ID:EguUpiRY0<> パトラ1万か強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:18:59.94 ID:xugZiEaI0<> <a href="../test/read.cgi/livemegami/1694325676/623" rel="noopener noreferrer" target="_blank">&gt;&gt;623</a> <br> たまに出てきて <br> 声の状態が悪いのが確認できてるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:03.67 ID:TcMLOAOv0<> <a href="../test/read.cgi/livemegami/1694325676/513" rel="noopener noreferrer" target="_blank">&gt;&gt;513</a> <br> 青「喋り方w」 <br>  <br> 以上 <br> あとらでんと仲良いらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:06.22 ID:enQqXoNV0<> <a href="../test/read.cgi/livemegami/1694325676/653" rel="noopener noreferrer" target="_blank">&gt;&gt;653</a> <br> 最高峰を出すな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:19:10.17 ID:gC0aHgT20<> <a href="../test/read.cgi/livemegami/1694325676/632" rel="noopener noreferrer" target="_blank">&gt;&gt;632</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)アボジって言えキムチ野郎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:20.25 ID:IPIWFOXo0<> <a href="../test/read.cgi/livemegami/1694325676/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 興行として成立してないだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:20.79 ID:RIFbWMkk0<> <a href="../test/read.cgi/livemegami/1694325676/111" rel="noopener noreferrer" target="_blank">&gt;&gt;111</a> <br> 普通に期待してるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:21.00 ID:+mL5MsXd0<> <a href="../test/read.cgi/livemegami/1694325676/638" rel="noopener noreferrer" target="_blank">&gt;&gt;638</a> <br> 人がいっぱい将棋倒しで圧死したやつ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:20.98 ID:A3aQLzd50<> なんか発狂してる豚おるけど大丈夫そ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:25.12 ID:ufUys0Ws0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> まずはうんこ食べる <br> 病気になったら子供のうんこたべる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:25.79 ID:T1IjQJUx0<> <a href="../test/read.cgi/livemegami/1694325676/320" rel="noopener noreferrer" target="_blank">&gt;&gt;320</a> <br> ガッツがあってよろしい <br> センパイサボり組も見習え <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:27.43 ID:HQIY3Ey/0<> &#5596;&#748;&#5596;どしたん？話聞こか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:30.29 ID:aCIAhSTm0<> やれやれ、んなたんを無視して陰湿な話をやいのやいのと <br> 堕ちたな……仲良しスレ民…！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:30.98 ID:EBnDBgFa0<> <a href="../test/read.cgi/livemegami/1694325676/527" rel="noopener noreferrer" target="_blank">&gt;&gt;527</a> <br> ぺこマリは怪物 <br> 二人の覇王色の覇気だけであのるーちゃんが大人しくしてたからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:19:31.25 ID:mG+5Uxy70<> 青くんは一番まずかったのはホロに入ったことで夢が叶った発言だよなあれじゃ卍化疑われても仕方ないよスケジュールも出してないし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:19:35.81 ID:s1jnmNKv0<> お前ら韓国韓国ネタのように言うけどさ <br>  <br> ホ ロ ス タ K R <br>  <br> これが実現した時には泣くことになるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:36.49 ID:+uV9BQcS0<> <a href="../test/read.cgi/livemegami/1694325676/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> 3ヶ月じゃなかった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:19:36.93 ID:x8dh2q9t0<> <a href="../test/read.cgi/livemegami/1694325676/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 消せ消せ消せ消せ消せ <>
