名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/22(月) 00:22:43.97 ID:8dxB0eBD0<> (・o・&#127852;)かなルーナしか勝たん <>&#129313;今年はポルーナでいく 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:45:40.15 ID:VyXfWksW0<> <a href="../test/read.cgi/livemegami/1684682563/669" rel="noopener noreferrer" target="_blank">&gt;&gt;669</a> <br> マジ？ <br> アーカイブ見てこよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:45:43.62 ID:ZCtSA3Dm0<> <a href="../test/read.cgi/livemegami/1684682563/666" rel="noopener noreferrer" target="_blank">&gt;&gt;666</a> <br> &#9996;&#129299; <br>  <br> &#127943; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:45:48.73 ID:ih0PeTpJ0<> <a href="../test/read.cgi/livemegami/1684682563/603" rel="noopener noreferrer" target="_blank">&gt;&gt;603</a> <br> 元のがゴミだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:45:57.03 ID:qX2dT5jg0<> <a href="../test/read.cgi/livemegami/1684682563/578" rel="noopener noreferrer" target="_blank">&gt;&gt;578</a> <br> 休止明けからずっとなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:46:00.31 ID:FdxE1BDV0<> <a href="../test/read.cgi/livemegami/1684682563/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> 13回はまたサロメみたいなやつ出てこないともうアンタッチャブル感あるわ <br>  <br> https://i.imgur.com/IoqcABa.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:03.47 ID:18Bhttqo0<> おやすみこ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:05.96 ID:La9BXWiv0<> フレアは仲良くなるとデレデレ→辛辣→辛辣+デレデレになるからな <br> &#129313;はマリンみたいに辛辣を乗り越えられなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:11.53 ID:lKu/FAZg0<> <a href="../test/read.cgi/livemegami/1684682563/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> 人気のオタクコンテンツは大体中華も好きじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:46:14.87 ID:mrxrNdYU0<> <a href="../test/read.cgi/livemegami/1684682563/673" rel="noopener noreferrer" target="_blank">&gt;&gt;673</a> <br> &#129313;… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:15.48 ID:0TETE7P50<> <a href="../test/read.cgi/livemegami/1684682563/534" rel="noopener noreferrer" target="_blank">&gt;&gt;534</a> <br> 平均的野うさぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:16.06 ID:S8ItCyxh0<> <a href="../test/read.cgi/livemegami/1684682563/655" rel="noopener noreferrer" target="_blank">&gt;&gt;655</a> <br> ポルカなんかあったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:46:26.89 ID:VkjYMGjL0<> <a href="../test/read.cgi/livemegami/1684682563/683" rel="noopener noreferrer" target="_blank">&gt;&gt;683</a> <br> これこれ <br> まじで史上最強のvtuberだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:46:28.75 ID:aJJz7WK+0<> <a href="../test/read.cgi/livemegami/1684682563/565" rel="noopener noreferrer" target="_blank">&gt;&gt;565</a> <br> 俺とお前 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:30.57 ID:QlfmY6Pd0<> すまん <br> にじさんじの配信者と団員が戦ってるんだが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:38.06 ID:p82Hby0w0<> <a href="../test/read.cgi/livemegami/1684682563/534" rel="noopener noreferrer" target="_blank">&gt;&gt;534</a> <br> 野うさぎが嫌われる理由がよくわかるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:46:47.77 ID:cvu5tL140<> 誰だよフィリピン行くとかいってたの <br>  <br> 天音かなた?? <br> @amanekanatach <br> ・ <br> 9m <br> 塩むすび食べて寝るのだ?? <br> 明日はホロメンと会える収録だよーー????????? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:47.39 ID:8iE1Xjp+0<> 去年この時期6期誰がどのライブ出てたっけ <br> 板でライブ登場してたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:47.51 ID:kGq+q23V0<> <a href="../test/read.cgi/livemegami/1684682563/565" rel="noopener noreferrer" target="_blank">&gt;&gt;565</a> <br> これ左サカマタって言ってる人結構いるけど長い髪見た上で言ってるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:47.46 ID:rBUZIz840<> <a href="../test/read.cgi/livemegami/1684682563/666" rel="noopener noreferrer" target="_blank">&gt;&gt;666</a> <br> https://i.imgur.com/ZJQEnfF.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:46:51.12 ID:tgjE3wm00<> <a href="../test/read.cgi/livemegami/1684682563/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> みこはホロメンの中で一番ビリビリ限定配信に気合い入れてたからな <br> スパチャもトップだったはず <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:10.49 ID:R0Fi3fQL0<> カバーの男部門はプロゲーマー部門でも作って <br> ホロメンにチアみたいな応援させた方が成功すると思うわ <br> ホロメンも同時視聴とか出来て楽できるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:15.54 ID:5drrlP8c0<> <a href="../test/read.cgi/livemegami/1684682563/685" rel="noopener noreferrer" target="_blank">&gt;&gt;685</a> <br> こよりは辛辣編か <br> かなりあは見れるんだろうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:24.28 ID:1XOw6aX10<> https://i.imgur.com/vjJSSS8.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:28.10 ID:TiLR0nFn0<> <a href="../test/read.cgi/livemegami/1684682563/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> 今年の1月かなんかが毎日のようにデイリーで強かったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:30.55 ID:C1raAxe40<> 5期生もライブ終わればまたマイクラ本格的に動くかもな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:31.93 ID:Eyg0FR6B0<> <a href="../test/read.cgi/livemegami/1684682563/659" rel="noopener noreferrer" target="_blank">&gt;&gt;659</a> <br> まぁ、マリンはテイルズキャラと遜色ないキャラデザだからなかなか合うな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:34.33 ID:KIOqi7mr0<> <a href="../test/read.cgi/livemegami/1684682563/613" rel="noopener noreferrer" target="_blank">&gt;&gt;613</a> <br> はい <br> https://i.imgur.com/rIkkkkt.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:39.95 ID:2tDUiy+00<> <a href="../test/read.cgi/livemegami/1684682563/694" rel="noopener noreferrer" target="_blank">&gt;&gt;694</a> <br> フィリピンでホロサマーのグラビア撮影でもやるのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:44.17 ID:ZCtSA3Dm0<> <a href="../test/read.cgi/livemegami/1684682563/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> まさか前スレで貼られてた画像鵜呑みにしてるアホなの？それとも倶楽部なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:46.58 ID:sSu3Q8070<> <a href="../test/read.cgi/livemegami/1684682563/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> かなたを人質にすれば&#129412;に見ることを強要できるからな <br> 家持ってるだけあってロボ子は頭良い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:49.90 ID:Xt7AgWmH0<> <a href="../test/read.cgi/livemegami/1684682563/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> ココは卒業前の方が色々と言われてただろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:50.08 ID:ZAsVv51Z0<> コレコレが議員追い込んでるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:47:51.14 ID:z9E5/rFm0<> <a href="../test/read.cgi/livemegami/1684682563/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> 聖帝は死なぞ超越しているんだが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:52.33 ID:m/DzlDri0<> <a href="../test/read.cgi/livemegami/1684682563/703" rel="noopener noreferrer" target="_blank">&gt;&gt;703</a> <br> とはいえねねちしか触ってなくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:53.79 ID:wA4s1JF40<> <a href="../test/read.cgi/livemegami/1684682563/705" rel="noopener noreferrer" target="_blank">&gt;&gt;705</a> <br> ﾑﾜｧ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:54.63 ID:v15b5T5A0<> <a href="../test/read.cgi/livemegami/1684682563/656" rel="noopener noreferrer" target="_blank">&gt;&gt;656</a> <br> その人の代表作なんだっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:56.06 ID:p82Hby0w0<> <a href="../test/read.cgi/livemegami/1684682563/701" rel="noopener noreferrer" target="_blank">&gt;&gt;701</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:57.32 ID:fkQVqMuM0<> <a href="../test/read.cgi/livemegami/1684682563/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> これ初回か？懐かしいな <br> この後の回からジェイド擁護したのは笑ったわ <br> ジェイドまんさんが厄介すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:47:59.41 ID:2PxOjdRO0<> <a href="../test/read.cgi/livemegami/1684682563/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> 怒涛のジェイド擁護白コメなつかしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:00.29 ID:cVK9kEgv0<> <a href="../test/read.cgi/livemegami/1684682563/694" rel="noopener noreferrer" target="_blank">&gt;&gt;694</a> <br> 旅行するならかなたは事前に言うだろ <br> 今までそうしてきたし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:00.71 ID:LcmYWq6o0<> <a href="../test/read.cgi/livemegami/1684682563/700" rel="noopener noreferrer" target="_blank">&gt;&gt;700</a> <br> マリメの時へたっぴつけたらなんでも許されると思うなって辛辣編入ってたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:03.70 ID:dd9hcBps0<> <a href="../test/read.cgi/livemegami/1684682563/705" rel="noopener noreferrer" target="_blank">&gt;&gt;705</a> <br> ﾃﾞｨｯｺは抜けない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:09.90 ID:CPXD/Ke20<> <a href="../test/read.cgi/livemegami/1684682563/696" rel="noopener noreferrer" target="_blank">&gt;&gt;696</a> <br> 俺には赤井と余にしか見えないけど二人とも違うと思ってる <>
(&#5153; o&#820;&#822; &#65228; o&#820;&#822; &#5153;)<>sage<>2023/05/22(月) 00:48:11.24 ID:DGagIMYs0<> <a href="../test/read.cgi/livemegami/1684682563/705" rel="noopener noreferrer" target="_blank">&gt;&gt;705</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)無駄にタイツ頑張るのなんなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:15.60 ID:vTrroUxR0<> <a href="../test/read.cgi/livemegami/1684682563/701" rel="noopener noreferrer" target="_blank">&gt;&gt;701</a> <br> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:19.73 ID:a2FX2L8I0<> <a href="../test/read.cgi/livemegami/1684682563/701" rel="noopener noreferrer" target="_blank">&gt;&gt;701</a> <br> わあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:26.50 ID:rpEcnRnd0<> <a href="../test/read.cgi/livemegami/1684682563/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> ジェイドまんさん怖っ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:28.82 ID:1JlOUAnT0<> 発狂してホロ追い出した中華まじでアホだな <br> お陰でこっちは伸び伸びやってるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:29.58 ID:f74reyHe0<> <a href="../test/read.cgi/livemegami/1684682563/694" rel="noopener noreferrer" target="_blank">&gt;&gt;694</a> <br> これピュア民 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:30.57 ID:QlfmY6Pd0<> ジェイドまんさんで盛り上がった黄金時代 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:33.30 ID:VCK+b1LX0<> <a href="../test/read.cgi/livemegami/1684682563/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> まんさん怖い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:33.74 ID:Xotbs4120<> <a href="../test/read.cgi/livemegami/1684682563/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> 中華が嫌いなのはホロライブじゃなくてココとksonやぞ <br> そこ勘違いしたらアカン <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:42.97 ID:OexNBsfi0<> 山下清かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:43.69 ID:S8ItCyxh0<> 最近こより失速してる気がするけど俺の気のせい？ <br> 今年に入ってからやたら病んでるみたいだけどなんかあったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:48:43.32 ID:zkuR6add0<> <a href="../test/read.cgi/livemegami/1684682563/692" rel="noopener noreferrer" target="_blank">&gt;&gt;692</a> <br> 止めろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:47.20 ID:sZXPgiPa0<> ポルカのソロ自枠ってめちゃくちゃ減ったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:48.11 ID:aJJz7WK+0<> <a href="../test/read.cgi/livemegami/1684682563/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> 一年前のお前らにサロメがルーナ以下に落ち着くって言っても信じてもらえなさそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:48:53.93 ID:yNl0OocU0<> <a href="../test/read.cgi/livemegami/1684682563/565" rel="noopener noreferrer" target="_blank">&gt;&gt;565</a> <br> ホロメンを人質にユニコーンを同接に加えるムーブ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:49:00.81 ID:0a8w5t1C0<> <a href="../test/read.cgi/livemegami/1684682563/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> でもマリンはジェイド嫌いという <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:05.25 ID:/LhV5WOw0<> そういえばサロメのオリ曲どうだったの？Ahoy！と同じIOSYSだったんだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:09.33 ID:5tZZE8B50<> この&#129313;ドゲンジャーズずっと出てんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:12.00 ID:AOs2UAhy0<> かなたポルカ周りの関係性は見ててしんどいわ <br> やっぱぺこーら見るに限る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:14.52 ID:dSr++Nre0<> ガタンゴトンしてくれええええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:49:16.73 ID:oC1UOwLX0<> 沙花叉のガワってマジで性的だよな <br> パセリほんま天才だと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:18.01 ID:Z796lIpv0<> <a href="../test/read.cgi/livemegami/1684682563/686" rel="noopener noreferrer" target="_blank">&gt;&gt;686</a> <br> ホロライブはココ以来ずっと除外されてたのにいつの間にって話よ <br> 中国あくあクルーの残党が活動してたぐらいで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:18.00 ID:TiLR0nFn0<> <a href="../test/read.cgi/livemegami/1684682563/641" rel="noopener noreferrer" target="_blank">&gt;&gt;641</a> <br> コメントとのやり取りはほんと上手いわ <br> 荒れやすいRPGとかでもコントロールできてるのはさすが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:21.10 ID:sAnfGCFW0<> かなたのエルデン楽しみすぎるな <br> 遺灰使う→黒騎士剣以上にお気持ちされてヘラる <br> 遺灰使わない→フリーデより強いボスばかりでヘラる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:49:23.87 ID:jaloOF9c0<> <a href="../test/read.cgi/livemegami/1684682563/720" rel="noopener noreferrer" target="_blank">&gt;&gt;720</a> <br> きったねぇケツアナの写真みてから <br> もう完全にダメになったわ <>
