名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/18(日) 22:47:52.74 ID:8PIYc5wv0<> いかんでしょ <>鳩ライブ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:49.42 ID:v8rdIglZ0<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 　　　　　　　　　　 ＿＿＿_ <br> 　　　　　　　　　／　　 　 　 ＼ <br> 　　　　　　　 ／　　 ─　　 ― ヽ <br> 　　　　　　／ 　 　（ ●） 　（ ●）'　　　　　　　 <br> 　　　　　　|　　　　　 　 __´ _　　　|　　　　　　　 <br> 　　　　　　＼　　　　　 　￣　　,／ 　 (　::) <br> 　　　　　　／　　　　　　ー‐　　 ヽ　( ::) <br> 　　　　　/　　　　　 ／＾ｰ r￣￣￣i <br> 　　　　　|　　 i　　 /　　 　ﾉ、＿__ノ <br> 　　　　　|　　 l　／　　r‐´　　 ￣ | <br>  <br>  <br>  <br>  <br> 　　　　　　　　　　 ＿＿＿_ <br> 　　　　　　　　　／　　 　 　 ＼ <br> 　　　　　　　 ／　　 ─　　 ― ヽ <br> 　　　　　　／ 　 　（●） 　（●）　'　　　消せ　　　　　　　 <br> 　　　　　　|　　　　　 　 __´ _　　　|　　　　　　　 <br> 　　　　　　＼　　　　　 　￣　　,／ 　 (　::) <br> 　　　　　　／　　　　　　ー‐　　 ヽ　( ::) <br> 　　　　　/　　　　　 ／＾ｰ r￣￣￣i <br> 　　　　　|　　 i　　 /　　 　ﾉ、＿__ノ <br> 　　　　　|　　 l　／　　r‐´　　 ￣ | <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:49.33 ID:EL0hTZiI0<> 色違い出たから無関係の放送に鳩しようってなる思考回路が意味不明で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:51.08 ID:j0XkgolR0<> このSSSのアレンジいつ出たやつ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:52.93 ID:cZBYnPY/0<> 久しぶりにテーブルシティ見たかもしれねえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:53.32 ID:AsKzhUll0<> あずきちが1.5万出してるの初めて見た <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:57:54.50 ID:D6a2kng20<> あずきSSS <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:56.44 ID:u0WXvfWc0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> ギャハハw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:57:58.98 ID:0ezHOZOs0<> 進化させないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:00.68 ID:/0fxKJph0<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> これ結局ぺっさんに謝罪するハメになったの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:00.52 ID:GVXR8Y0y0<> いやーマジで良かったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:00.84 ID:p2LvmM0C0<> スタヌ <br> 「僕の普段の配信は1万人とかぐらいなんですけどこういうイベントになると5万とか大きい数字になる」 <br> 「長年配信してるから分かるんですけどこの増えた数字は制御出来ません」 <br> 「今いくら言ってもそれを見てないリスナーがたくさんいるので」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:01.31 ID:xiR6yo6W0<> ピンクホゲーチこいつみこに甘えすぎやろ <br> メスじゃなかったら出荷してたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:01.51 ID:Ps6FUP/V0<> <a href="../test/read.cgi/livemegami/1671371272/614" rel="noopener noreferrer" target="_blank">&gt;&gt;614</a> <br> ござるRUSTやんの？ <br> 別にござるはいらんのだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:01.55 ID:KouVUJt70<> レペゼンの反応気になるなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:03.02 ID:XQqrKxhc0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> きっっしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:04.25 ID:RXeHSM4R0<> みかりん*の盟友くるーるスクラッチ当たりました <br> 何等かはわからん <br>  <br> https://i.imgur.com/eT8GTDi.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:04.24 ID:HE5OeEyK0<> 加藤純一「色違い何が面白いのって言うやつ居るけどさ」 <br>  <br> 加藤純一「そいつら色違い出すのから逃げた負け組」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:06.12 ID:yild34sn0<> <a href="../test/read.cgi/livemegami/1671371272/671" rel="noopener noreferrer" target="_blank">&gt;&gt;671</a> <br> 25000 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:06.50 ID:MPDcpNMp0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:07.97 ID:DJo7GKMX0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> みこちのピンク&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:08.45 ID:lPTWFFun0<> <a href="../test/read.cgi/livemegami/1671371272/452" rel="noopener noreferrer" target="_blank">&gt;&gt;452</a> <br> とんでもねー自己中心的な考え方だな <br> おかしいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:09.47 ID:J7Y5VCeh0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> クルーさあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:11.07 ID:GXHEUNRe0<> <a href="../test/read.cgi/livemegami/1671371272/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> あずきの歌枠は割と数字出るからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:12.99 ID:QpAmsun40<> 多分今ぺっさんが1番喜んでるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:13.66 ID:sYGm412V0<> <a href="../test/read.cgi/livemegami/1671371272/554" rel="noopener noreferrer" target="_blank">&gt;&gt;554</a> <br> ロボ子さん見てるのホロアンでは誰も居ないはずなのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:15.01 ID:kVgY+9qn0<> <a href="../test/read.cgi/livemegami/1671371272/313" rel="noopener noreferrer" target="_blank">&gt;&gt;313</a> <br> 地震雲みたいなもんじゃん <br> クリスマスイブとか来年まで掛かるとか <br> 似たようなレスいくらでも有った <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:15.07 ID:gu0nBAFU0<> <a href="../test/read.cgi/livemegami/1671371272/671" rel="noopener noreferrer" target="_blank">&gt;&gt;671</a> <br> 2.5万くらいじゃねーの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:15.70 ID:ol9Xn5740<> 金ないやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:16.25 ID:kacm0uID0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 名前晒せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:19.00 ID:uTSlP7WA0<> あのこれ予言して良いか <br> みこち次の数字出せるコンテンツを見つけたんじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:19.03 ID:GpLjku4J0<> 今イライラしてるの誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:19.73 ID:r7mmthA80<> 鳩＝アンチってにじホロで共通声明出せば楽になるのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:19.76 ID:Wh8RUzqR0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:19.40 ID:WXmerdSJ0<> <a href="../test/read.cgi/livemegami/1671371272/584" rel="noopener noreferrer" target="_blank">&gt;&gt;584</a> <br> 大人版かなた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:21.16 ID:SOQX79NS0<> <a href="../test/read.cgi/livemegami/1671371272/677" rel="noopener noreferrer" target="_blank">&gt;&gt;677</a> <br> ホロサマライブが初出 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:21.42 ID:nd9rhVeg0<> ついにみこちのぽけちが始まるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:23.10 ID:aYCuJHk/0<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> あーだからやり返してんのねなるほど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:23.97 ID:kpLOkDec0<> AZKiソロ曲でいいじゃんもう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:23.97 ID:/1eZCDvf0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> やばすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:26.13 ID:rerLG6et0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> クーさんさぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:26.47 ID:LFNA5qbh0<> ワールドカップのセレモニーやってんじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:27.92 ID:Nwj/yZxl0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> ええ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:28.72 ID:Hz/bxOMe0<> <a href="../test/read.cgi/livemegami/1671371272/452" rel="noopener noreferrer" target="_blank">&gt;&gt;452</a> <br> 今すぐみこの概要欄を見てこい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:30.49 ID:p252FrCD0<> ワールドカップ、シャルイースライブです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:32.33 ID:eUJ1jkqh0<> 間違えて進化させてみてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:34.38 ID:wkYX4YOT0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:38.07 ID:z/sL5D680<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 35Pなんでそんなにぺこら嫌いなの？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:39.28 ID:i6HBpnwB0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:39.28 ID:/6xD3+HB0<> <a href="../test/read.cgi/livemegami/1671371272/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> 正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:40.05 ID:TeLLppHr0<> <a href="../test/read.cgi/livemegami/1671371272/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> ほんこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:40.60 ID:KF8SHV7h0<> <a href="../test/read.cgi/livemegami/1671371272/233" rel="noopener noreferrer" target="_blank">&gt;&gt;233</a> <br> いろんな配信で鳩が飛んでる予定でコピペして回ってるんじゃねぇかな <br> それかこいつが鳩飛ばし忘れとか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:41.04 ID:L2HGCjj50<> <a href="../test/read.cgi/livemegami/1671371272/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> でもかっさんもうオワコンじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:42.39 ID:dOmZ6U3T0<> <a href="../test/read.cgi/livemegami/1671371272/665" rel="noopener noreferrer" target="_blank">&gt;&gt;665</a> <br> <a href="../test/read.cgi/livemegami/1671371272/674" rel="noopener noreferrer" target="_blank">&gt;&gt;674</a> <br> メインストーリーの最終決戦っぽいイベントで今まで絡みが無いゲストキャラが助っ人に来たんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:43.13 ID:v8rdIglZ0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> クルー(35P) <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:43.22 ID:F4FC6pHc0<> 野うさぎ(やっと色違い終わったか、これで同接勝てる) <br>  <br>  <br>  <br> みこちにはまだソウルキャリバーとプロレスがあります&#128170; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:43.82 ID:8cIvMozf0<> ところでみこち、3000体のホゲーチはどうするの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:47.14 ID:iIitDelT0<> 今日のあずきちいい声出てるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:50.75 ID:UBrH+5Oz0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> それはクルーがガイなだけやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:51.51 ID:DMq1H40G0<> メン限に飛ばすとかほんま… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:51.54 <> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> ちょちょちょーい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:51.38 ID:VdTgDPmC0<> 単発の<a href="../test/read.cgi/livemegami/1671371272/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a>に怒涛の単発レス <br>  <br> あっ&#129325; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:51.22 ID:11dxeYSU0<> <a href="../test/read.cgi/livemegami/1671371272/685" rel="noopener noreferrer" target="_blank">&gt;&gt;685</a> <br> それ大体蛆虫でしょ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:51.92 ID:qAfKcFGj0<> みこちの切り抜きで <br> 凝ったやつだとあずきの歌をバックにしたりするんだろうか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:53.55 ID:zwbNnZ0s0<> <a href="../test/read.cgi/livemegami/1671371272/594" rel="noopener noreferrer" target="_blank">&gt;&gt;594</a> <br> &#128169; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:56.33 ID:fCYg1Apa0<> <a href="../test/read.cgi/livemegami/1671371272/668" rel="noopener noreferrer" target="_blank">&gt;&gt;668</a> <br> これはクルーなのか35Pなのか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:57.80 ID:cxMssxTa0<> あの、、、 <br> まさか調整完璧ってやつ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:58:58.81 ID:p252FrCD0<> 壁画じゃなくて、ホロのライブでもこれできんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:58:59.11 ID:MPDcpNMp0<> <a href="../test/read.cgi/livemegami/1671371272/706" rel="noopener noreferrer" target="_blank">&gt;&gt;706</a> <br> ホロはまだしもあっちは無理だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:59:01.23 ID:Wl7/JoQZ0<> 流れ星に願掛けしたあとに出したのはエモいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:59:06.89 ID:zn6k4lXP0<> <a href="../test/read.cgi/livemegami/1671371272/666" rel="noopener noreferrer" target="_blank">&gt;&gt;666</a> <br> 手帳持ちだからやらせで感動スパチャするの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:59:06.95 ID:SGFdDKFw0<> <a href="../test/read.cgi/livemegami/1671371272/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 野うさぎ効いてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:59:08.17 ID:3ZwV7sBr0<> 思い出したわ <br> 鳩で荒れすぎてしばらくRUST配信だけコメントメン限にしたんだよなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:59:09.18 ID:ccuPg6lO0<> <a href="../test/read.cgi/livemegami/1671371272/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> みこアンのやっかみエグいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/18(日) 22:59:09.34 ID:lv6AI8fs0<> <a href="../test/read.cgi/livemegami/1671371272/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> ありがとうでゅん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/18(日) 22:59:12.51 ID:Y4fQKqrU0<> <a href="../test/read.cgi/livemegami/1671371272/727" rel="noopener noreferrer" target="_blank">&gt;&gt;727</a> <br> ダーク草野そろそろやられそうなん？ <>
