名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/24(月) 21:12:10.06 ID:uPG/jH1I0<> 最強 <>兎田ぺこら 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:37.76 ID:xwwThpyF0<> <a href="../test/read.cgi/livemegami/1682338330/567" rel="noopener noreferrer" target="_blank">&gt;&gt;567</a> <br> ﾄﾞｩﾙ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:38.18 ID:Z8p4G5ST0<> <a href="../test/read.cgi/livemegami/1682338330/435" rel="noopener noreferrer" target="_blank">&gt;&gt;435</a> <br> YAGOOってセンスないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:41.12 ID:H2YqOB8e0<> 周りの女をアクセ化出来るからスト鯖だと男は有利よな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:42.79 ID:TfI3YcEF0<> ぺこらは真剣にグラブルやってるからな <br> 凸待ちよりもグラブルのほうが大事なんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:42.74 ID:iIbTNoN60<> ガンマが世界に見つかってしまう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:43.29 ID:PC4j6kC/0<> 中身は高齢非モテ女性4人の集まりなのに20000人も見てるのってスゴイわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:43.39 ID:9KYLIFLZ0<> <a href="../test/read.cgi/livemegami/1682338330/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> 同じ山田の絵を見るなら質なし合コンよりレズセックスしてる山田の方を見るだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:44.80 ID:rzD5FUhS0<> まあ結局は何にも頼らないソロ配信でこれくらいやる必要あるんだけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:45.44 ID:3YPpYmBj0<> <a href="../test/read.cgi/livemegami/1682338330/537" rel="noopener noreferrer" target="_blank">&gt;&gt;537</a> <br> まぁそうなんだけど多少時間かかっても高難易度のほうが10倍くらい効率いいのに中難易度を高速ハムスターしてたのがぺっさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:46.02 ID:3N0sneqR0<> ガンマ山田絵終わったのに登山だと？ <br> どんな絵描き始めるのか期待されてるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:46.28 ID:drQa07jy0<> <a href="../test/read.cgi/livemegami/1682338330/543" rel="noopener noreferrer" target="_blank">&gt;&gt;543</a> <br> いやかえさねぇけど&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:47.06 ID:wIiiVO4e0<> ガンマまさかにじ1軍の叶抜かないよな？ <br> さすがに荒れるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:47.01 ID:B2vEt+BN0<> ぺこちゃんすげぇ才能の塊じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:47.18 ID:umyn5jko0<> <a href="../test/read.cgi/livemegami/1682338330/435" rel="noopener noreferrer" target="_blank">&gt;&gt;435</a> <br> 谷郷よ、バズらせるにはこうやるんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:47.49 ID:fnGiDSz20<> デス柱おもしろいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:48.43 ID:QLD3fE1z0<> ぺっさん本当に心の底からグラブルに染まっちまったんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:48.55 ID:H752keeR0<> <a href="../test/read.cgi/livemegami/1682338330/459" rel="noopener noreferrer" target="_blank">&gt;&gt;459</a> <br> 10字で飯食ってるのがリアルだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:48.61 ID:XlWOkFs30<> ぺこみこグラブルはまだか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:49.07 ID:+mDAzYJt0<> 叶　7600 <br> ガンマ　6800 <br>  <br> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:49.18 ID:LQaRivQ30<> <a href="../test/read.cgi/livemegami/1682338330/590" rel="noopener noreferrer" target="_blank">&gt;&gt;590</a> <br> 10年後によろしくな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:49.42 ID:IrreRHaj0<> アステルハーレム要員まーた増やしてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:50.78 ID:JUHJWcwQ0<> 夜見がマイクラやってるみたいだしにじ勢はきついんじゃないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:51.27 ID:tSaXfN080<> いつもなら昨日のみこちソウルキャリバーと今のぺこら比較するレスが連投されるのに <br> RUSTやってると来ないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:51.69 ID:Tyb7Oo2/0<> ガンマ7000行くやんwwwwwwwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:52.47 ID:AYnl3/J70<> いやああああああああ <br> しろまんたの声が聞こえるううううう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:53.52 ID:gKvkXVz20<> ガンマ6800とか登山止まらねえよ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:53.84 ID:Lgff2Q1E0<> 手動で古戦場とか虐待レベルだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:54.81 ID:fT6JsRkV0<> しの×ガン今日ある？ <br> 無いなら寝る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:56.37 ID:APspS4980<> みんなバカタレか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:57.57 ID:UxU/Z3EN0<> <a href="../test/read.cgi/livemegami/1682338330/493" rel="noopener noreferrer" target="_blank">&gt;&gt;493</a> <br> 充分 <br> 後は見つかるの待つだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:58.02 ID:OQiiX2E60<> <a href="../test/read.cgi/livemegami/1682338330/612" rel="noopener noreferrer" target="_blank">&gt;&gt;612</a> <br> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:22:59.41 ID:nX1eYCVL0<> ガンマさん、ホロスタの王ロベルを一気に抜き去る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:22:59.16 ID:nxB3Bpzf0<> どっから来てんのマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:00.83 ID:/enU2q4k0<> <a href="../test/read.cgi/livemegami/1682338330/585" rel="noopener noreferrer" target="_blank">&gt;&gt;585</a> <br> みんなに今日はゆっくり休めって通達してあるんだってさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:01.24 ID:1hF6mx+l0<> <a href="../test/read.cgi/livemegami/1682338330/435" rel="noopener noreferrer" target="_blank">&gt;&gt;435</a> <br> 初期のホロライブと同じ道辿れば良いだけだったのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:03.41 ID:JpGaPJKf0<> <a href="../test/read.cgi/livemegami/1682338330/576" rel="noopener noreferrer" target="_blank">&gt;&gt;576</a> <br> ココち卒業前から作ってた感じか&#129394; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:08.70 ID:5wAjTsLY0<> <a href="../test/read.cgi/livemegami/1682338330/576" rel="noopener noreferrer" target="_blank">&gt;&gt;576</a> <br> ここには居ないんだね・・・まあ卒業生じゃないしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:10.05 ID:bkdN461I0<> ガンマ6900 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:10.77 ID:/o7G2Cm20<> やばい7000が射程だ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:11.47 ID:BBcNVzuR0<> <a href="../test/read.cgi/livemegami/1682338330/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> マズイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:11.82 ID:fzAc+Rh30<> ガ、ンマ登山止まらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:11.62 ID:xPMdA3zm0<> <a href="../test/read.cgi/livemegami/1682338330/472" rel="noopener noreferrer" target="_blank">&gt;&gt;472</a> <br> 激さんあったけぇ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:11.75 ID:jXa2Hph10<> ラプラスがこの絵見に来たらまた登山するねぇ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:14.16 ID:394sEFOQ0<> ガンちゃん額縁バフじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:14.08 ID:umyn5jko0<> <a href="../test/read.cgi/livemegami/1682338330/615" rel="noopener noreferrer" target="_blank">&gt;&gt;615</a> <br> それ火炎ガイジじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:15.27 ID:wj0ZDURV0<> <a href="../test/read.cgi/livemegami/1682338330/625" rel="noopener noreferrer" target="_blank">&gt;&gt;625</a> <br> まずいまずいまずいまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:15.88 ID:QLD3fE1z0<> 100であの貢献度稼ぐってもう化け物だよまじでｗｗｗｗ <br> わらうわｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:17.16 ID:+D7Ysqzb0<> <a href="../test/read.cgi/livemegami/1682338330/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> アクセにしたぶいすぽ女のところからだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:19.21 ID:69RpwCzF0<> え、ガンマ一気に7000だぞ！？？？！？！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:19.55 ID:NNW9O+VS0<> <a href="../test/read.cgi/livemegami/1682338330/612" rel="noopener noreferrer" target="_blank">&gt;&gt;612</a> <br> 富豪女4人の間違いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:19.83 ID:EYqSaCRY0<> <a href="../test/read.cgi/livemegami/1682338330/459" rel="noopener noreferrer" target="_blank">&gt;&gt;459</a> <br> 俺も昔やってたけど映画とか見ながらいけるぞ飯もパンとかで余裕だし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:19.96 ID:rwV2jt680<> ガンマ7000いくぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:19.98 ID:J2yqHhaZ0<> ガンマどうなってんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:21.30 ID:CNr4qV1h0<> ガンマ多分ぶいすぽリスナーかなり流れて来てるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:21.97 ID:ZbWobBla0<> こんなにグラブルをやれるぺこらってすげぇよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:25.01 ID:QLD3fE1z0<> ガンマとかいう質無しはどうでもいいわ <br> っぱぺっさんよw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:25.81 ID:0VDa+Nox0<> ガンマ70000どりゃああああああああああああい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:26.87 ID:iIbTNoN60<> 7000どりゃあああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:26.88 ID:s5ZzHMph0<> <a href="../test/read.cgi/livemegami/1682338330/457" rel="noopener noreferrer" target="_blank">&gt;&gt;457</a> <br> 一人ずつ5文字の別の単語の課題が出されて <br> それをカードを引いたりして完成させていって <br> それを同じチームのメンバーが当てたら勝ち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:28.60 ID:Rd2yR2kW0<> <a href="../test/read.cgi/livemegami/1682338330/544" rel="noopener noreferrer" target="_blank">&gt;&gt;544</a> <br> 俺チーム「ワードはオムライス」 <br> お前チーム「ワードはムロツヨシ」 <br>  <br> これで先にお互いのチームの言葉をあてたほうが勝ち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:29.31 ID:9+HmoE/m0<> マイクラARKの資材集めの才能あるやつはグラブルの才能もあるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:29.54 ID:1aysj2ZX0<> 7000まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:29.81 ID:zz7Z3Kh+0<> <a href="../test/read.cgi/livemegami/1682338330/435" rel="noopener noreferrer" target="_blank">&gt;&gt;435</a> <br> アステルがホロスタチームで出ようとしたら他の箱と組めって言ったのが運営なんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:30.21 ID:rwV2jt680<> ガンマ7000どりゃああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:31.69 ID:FFf06zXi0<> ガンマすごい <br> 俺すごい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:32.26 ID:VtGZLB460<> これ7000いくやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:32.41 ID:wIiiVO4e0<> ガンマ7000どりゃあああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:33.00 ID:QLD3fE1z0<> ぺこらの同接やべぇ <br>  <br> グラブルバフなんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:32.70 ID:oygao8xt0<> <a href="../test/read.cgi/livemegami/1682338330/493" rel="noopener noreferrer" target="_blank">&gt;&gt;493</a> <br> この前潰れたアクブイの方が伸びてたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:34.01 ID:nxB3Bpzf0<> 7000！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:35.29 ID:Tyb7Oo2/0<> ガンマ7000どりゃあああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:36.71 ID:Bxd5B4KB0<> 俺たちのスパチャが推しの金になり <br> 推しがいずれ結婚し子育てにきちんと金を使うとしたら <br>  <br> 俺たちが次世代の子を残したと言っても過言です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:37.09 ID:XuECzFe50<> エロガンマ先生は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:37.04 ID:PUsZwYNI0<> ガンちゃんすごすぎだろ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:37.22 ID:I0yh0rXX0<> エロガンマ先生w <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:37.53 ID:1i1r+YqI0<> ガンマ7000です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:37.95 ID:Q9uiWX5S0<> ガンマ7000どりゃああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:39.34 ID:F7LQ3Ek60<> https://i.imgur.com/0a0UAri.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:39.75 ID:tSaXfN080<> いつもなら昨日のみこちソウルキャリバーと今のぺこら比較するレスが連投されるのに <br> RUSTやってると来ないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:39.84 ID:lL6beE9U0<> ガンマ7000どりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:23:40.48 ID:/o7G2Cm20<> ランキングから来てるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:23:40.59 ID:8yWd/VhD0<> グラブルの才能に震える <>
