名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/17(火) 23:42:23.35 ID:87+z2OCe0<> まずい <>日南 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/17(火) 23:59:49.25 ID:6Fskjd9u0<> <a href="../test/read.cgi/livemegami/1673966543/589" rel="noopener noreferrer" target="_blank">&gt;&gt;589</a> <br> ばっかエロは逆に質がなくなる <br>  <br> <a href="../test/read.cgi/livemegami/1673966543/605" rel="noopener noreferrer" target="_blank">&gt;&gt;605</a> <br> 分かる&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/17(火) 23:59:50.67 ID:uxABfYOT0<> <a href="../test/read.cgi/livemegami/1673966543/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> レスつけてやるから死んだ親父に挨拶してこい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/17(火) 23:59:52.74 ID:bU0WBiGF0<> 他人の奥さん凝視してても許されるんだから辞められん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/17(火) 23:59:56.28 ID:PmsgmOXS0<> <a href="../test/read.cgi/livemegami/1673966543/650" rel="noopener noreferrer" target="_blank">&gt;&gt;650</a> <br> ねねーちってガキガキ言うけど言っても俺の2個下とかだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:00.98 ID:rwSMs5ib0<> 北ござる <br> 南ござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:01.05 ID:b+Tx2Itt0<> <a href="../test/read.cgi/livemegami/1673966543/641" rel="noopener noreferrer" target="_blank">&gt;&gt;641</a> <br> ソロ配信すればいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:04.64 ID:LfL0J6EX0<> スバルいいからこよりに使っとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:05.64 ID:vgfb9HXe0<> あずきすごいけどまだふーたんの方が面白い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:06.29 ID:rAAoKSGN0<> ホロメンがコメ欄にわいた瞬間反応させんのくそだわ <br> いちいち反応すんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:09.32 ID:QjwfJJ8s0<> <a href="../test/read.cgi/livemegami/1673966543/632" rel="noopener noreferrer" target="_blank">&gt;&gt;632</a> <br> 濡れ場のある映画って良いのあるかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:11.24 ID:Fv3cPWKu0<> <a href="../test/read.cgi/livemegami/1673966543/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> 脱いだらすごいぺっさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:14.28 ID:GW47ARf50<> <a href="../test/read.cgi/livemegami/1673966543/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> めっちゃまずくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:15.70 ID:+8BMy1zD0<> 借りるだけならツーアウトってとこか？ <br> ttps://www.geoguessr.com/terms <br>  <br> 7. ユーザーアカウント <br> 登録。GeoGuessr をプレイするには、まず Web サイトまたはアプリからユーザー アカウントを登録する必要があります。 <br> Google、Facebook、または Apple アカウントから登録するか、メールアドレスと任意のパスワードを入力して登録できます。 <br> あなたのユーザー アカウントは個人的なものであり、他の人にアクセス権を与えたり、アカウントを譲渡したりすることはできません。 <br> ログイン情報の機密性を保持し、ログイン情報を開示したり、他人と共有したりしないことは、お客様の責任です。 <br> 他の誰かがあなたのアカウントにアクセスした疑いがある場合は、すぐにご連絡ください。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:17.12 ID:FeN+i4EQ0<> 垢共有はまずくね？コンプライアンス的に基本は×にした方がいい <br> 見せないほうがいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:19.73 ID:6EWMrKZh0<> <a href="../test/read.cgi/livemegami/1673966543/673" rel="noopener noreferrer" target="_blank">&gt;&gt;673</a> <br> 絵じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:20.58 ID:h5edb8kI0<> どんどん見つけるからほんま気持ちええな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:23.11 ID:YRIjqOLO0<> やっぱウメハラは強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:24.02 ID:yA5V9rQt0<> <a href="../test/read.cgi/livemegami/1673966543/666" rel="noopener noreferrer" target="_blank">&gt;&gt;666</a> <br> 敬意払ってるんやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:24.51 ID:I37HYRAA0<> <a href="../test/read.cgi/livemegami/1673966543/634" rel="noopener noreferrer" target="_blank">&gt;&gt;634</a> <br> 本来は時間たっぷりかけて寄せるゲームじゃなく <br> 世界のどこに落ちても3分で500km以内目指すゲームだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:26.46 ID:JsGAKFoW0<> <a href="../test/read.cgi/livemegami/1673966543/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> 詳細に書くと <br> こより→&#129300; <br> スバル→&#129314; <br> ぼっさん→&#129326; <br> ぺこちゃん→&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:25.99 ID:fTL8v1bH0<> 現実世界の女ってあずきくらい健常多いよな <br> むしろホロメンレベルのアレなやつらって周りにほとんどいねえわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:28.12 ID:KSd8d4L00<> 小豆速すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:29.49 ID:85/UAhJ90<> 理論値ゴミ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:29.74 ID:cf7odg280<> ピカチュウ「チャアー」 <br> わため「これもうたむけんです」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:32.08 ID:VuK0N+e00<> <a href="../test/read.cgi/livemegami/1673966543/490" rel="noopener noreferrer" target="_blank">&gt;&gt;490</a> <br> ルーナは中身がぺっさんに似てかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:39.30 ID:rAAoKSGN0<> そろそろ寝るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:38.77 ID:7D5AmpMp0<> <a href="../test/read.cgi/livemegami/1673966543/673" rel="noopener noreferrer" target="_blank">&gt;&gt;673</a> <br> そう考えるとVってすごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:00:42.12 ID:yTbg5ir70<> ころねとウメハラってなに？普通にCPUやってるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:44.51 ID:2xdmnLWu0<> あずきなんでこんな同接出てんの？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:44.92 ID:uxqeiCPX0<> <a href="../test/read.cgi/livemegami/1673966543/660" rel="noopener noreferrer" target="_blank">&gt;&gt;660</a> <br> ライクは狙ったボケって言ってた <br> スイカ割りはガチ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:46.20 ID:AsANZGyv0<> <a href="../test/read.cgi/livemegami/1673966543/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> なにそれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:47.42 ID:uQ/eX++W0<> ぼっさん一番指示厨嫌うくせに自分は指示厨気質だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:53.81 ID:tne7BsVD0<> ねねちのやつのキワワが誰かわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:57.03 ID:6EWMrKZh0<> <a href="../test/read.cgi/livemegami/1673966543/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> そりゃ健常だろ結婚して家庭あるんだろうしよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:00:59.17 ID:R5XdMgcm0<> <a href="../test/read.cgi/livemegami/1673966543/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> 親方に期待 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:01.35 ID:oF42Ggob0<> ジオゲッサーで垢共有とか意味わからんのだがどういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:05.02 ID:h2zrf6tQ0<> ぶっとび周遊はデカすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:12.62 ID:85/UAhJ90<> ぶっ飛び周遊どりゃああああああああぁぁぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:14.30 ID:MSnXnFcV0<> <a href="../test/read.cgi/livemegami/1673966543/673" rel="noopener noreferrer" target="_blank">&gt;&gt;673</a> <br> キモすぎてその発想はなかった <br> けど嫌いじゃねえぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:14.98 ID:moJkhNdu0<> <a href="../test/read.cgi/livemegami/1673966543/676" rel="noopener noreferrer" target="_blank">&gt;&gt;676</a> <br> 社畜は空気読むんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:15.68 ID:sqlw+AWZ0<> <a href="../test/read.cgi/livemegami/1673966543/661" rel="noopener noreferrer" target="_blank">&gt;&gt;661</a> <br> ねね信アセアセで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:15.96 ID:X7VzJQwQ0<> ぶっとび周遊とかあんのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:16.80 ID:TVYjRoEL0<> <a href="../test/read.cgi/livemegami/1673966543/698" rel="noopener noreferrer" target="_blank">&gt;&gt;698</a> <br> ガイルだからじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:17.47 ID:9JFPXe1j0<> <a href="../test/read.cgi/livemegami/1673966543/672" rel="noopener noreferrer" target="_blank">&gt;&gt;672</a> <br> やだよ&#128580; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:18.43 ID:zfBMoV7H0<> <a href="../test/read.cgi/livemegami/1673966543/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> それは言い過ぎ、半分くらいはホロメンレベルだと思った方がいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:22.40 ID:00oKgzAf0<> <a href="../test/read.cgi/livemegami/1673966543/699" rel="noopener noreferrer" target="_blank">&gt;&gt;699</a> <br> 前回のジオゲッサーが話題になったから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:27.23 ID:/wTUwheO0<> <a href="../test/read.cgi/livemegami/1673966543/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> ライフハック公言はまずいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:28.32 ID:LfL0J6EX0<> スバル長考してしょうもない選択するの多すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:28.35 ID:v67YXFU00<> てかジオゲッサーって有料だったのか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:28.58 ID:Anvbcwf/0<> あずきち合間の脳死トークですら教養を感じるわ <br> ホロの配信偏差値を一人で稼いでる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:30.82 ID:I37HYRAA0<> <a href="../test/read.cgi/livemegami/1673966543/641" rel="noopener noreferrer" target="_blank">&gt;&gt;641</a> <br> マブのそらちゃんとぺこらは健常・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:31.57 ID:FMRt4LYH0<> &#129409;カッカッカッカッｗｗｗｗｗｗｗｗ <br>  <br>  <br> ↑こいつの価値 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:32.72 ID:lm91adnc0<> <a href="../test/read.cgi/livemegami/1673966543/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> 氷の微笑しか思いつかなかった&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:33.19 ID:rvbmNHPo0<> まずキワワが何か判明しないことには何とも言えない <br> ジオゲッサーの運営の名前かもしれないだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:33.68 ID:noSMwNpJ0<> <a href="../test/read.cgi/livemegami/1673966543/701" rel="noopener noreferrer" target="_blank">&gt;&gt;701</a> <br> パクリどもにマジ切れしてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:34.85 ID:85/UAhJ90<> 近づいてきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:34.84 ID:zenB6rsM0<> <a href="../test/read.cgi/livemegami/1673966543/673" rel="noopener noreferrer" target="_blank">&gt;&gt;673</a> <br> 才能ある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:38.95 ID:R0dLBd8r0<> ぶっ飛び周遊つえーけど残りターン数少ないのがびみょいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:43.61 ID:toQT9MzP0<> 今回の桃鉄ぶっとびすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:44.86 ID:9s6ykyw00<> <a href="../test/read.cgi/livemegami/1673966543/699" rel="noopener noreferrer" target="_blank">&gt;&gt;699</a> <br> 前回も出てたし切り抜きめっちゃ多かったからそれで増えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:47.86 ID:1QHygo4I0<> <a href="../test/read.cgi/livemegami/1673966543/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> それは知らないな <br> rurudoが裏でねねに忠告したけどダメだったというツイートをしたがツイ消ししたってこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/18(水) 00:01:53.39 ID:afZt+TN/0<> スバルってぼっさんのこと呼び捨てするようになった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:56.14 ID:zfBMoV7H0<> <a href="../test/read.cgi/livemegami/1673966543/706" rel="noopener noreferrer" target="_blank">&gt;&gt;706</a> <br> 一応これ有料ゲームなのよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:57.05 ID:yTbg5ir70<> <a href="../test/read.cgi/livemegami/1673966543/713" rel="noopener noreferrer" target="_blank">&gt;&gt;713</a> <br> えぇ…そんだけかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:57.94 ID:8XkCGvDj0<> 逆に複雑なのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:01:58.79 ID:X7VzJQwQ0<> <a href="../test/read.cgi/livemegami/1673966543/719" rel="noopener noreferrer" target="_blank">&gt;&gt;719</a> <br> 無料でもできるが色々制限かかる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:59.03 ID:GDIYdVlR0<> <a href="../test/read.cgi/livemegami/1673966543/691" rel="noopener noreferrer" target="_blank">&gt;&gt;691</a> <br> 都道府県と東西南北がわからないのが普通のわけがないだろ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:01:59.01 ID:byjPK+bc0<> <a href="../test/read.cgi/livemegami/1673966543/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/18(水) 00:02:01.11 ID:yA5V9rQt0<> <a href="../test/read.cgi/livemegami/1673966543/690" rel="noopener noreferrer" target="_blank">&gt;&gt;690</a> <br> 君消す <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:02:03.01 ID:IkQADuDG0<> <a href="../test/read.cgi/livemegami/1673966543/706" rel="noopener noreferrer" target="_blank">&gt;&gt;706</a> <br> ジオゲッサーは金払わんと30分に1回しかプレイできない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:02:05.88 ID:bI6GuZpP0<> <a href="../test/read.cgi/livemegami/1673966543/719" rel="noopener noreferrer" target="_blank">&gt;&gt;719</a> <br> 無課金でもできるよ <br> 広告とか時間制限がなくなるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/18(水) 00:02:06.34 ID:OVlEDA+f0<> <a href="../test/read.cgi/livemegami/1673966543/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> タブーなのか単に触れない方針なのかわからんな <>
