名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/09(日) 22:40:45.95 ID:Wnd9ol/H0<> https://i.imgur.com/dws4khR.png <>あっちぃ余～～ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:28.31 ID:41LVKuot0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 終わった直後だから殊勝な心境になってるだけだろ <br> 別に無理せんでええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:28.62 ID:L8uouA0t0<> ラミィ何を言ってるんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:28.65 ID:pUavkpeF0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 言葉ではなく行動で示してほしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:30.30 ID:hG/oDl1K0<> 余の枠止まる余&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:33.00 ID:A3JNd3xV0<> あひるしあかわいいけどもう一皮剥けて欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:35.89 ID:3lhdnqvT0<> <a href="../test/read.cgi/livemegami/1688910045/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> 時期による <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:36.38 ID:YK1oDP1R0<> あーたまらん <br> 余にボーナス全部突っ込むわ <br> 推しのある生活最高だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:37.24 ID:yr9pfuuI0<> 去年のラミィ <br>  <br> https://video.twimg.com/ext_tw_video/1539925662403743744/pu/vid/640x480/s0_8TaW6l_z9H-BO.mp4 <br> ラミィ「やだよねぇみんなも、楽しく配信見たいのにやれ喉が痛いだの病院だの」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:38.33 ID:GNj6n31K0<> <a href="../test/read.cgi/livemegami/1688910045/487" rel="noopener noreferrer" target="_blank">&gt;&gt;487</a> <br> 改行ガイジのガイジさよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:39.78 ID:KWL69SG/0<> ぶっちゃけ買ってそうだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:40.31 ID:zzWGYbv30<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 酔ってその場のノリで言ってるだけだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:41.05 ID:UzI6lMmw0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> ねねち見てやばいと思ったのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:45.37 ID:YFEwYp5J0<> <a href="../test/read.cgi/livemegami/1688910045/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> 他枠に浮気 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:46.90 ID:8m6gbo5b0<> ころさんって配信時間24時間超えてるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:47.69 ID:iptGD0Qb0<> <a href="../test/read.cgi/livemegami/1688910045/365" rel="noopener noreferrer" target="_blank">&gt;&gt;365</a> <br> メルさんもやってるが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:49.15 ID:m33BnHhw0<> ホロメンってワッカがルールーと結婚したこと知ってる人いるのかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:49.64 ID:yr9pfuuI0<> ラミィ、これ距離感の話だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:49.64 ID:qfiIWGlX0<> <a href="../test/read.cgi/livemegami/1688910045/524" rel="noopener noreferrer" target="_blank">&gt;&gt;524</a> <br> いいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:50.07 ID:XFwLN5Uj0<> アラサーあくたん脱いでます <br> https://i.imgur.com/psd2cpY.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:49.96 ID:GTzk2nAW0<> ラミィ酒回って変な事言い出してきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:52.73 ID:fbKYDIJv0<> <a href="../test/read.cgi/livemegami/1688910045/582" rel="noopener noreferrer" target="_blank">&gt;&gt;582</a> <br> 5串って今35000くらい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:53.12 ID:+3uv556I0<> ラミィRPも出来ます <br> こいつ完璧じゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:53.74 ID:gN4sJBmE0<> ラミィ何が言いたいんや… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:53.48 ID:FHu9811Z0<> ラミィ何言おうとしてるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:54.03 ID:lX05f+Ed0<> <a href="../test/read.cgi/livemegami/1688910045/334" rel="noopener noreferrer" target="_blank">&gt;&gt;334</a> <br> (&#5153; o&#820;&#822;&#823;&#804;&#77967;o&#820;&#822;&#823;&#804; &#5153;)…褒めてるよね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:54.69 ID:W/CWmhNA0<> <a href="../test/read.cgi/livemegami/1688910045/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> あわーわの可愛さは殿堂入りしてるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:50:54.55 ID:6A93aDNI0<> ラミィのオマンコって何味？&#129400; <br> 雪見だいふく味だと思ってるんだが、どうだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:56.16 ID:TPapu4WW0<> ぺこらのキャリバーは裏に必ずみこがなんかあててるからな <br> 空き巣でやったらそれなりの数字になるでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:50:59.71 ID:9k0S4T0Z0<> <a href="../test/read.cgi/livemegami/1688910045/524" rel="noopener noreferrer" target="_blank">&gt;&gt;524</a> <br> バリリスやるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:00.88 ID:LD77VJv80<> ラミィ「難しいなｗ」「中途半端に言うからわかりにくいんだよね、わかってる」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:03.12 ID:3lhdnqvT0<> <a href="../test/read.cgi/livemegami/1688910045/524" rel="noopener noreferrer" target="_blank">&gt;&gt;524</a> <br> みけさんも追加しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:03.24 ID:9OFS0iYR0<> ござるの推しルーナじゃんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:05.81 ID:9ztvjWpu0<> ヴォルタクションの歌初めて聴いたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:08.27 ID:2HPQ6ZbM0<> ラミィ俺らとは住んでる世界が違います&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:10.13 ID:vHSd3NHl0<> おじの好きなタイプ <br>  <br> 京都出身 <br> ピアノが弾ける <br> AB型 <br> 左利き <br>  <br> んなあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:11.48 ID:52e98Wc40<> ラミィと雪民、済む世界が違う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:12.04 ID:26ntNNd70<> ラミィまずいそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:12.34 ID:RdV5jtQ50<> <a href="../test/read.cgi/livemegami/1688910045/334" rel="noopener noreferrer" target="_blank">&gt;&gt;334</a> <br> モノリスおじさん、笑顔 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:12.95 ID:dbb8Yddz0<> 余びしゃびしゃでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:13.77 ID:lXYyyFa30<> ラミィの話は信じるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:13.88 ID:YP8Qr4lR0<> ころさんスイッチ入ったらこうなるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:15.92 ID:j7MmCER50<> あひるしあってるしあ要素あるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:16.03 ID:WrkNyf8g0<> <a href="../test/read.cgi/livemegami/1688910045/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> 面白さを生かせてないモヤモヤ感がずっとある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:17.64 ID:l9uQWXNn0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 言ってる事じゃなくやってる事がその人の正体定期 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:19.55 ID:Z5PPeCa90<> <a href="../test/read.cgi/livemegami/1688910045/612" rel="noopener noreferrer" target="_blank">&gt;&gt;612</a> <br> いいね&#128077; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:20.55 ID:CpdyAOfh0<> ワッカ大会開けよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:21.52 ID:Jy0UFqs50<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> よかったよネガティブワード癖になっからな <br> 無意識にポンポンでるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:21.98 ID:1lnKJQ+s0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br>  <br> https://i.imgur.com/ze3j3Zl.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:23.27 ID:jkLwb9n10<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 雪民にまで案件モードで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:24.49 ID:5MfXw+CG0<> ラミィライン引こうとしてないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:24.51 ID:CG5MLZyj0<> ラミィ危なくなってきたな... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:25.27 ID:Dd8/cRaH0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> 辛辣な見方多くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:25.97 ID:KWL69SG/0<> <a href="../test/read.cgi/livemegami/1688910045/640" rel="noopener noreferrer" target="_blank">&gt;&gt;640</a> <br> んなああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:26.24 ID:y2+YpL7g0<> <a href="../test/read.cgi/livemegami/1688910045/600" rel="noopener noreferrer" target="_blank">&gt;&gt;600</a> <br> キャリバーガチ勢で元々流行ってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:26.44 ID:6ffvs0uP0<> ラミィ、嘘だよな・・・？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:26.67 ID:ygnAuyqg0<> ラミィよく言った！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:28.83 ID:ADfN/UDp0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> で <br> 配信は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:33.62 ID:b2FL4SlS0<> お前…ポルカに何吹き込まれた？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:33.85 ID:2HPQ6ZbM0<> ラミィそれ以上はまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:34.09 ID:41LVKuot0<> <a href="../test/read.cgi/livemegami/1688910045/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> 明日月曜だし寝たんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:34.70 ID:7OFP98Jx0<> <a href="../test/read.cgi/livemegami/1688910045/524" rel="noopener noreferrer" target="_blank">&gt;&gt;524</a> <br> 俺はにゃにゃせとあひーらちゆちゆ3窓 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:34.42 ID:26zL2kGr0<> ラミィどうしたストーカーでもいるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:35.53 ID:alpm5YL60<> 気持ち良すぎだろ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:38.30 ID:yr9pfuuI0<> ラミィこれやん <br>  <br>  <br> ラミィ「距離感感じちゃった？wいやいや大事なことですからぁ！えぇ…ラミィは雪民さんのこと大好きだよ？大好きだけどぉ…やっぱりぃ…あの～あれだから！あのねぇ…距離感間違えるとお互い傷つくから！ダメよ！」 <br> https://youtu.be/bu1fdHzCMVI?t=3287 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:40.84 ID:7+ctZ8j40<> もうワッカ出すなって言ってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:40.91 ID:FV+WTSKR0<> みこのキャリバー何でこんな強いん？&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:49.37 ID:20L+rJ5D0<> ラミィ言えたじゃねえか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:52.29 ID:pWRbpxfh0<> ラミィ完全にメンタル復活したな <br> よかったわこれで昔の能天気なアホラミィちゃんが戻ってくるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:53.05 ID:L8uouA0t0<> ヴァーチャルが人間味を出すのどうなの？ <br> ってことかな <br> 手遅れやろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:54.96 ID:TsCP0INH0<> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:51:56.46 ID:liYMRoW10<> ラミィちゃんと俺たちは世界線が違う…？ <br> いや、同じ世界に生きている！&#128548; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:57.71 ID:26ntNNd70<> <a href="../test/read.cgi/livemegami/1688910045/671" rel="noopener noreferrer" target="_blank">&gt;&gt;671</a> <br> 王だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:58.20 ID:VUhBFrmZ0<> ロベルどりゃああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:58.60 ID:WuTiHs630<> 本当にすまないと思ってるならファイヤーエムブレム再開しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:51:59.63 ID:kTgKnBrZ0<> ロベル～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:00.07 ID:mEZW4x730<> <a href="../test/read.cgi/livemegami/1688910045/633" rel="noopener noreferrer" target="_blank">&gt;&gt;633</a> <br> 今日珍しくぺこらおらんけどいつも裏ぺこら3万くらいでても4万出とる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:00.50 ID:hgmdobPG0<> ホロスタ婆さあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:01.19 ID:iofRcwDt0<> <a href="../test/read.cgi/livemegami/1688910045/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> 昨日の23時からだからまもなく超える <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:52:00.97 ID:87PubrvQ0<> だれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:01.42 ID:e7QB4e/d0<> <a href="../test/read.cgi/livemegami/1688910045/501" rel="noopener noreferrer" target="_blank">&gt;&gt;501</a> <br> ラミィ定期的に気付くんだけどなかったことになる <br> 前も病人話やめよう的なのあったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:02.92 ID:EzzplX/u0<> 唯一の人間キャラが参加してないのってなんなんだろな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:03.48 ID:RD7rMbj00<> ラミィ気になりすぎるから見に行くか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:52:03.56 ID:CpdyAOfh0<> ロベルだりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 22:52:03.75 ID:KWL69SG/0<> ラミィまたなんかやらかそうとしてんのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 22:52:03.78 ID:52e98Wc40<> 雪民線引きされてT草 <>
