名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/17(月) 21:40:20.78 ID:me+U5AJt0<> 最強 <>青とピンクのコントラスト 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:16.51 ID:jBbfnCdu0<> 　　　　　　　　　　　　　　　　　／￣￣￣￣￣￣￣￣￣￣￣￣＼ <br> 　　　　　　　　　　　　　　　 ／　　　　　　　　　　　　　　　　　　　　 ＼ <br> 　　　　　　　　　　　　　　／　　　　　　　　　　　　　　　　　　　　　　　 ＼ <br> 　　　　　　　　　　　　 ／　　　　　 ―――　　　　　　　　　　　　――― ＼ <br> 　　　　　　　　　　　／　　　　　　　 　 ＿　　　　　　　　　　　　　　　 ＿　　 ＼ <br> 　　　　　　　　　 ／　 　 　 　 　 /´ ,..::::::::::.ヽ ヽ　　 　 　　　　/´ ,..:::::::::::.ヽ ヽ ＼ <br> 　　　　　　　　／　　　　　　　　,'　 ,;::::::::::::::::::',　',　　　　　　　,'　 ,;:::::::::::::::::::',　',　＼ <br> 　　　　　　 ／　　　　　　　　　 {　 {:::::::::::::::::::::}　}　　　　　 　 {　 {::::::::::::::::::::::}　｝　　＼ <br> 　　　　　／　　　　　　　　　　　'、 ヽ::::::::::::::／ /　　　　　　　 '、 ヽ::::::::::::::／ /　 　 　 ＼ <br> 　　　　　|　　　　　　　　　　　　(;;;;;;;;;;）)￣　／ 　 　 　 |　　　　 ＼　 ￣　　　　　　　　　 | <br> 　　　　　|　　　　　　　　　 　 ／'　　 　 　 /　 　 　 　 ∧　　　　　 ',　　　　 　 　 　 　 　 | <br> 　　　　　|　　　　　　　　　　｛{　　　 　 　 ｛　 　 　 　 /　ヽ　　　　　｝　　 　 　 　 　 　 　 | <br> 　　　　　|　　　　　　　　　　 ヽ　　　　　　 ヽ＿＿_／ ＿_ ＼＿＿_ﾉ　　　　　　　　　 　 ｜　　＿＿＿＿＿＿＿ <br> 　　　　　＼　　　　　　　　　　人　　　　　　　 ヽ　　 ´　 　 ｀　　'　　　　　　　　　　　　 ／ 　 ││ <br> 　　　　　　 ＼ 　 　 　 　 　 （ し.）　　　　　　　　　　　　　　 　 　 　 　 　 　 　 　 　 ／　　　 ││ <br> 　　　　　　　　＼　　　　　　　｀¨　　　　　　　　　　　　　　　　　　　　　　　　　　　／　　　　　││ <br> 　　　　　　　　　/　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 ＼ 　 　 　 ││ <br> 　　　　　　　 ／　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 ＼ 　 　 ││ <br> 　 　 　 ／￣　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 ＼　　││ <br> 　 　 ／　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　││ <br> 　 ／　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ││ <br> ／　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 ││ <br> |　 　 　 　 　 　 　 　 　 │　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ││ <br> |　 　 　 　 　 　 　 　 　 │　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ││ <br> |　 　 　 　 　 　 　 　 　 │　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ││ <br> ヽ　　　　　　　　　　　　　　　　　＿＿＿＿＿　－⌒ ＼´￣｀）― ､　　　　　　　　　　　　　　││ <br> 　ヽ　　　　　　　　　　　 ＿ －¨　　　　　　　　　ヽ　ー´ ー ´＿_ ノ　　　　　 　 　 　 　 　 　 ││ <br> 　　ヽ　　　　　　　　　￣　　　　　　　　　　　　／　Ｙ´ ￣￣　　　｀ヽ――　＿_ 　 　 　 　 　 ││＿＿＿＿＿＿ <br> 　　　 ＼　　　　　　　　　　　　　　　　　　　 ノ　　 ｛　　　　　　　　　｝――　　　　　　　　　　　￣　　　　　││ <br> 　　　　　＼＿＿＿＿＿＿＿＿＿＿＿／　＿＿＿＿＿＿＿＿ノ　　　　　　　　　 　 　 　 　 　 　 　 　 ││ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:16.88 ID:fFT6hV9u0<> 14万ギリいかんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:18.60 ID:GtsrpIGs0<> <a href="../test/read.cgi/livemegami/1689597620/516" rel="noopener noreferrer" target="_blank">&gt;&gt;516</a> <br> 元経営者が性犯罪者だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:18.54 ID:BUv1YciP0<> <a href="../test/read.cgi/livemegami/1689597620/520" rel="noopener noreferrer" target="_blank">&gt;&gt;520</a> <br> 今年ライブ延期だらけで数があんまないしな <br> ゼロそこそこいるんじゃねえか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:19.83 ID:jdQycj9Z0<> &#129412;あーもう最高すぎます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:20.33 ID:ZFNHWfEQ0<> こういうのでいいんだよおじさんも納得 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:20.95 ID:mLyOSwKh0<> ホロって最早新時代の嵐ポジまで来たよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:22.63 ID:ZI/3h6Mw0<> あくたんとあずきちがいるだけで無事成仏出来るわ <br> ありがとうぺこちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:24.20 ID:SHB9niba0<> <a href="../test/read.cgi/livemegami/1689597620/481" rel="noopener noreferrer" target="_blank">&gt;&gt;481</a> <br> 嵐のあとのグループしょぼいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:24.43 ID:UnMo0lzS0<> フォーメーションダンスはほぼほぼアクターだと思って良い <br> ダンスうまい組だけとかならともかく <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:24.97 ID:pMRDIPcR0<> これがエモか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:25.00 ID:6Bq2wTAl0<> 構成セトリ文句なしやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:25.09 ID:paZ4jKiQ0<> これ27億？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:25.65 ID:3COg82dc0<> もう一曲くらいやってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:25.78 ID:oX74M9zD0<> <a href="../test/read.cgi/livemegami/1689597620/571" rel="noopener noreferrer" target="_blank">&gt;&gt;571</a> <br> むしろ菌糸類が一番危ないと思うっていう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:27.25 ID:VNuooRIy0<> サメちゃんの新衣装も微妙だったけど <br> カルビも微妙やなぁ <br> 初期衣装しか描けないママってキツイよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:27.49 ID:AN0QuW3Y0<> <a href="../test/read.cgi/livemegami/1689597620/382" rel="noopener noreferrer" target="_blank">&gt;&gt;382</a> <br> 世の中短絡的に思い込みで物事を判断する奴多過ぎるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:27.64 ID:te4RBs/60<> おかゆだけかしっぽ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:29.93 ID:zEiY/PoU0<> 結構いいじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:30.01 ID:/xPNLk940<> <a href="../test/read.cgi/livemegami/1689597620/632" rel="noopener noreferrer" target="_blank">&gt;&gt;632</a> <br> おれもいまこの表情してる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:30.50 ID:WF8bY4is0<> こういうのでいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:31.53 ID:D6V8hsXg0<> あくたん声まじでかわいすぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:31.60 ID:wZ+aNfx80<> この時代の歌は歌いやすいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:31.85 ID:a0QjeX/Q0<> <a href="../test/read.cgi/livemegami/1689597620/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> 障害者枠やめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:32.79 ID:vgO4THqu0<> あくあ片足バランス取れてなかったし <br> これ本人じゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:32.87 ID:m/qDPpc+0<> プロのターン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:33.84 ID:8NDgWN/p0<> 売れるよなって曲だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:33.93 ID:a6SET0zg0<> こんなん見せられたらちょっと推したくなるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:34.09 ID:kzaCNP+y0<> ホロ最強のだいしきゅーだいしゅき <br> https://i.imgur.com/6oH2ZYx.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:34.29 ID:pjUnBFa+0<> このメンツがジャニーズ歌うのって覚悟の現れだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:34.14 ID:hKwu0R400<> え？ジャニって男も歌うよね…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:34.75 ID:+GfaHTQO0<> <a href="../test/read.cgi/livemegami/1689597620/536" rel="noopener noreferrer" target="_blank">&gt;&gt;536</a> <br> みこも朱色だしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:36.13 ID:9MGzvvD+0<> 嵐のドームや国立に当たった回数でマウント取れる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:36.04 ID:qHZW85DC0<> ここにみこちをひとつかみっとw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:36.44 ID:nHnNBEVT0<> なんかオケが、チープじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:38.05 ID:c+c349ZH0<> <a href="../test/read.cgi/livemegami/1689597620/469" rel="noopener noreferrer" target="_blank">&gt;&gt;469</a> <br> ほんそれ <br> てかジャニーズに限らずほとんどの曲そうだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:38.51 ID:pRoUTdrB0<> 無駄なMCが無い <br> 選曲がいい <br>  <br> これだけでもう一定の質なんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:38.81 ID:CAOaUGrM0<> いい曲じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:38.81 ID:YSbvih310<> カメラワークはいいね&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:39.10 ID:ujXjZFlv0<> <a href="../test/read.cgi/livemegami/1689597620/333" rel="noopener noreferrer" target="_blank">&gt;&gt;333</a> <br> 平たい胸族だったのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:40.18 ID:nGp43Id20<> 27億のアクター <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:39.91 ID:s8ygcKhO0<> 音源ゴミすぎん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:40.00 ID:lWQEPSAY0<> すまん <br>  <br>  <br> 余のライブ超えたわ <br> 歴代最強ナンバーワンの質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:40.35 ID:6qq3VMrl0<> 余計なMCないのは良い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:40.55 ID:ettDtepv0<> ホモが嫌いな女の子はいないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:40.43 ID:4YlyvlPE0<> アイドル衣装でもう1曲あります！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:41.43 ID:ul1m1xM60<> 人数絞った方が質上がる感じ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:41.90 ID:EcI/1ddp0<> 泣けるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:42.20 ID:5Kpz1sch0<> ぺこーら24、終わりよければ全て良し理論でした <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:42.84 ID:MLd25ubj0<> ジジイがチンポしゃぶってたとこのグループだけど？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:43.74 ID:1msCJrW40<> 今日ライブに参加したやつだけがホロライブです <br>  <br>  <br>  <br>  <br> いないやつらは消えてくださいw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:43.82 ID:Myk1HAtS0<> いいライブだった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:44.49 ID:RUBQMaNJ0<> あずきち一人いるとユニットが締まるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:44.92 ID:EFfNraHr0<> もう戻れない <br> https://i.imgur.com/rS5QJgD.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:45.37 ID:BFUo6ebb0<> もう何年もだいたい14万前後が天井なんだよなあ <br> Vtuber界隈の一般浸透も頭打ち感 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:46.71 ID:OswevJRd0<> まだあるんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:46.99 ID:p2Bbm7QU0<> この5人ユニット化されると割とアツそう <br> 高音ばかりの中でおがゆが良い味出してる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:47.55 ID:4N2UOnbR0<> 嵐やっぱりいい曲だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:47.71 ID:HMuaz4sP0<> 兎化計画歌え <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:48.88 ID:a0QjeX/Q0<> マジで今年一の質ライブだった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:48.90 ID:oV8h/IJf0<> めちゃくちゃ良かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:48.74 ID:jRGmFNJ30<> グッズかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:48.91 ID:9xx2BWrT0<> いい曲だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:49.35 ID:92VRpU+q0<> <a href="../test/read.cgi/livemegami/1689597620/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> ガイジ扱いしないでくれるか&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:49.80 ID:INofzi730<> 結局１４万届きそうにないな <br> やはりマリンにはかなわないｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:50.04 ID:a5t2dzxb0<> え？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:50.04 ID:yewxo3Pf0<> 神ライブじゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:50.84 ID:pXhHbg/40<> <a href="../test/read.cgi/livemegami/1689597620/497" rel="noopener noreferrer" target="_blank">&gt;&gt;497</a> <br> smap嵐とかなら良くない？ <br> キンプリとかwestとか関ジャニJr.とかだったら流石に拒否する <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:50.73 ID:GS1ohVUm0<> ぺっさんわかってるやん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:50.77 ID:mQRzF3yt0<> <a href="../test/read.cgi/livemegami/1689597620/571" rel="noopener noreferrer" target="_blank">&gt;&gt;571</a> <br> 郡道みけねこ日南フォローしてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:51.11 ID:oLRZ9vxd0<> AZKi～&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:52.85 ID:gakQuLtM0<> あくたんとぺこらが両隣にいるってだけで最高 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:52.82 ID:8/gPu0X40<> まだ告知すんのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:53.26 ID:x/Pbu4Tj0<> もう終わった空気じゃねーか！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:53.32 ID:uwGBukP/0<> グッズか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:54.25 ID:KSPGFr7m0<> 直筆くっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:54.73 ID:OK8Kzcas0<> ぺこらんだむ来い！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:54.90 ID:O4unNMw80<> ぺこみこくっぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:55.30 ID:hQilbUsp0<> これで終わりでいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:55.37 ID:JIOKqfY30<> この24企画って出てもいないのにひたすらみこみこ煽られてて凄いななんか <br> 対立煽りじゃなくてマジもんじゃんどう見ても <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:55.50 ID:ZJK6dV6Y0<> あくたん運営に言って3Dのバージョンアップしてもらった方がいいよコレ <br>  <br> 一人だけモデルが一昔前だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:56.22 ID:bUDGDly00<> もう終わりでええんちゃうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:56.38 ID:J270iuhT0<> あっオリ曲きそう……… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:56.77 ID:c+c349ZH0<> ウザイ奴居ないから良いメンツだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:57.24 ID:eK3tZaxJ0<> まだ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:57.45 ID:VNuooRIy0<> <a href="../test/read.cgi/livemegami/1689597620/536" rel="noopener noreferrer" target="_blank">&gt;&gt;536</a> <br> 紫玉ねぎだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:57.61 ID:9eaWp4BX0<> 金金金金 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/17(月) 21:44:57.53 ID:ZJarL0KB0<> まーたアンチに35p煽られてるがこれがあくぺこみこならスレぶっ壊れてたと思うで <br> ワイはこのメンツで満足やけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:57.66 ID:2gm9OlYk0<> 終わっちったあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/17(月) 21:44:58.42 ID:jBbfnCdu0<> 　　　　　　　　　　　　　　　　 /＼＿＿_／＼ <br> 　　　　　　　　　　　　　　　／ ⌒　　　⌒　 ::＼ <br> 　 ┏┓　 ┏━━┓　　　|　（●）,　､ （●）､　:| <br> ┏┛┗┓┃ ━　┃┏━| 　 ,,ノ(､_, )ヽ､, 　 　|━━┓　┏┳┳┓ <br> ┣ 　 　┫┃┏┓┃┗━|　　　ト‐＝‐ｧ'　　　:|━━┛　┗┻┫┃ <br> ┗┓┏┛┗┛┃┃　　　|　　　|,ｒ- ｒ- |　　 .:::| 　 　 　　┏━┛┃ <br> 　 ┗┛　 　 　 ┗┛　　　＼　　｀ニニ´　　.:／ 　　　　　┗━━┛ <br> 　　　　　　　　　　　　　　　／｀ー‐--‐‐一''´＼ <>
