名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/01(日) 21:51:18.73 ID:aBkPObSY0<> るなたん <>スバちょこ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:47.96 ID:h0gs0JT80<> <a href="../test/read.cgi/livemegami/1672577478/630" rel="noopener noreferrer" target="_blank">&gt;&gt;630</a> <br> おっさんは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:48.38 ID:teespn+c0<> <a href="../test/read.cgi/livemegami/1672577478/630" rel="noopener noreferrer" target="_blank">&gt;&gt;630</a> <br> いやスバルイういでいいだろ <br> 運営が突っかかってこないメンツだしなにも問題ないよな？&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:52.33 ID:Bxw/dyZK0<> フレアがあまりにも意外だったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:52.73 ID:xnENFyYG0<> <a href="../test/read.cgi/livemegami/1672577478/556" rel="noopener noreferrer" target="_blank">&gt;&gt;556</a> <br> カウントダウンライブで興味持ってもらえて良かったね！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:01:53.22 ID:Js8i013D0<> スバル７万放流します！ <br> ゆびふり抽選数字出そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:54.40 ID:xoMf+nFh0<> ノエル面白くならないんだよなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:54.57 ID:UyGwlx910<> ぺこら働き過ぎで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:01:57.62 ID:qzK+imzj0<> マリンいてくれ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:01:59.98 ID:Vr3OebxT0<> イラストレーターは仕事の話したくないんやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:00.51 ID:Inw6g9qp0<> <a href="../test/read.cgi/livemegami/1672577478/608" rel="noopener noreferrer" target="_blank">&gt;&gt;608</a> <br> ルーナイト実況してたぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:00.59 ID:S6QWbR0b0<> 正月バフはレア過ぎて同条件の比較難しいやろ <br> 今日はノーカン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:01.27 ID:0KSyDEg20<> 全然途切れないし普通に人徳です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:05.54 ID:0zKSDMEi0<> <a href="../test/read.cgi/livemegami/1672577478/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> 兎化計画は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:05.93 ID:jMxLm+yQ0<> スバルは1番人徳あるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:10.37 ID:ZVU35rLD0<> ミオとみこは数字微妙だったから正月バフは無いよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:12.47 ID:R4sWYCWX0<> 1時間で10人か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:12.90 ID:guiBPXbg0<> 招待せいじゃありませんでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:14.82 ID:owDi5Iue0<> <a href="../test/read.cgi/livemegami/1672577478/556" rel="noopener noreferrer" target="_blank">&gt;&gt;556</a> <br> ホロスタ変わんねえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:15.28 ID:iHGu5v6b0<> スバル配慮してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:15.42 ID:NF4Nm6190<> ほんとに？招待制じゃない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:15.02 ID:l0jSyYcD0<> <a href="../test/read.cgi/livemegami/1672577478/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> 楽しんでないで一人で対立煽りしてるお前が言うの？&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:15.60 ID:2uENDvYt0<> フェネクスみたいな名前のフィギュアメーカーがよく着物着せたり漢服で２０万位の出してるけど <br> 和服か中国関係の服だと中国人が買ってくれるから商売として成り立つらしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:19.15 ID:/Yxy/njj0<> <a href="../test/read.cgi/livemegami/1672577478/661" rel="noopener noreferrer" target="_blank">&gt;&gt;661</a> <br> いい加減現実を見ろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:19.55 ID:csKd8dyf0<> 正月の配信が凸待ち配信だけとかスバルお前の配信モチベはどこに消えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:20.26 ID:RXZztA/r0<> <a href="../test/read.cgi/livemegami/1672577478/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> マリンと親方がフリーズする内容だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:22.76 ID:0BeXQ5Gz0<> マリン無事でいてくれ…&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:22.89 ID:NROecM690<> <a href="../test/read.cgi/livemegami/1672577478/573" rel="noopener noreferrer" target="_blank">&gt;&gt;573</a> <br> ( &#160;･&#7620;&#7109;･&#7621; )死ねカス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:24.08 ID:7oqWes/l0<> 15人目指すって時間足りないだろこれは <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:24.57 ID:b0fTU9Em0<> <a href="../test/read.cgi/livemegami/1672577478/669" rel="noopener noreferrer" target="_blank">&gt;&gt;669</a> <br> あ、はい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:26.90 ID:Ge0nIQck0<> いらんこと言うなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:30.12 ID:K/wpN0S/0<> 招待制じゃありません <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:32.93 ID:d6oXELUn0<> ぺっさんってなんでショートでぺこらっぷあげないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:36.66 ID:LSLcqprI0<> 告知なしで10人も来るとか人望ありすぎだろスバル <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:38.85 ID:Vk4LokZx0<> 招待制ガイガイ本当に周知させられてるんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:39.74 ID:Hxqrk0cB0<> ゆびふり実況するけどあの人たち荒らさないでね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:41.33 ID:s+BV9Goz0<> ノエルいて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:42.81 ID:8o0TXChq0<> <a href="../test/read.cgi/livemegami/1672577478/700" rel="noopener noreferrer" target="_blank">&gt;&gt;700</a> <br> だが生きる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:43.34 ID:TEsF+3mD0<> <a href="../test/read.cgi/livemegami/1672577478/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> お前が男じゃないとショックなんだけど、早く弁明しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:42.99 ID:lNyqZNMQ0<> 　　　　　　　　　　　 　　　　　　　 ∩,,∩ <br> 　　　　_　　　　 　 　 　　　_　 　 （,, 'ω '）　ぶんぶんちゃ♪ <br> 　　　（__）　　　　　　　　 （__）　 と　　 　つ <br> .　　　　　　　　　　_　　　　　_　 （　 　､ﾉ　　　　ぶんぶんちゃ♪ <br> 　　　○　 　　　（__）　　　（__）　 しヽ＿） <br>  <br>  <br>  <br> 　　　　　　　　　　　 　　　　　　　 ∩,,∩ <br> 　　　　_　　　　 　 　 　　　_　 　 （,, 'ω '）　ぶんぶんちゃ♪ <br> 　　　（__）　　　　　　　　 （__）　 と　　 　つ <br> .　　　　　　　　　　_　　　　　_　 （　 　､ﾉ　　　　ぶんぶんちゃ♪ <br> 　　　○　 　　　（__）　　　（__）　 しヽ＿） <br>  <br>  <br>  <br> 　　　　　　　　　　　 　　　　　　　 ∩,,∩ <br> 　　　　_　　　　 　 　 　　　_　 　 （,, 'ω '）　ぶんぶんちゃ♪ <br> 　　　（__）　　　　　　　　 （__）　 と　　 　つ <br> .　　　　　　　　　　_　　　　　_　 （　 　､ﾉ　　　　ぶんぶんちゃ♪ <br> 　　　○　 　　　（__）　　　（__）　 しヽ＿） <br>  <br>  <br>  <br> 　　　　　　　　　　　 　　　　　　　 ∩,,∩ <br> 　　　　_　　　　 　 　 　　　_　 　 （,, 'ω '）　ぶんぶんちゃ♪ <br> 　　　（__）　　　　　　　　 （__）　 と　　 　つ <br> .　　　　　　　　　　_　　　　　_　 （　 　､ﾉ　　　　ぶんぶんちゃ♪ <br> 　　　○　 　　　（__）　　　（__）　 しヽ＿） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:46.18 ID:xoMf+nFh0<> <a href="../test/read.cgi/livemegami/1672577478/684" rel="noopener noreferrer" target="_blank">&gt;&gt;684</a> <br> 俺も普段はイツメン凸待ちなんか見ないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:47.41 ID:7kVJsjxf0<> <a href="../test/read.cgi/livemegami/1672577478/523" rel="noopener noreferrer" target="_blank">&gt;&gt;523</a> <br> 占いって、張り手来たｗｗｗしか言うことないじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:48.32 ID:GxYf4sdG0<> なんで凸来なかったんだよ！なんていうファンいるのか？ <br> 知ってようがいまいが参加自由じゃないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:48.68 ID:xpyEeqSx0<> スバルすげえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:53.18 ID:B++m0wLe0<> たまきもしぐれういも弱ってるしな <br> 配信自体落ちてるけど強かさというか古事記だらけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:52.98 ID:49oTQVkT0<> 天皇30分ずらしました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:53.41 ID:Hxqrk0cB0<> 荒らすくらいなら消えてね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:54.22 ID:JVg39bvI0<> 1H以内に１０人凸に来たら人徳有です。ボーダーラインが決まりました。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:56.01 ID:OZ1UjL/m0<> <a href="../test/read.cgi/livemegami/1672577478/688" rel="noopener noreferrer" target="_blank">&gt;&gt;688</a> <br> 早朝ゲリラの数字でバフを語るのはアホだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:56.82 ID:+g2GyMSg0<> (  ･&#7620;&#7109;･&#7621; )まつりちゃん、俺のも筆下ろししてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:57.26 ID:LsH0rIEZ0<> <a href="../test/read.cgi/livemegami/1672577478/556" rel="noopener noreferrer" target="_blank">&gt;&gt;556</a> <br> 嫌な物を無理やり見せた結果がこれか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:58.40 ID:+eeV8GjM0<> なあ <br>  <br>  <br> こよっさんがぺこーらでいいよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:02:59.23 ID:uFWYOELQ0<> この7万人がゆびふるに行くんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:02:59.95 ID:lTHtf+S60<> スバルは注意喚起がナチュラルだな <br> それに比べて招待制うんたらはどうなってんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:01.12 ID:bhIbfnSB0<> ぺこーらはアソビ凸に1人しか来ないのに&#128547; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:03.24 ID:aWqbNkmg0<> みこちの年越し配信再生数72万いってるけどすげーな <br> いつもと同接変わらんのに再生数倍以上ある <br> 同接低くても再生数がしっかり出るこれが理想だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:03.67 ID:teespn+c0<> 引っ掻き回してすみませんでした…←これ <br>  <br> 引っ掻き回した自覚ちゃんとあるのが抜けるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:04.21 ID:rysdwxTW0<> ぺこらみるぞ！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:04.65 ID:fTJxht3k0<> <a href="../test/read.cgi/livemegami/1672577478/683" rel="noopener noreferrer" target="_blank">&gt;&gt;683</a> <br> あ、はい <br> 聞いてないです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:06.01 ID:Vk4LokZx0<> <a href="../test/read.cgi/livemegami/1672577478/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> 口の硬い女、雪花ラミィ <br>  <br> すいちゃんが背中ガバ空きの服着てた&#8232;→すいちゃんに鳩飛んで弁明 <br> &#160; <br> ノエルと同じマンションに住んでる&#8232;→ノエルに鳩飛んで弁明 <br> &#160; <br> かなたそが滅茶苦茶オシャレになってる&#8232;→何故か彼氏疑惑に発展しかなたそが弁明 <br>  <br> 控室の差し入れに格差があった <br> →切り抜きを見たマリンが弁明 <br>  <br> ポルカは躁鬱だから <br> →ポルカは躁鬱 <br>  <br> ぺっさんのうさぎ計画 <br> →企画ネタバレでぺっさん絶句 <br> →猛反省の上、兎の先輩には一生ついて行く誓いを立てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:07.78 ID:sNfTQnC/0<> ござクロ成分補給でもう少し生きていけそうです&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:12.93 ID:2XIOU1lN0<> <a href="../test/read.cgi/livemegami/1672577478/510" rel="noopener noreferrer" target="_blank">&gt;&gt;510</a> <br> 序盤つまらんかったから後で見ようと思ってたけど後半色々詰まってて良さげな感じか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:12.78 ID:1ATeLFi90<> いろは2210開始です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:12.89 ID:4M8wfZlF0<> <a href="../test/read.cgi/livemegami/1672577478/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> 明日もこれからのポケモン大会だから強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:14.45 ID:B6gaRIbr0<> ぺこら帰宅早すぎん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:14.87 ID:s7nT+iy10<> ヒナギクエロすぎて新年早々濃いのでたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:15.65 ID:yITTcVBz0<> <a href="../test/read.cgi/livemegami/1672577478/715" rel="noopener noreferrer" target="_blank">&gt;&gt;715</a> <br> ここのファンはいうぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:16.15 ID:3ztrduAA0<> <a href="../test/read.cgi/livemegami/1672577478/720" rel="noopener noreferrer" target="_blank">&gt;&gt;720</a> <br> 1人6分ってま！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:16.67 ID:eOVPn2tT0<> <a href="../test/read.cgi/livemegami/1672577478/654" rel="noopener noreferrer" target="_blank">&gt;&gt;654</a> <br> あんた病んでる系のVが好きなんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:22.06 ID:2IYqg9qN0<> 元旦のホロライブ <br> ・マリン引っ掻き回しガイガイ <br> ・黙れカスガイガイ <br> ・優遇ガイガイ <br>  <br> 新年から飛ばし過ぎだろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:22.73 ID:ucyGHHPi0<> <a href="../test/read.cgi/livemegami/1672577478/715" rel="noopener noreferrer" target="_blank">&gt;&gt;715</a> <br> うちの子招待されてないとか言い出すぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:23.06 ID:NHluSS2k0<> ぺこちゃんｷﾀ━(ﾟ∀ﾟ)━! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/01(日) 22:03:25.46 ID:RaA0RnZR0<> もはやホロメンに正月という感覚無いんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/01(日) 22:03:28.11 ID:4xPVT7em0<> 今から発狂pくるぞ&#12316;&#128563; <>
