名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/23(日) 18:10:16.15 ID:ABS8FUKR0<> です <>デスぺこらvsデスピサロ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:14.25 ID:0FZ9aBNt0<> <a href="../test/read.cgi/livemegami/1682241016/560" rel="noopener noreferrer" target="_blank">&gt;&gt;560</a> <br> なんでおまえが匂わせるん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:14.57 ID:KqUo6tDt0<> <a href="../test/read.cgi/livemegami/1682241016/560" rel="noopener noreferrer" target="_blank">&gt;&gt;560</a> <br> お漏らししてんじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:16.16 ID:fb6kfilR0<> メガザルもってねえじゃねえかｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:16.16 ID:rSA6MfBA0<> ぐるぐるしてるし全滅で終わり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:17.17 ID:/PQiYx3n0<> <a href="../test/read.cgi/livemegami/1682241016/560" rel="noopener noreferrer" target="_blank">&gt;&gt;560</a> <br> ムクムクすんなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:18.02 ID:qVpcUNE/0<> 今日のホロぐらはリメイクなんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:17.97 ID:1SMfzWv+0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:20.32 ID:1SMfzWv+0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:20.35 ID:yUsx0dsV0<> ぺこら盛り上げるのうまスンギ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:20.87 ID:1SMfzWv+0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:21.69 ID:PpEQZzum0<> メガンテじゃねぇかw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:23.59 ID:ezfu3sOj0<> 装備貧弱すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:25.92 ID:64vj15700<> <a href="../test/read.cgi/livemegami/1682241016/592" rel="noopener noreferrer" target="_blank">&gt;&gt;592</a> <br> シンは規模が違うからデスピじゃ勝てない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:26.04 ID:hUJ1Kmad0<> トルネコ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:29.02 ID:sFTHnsxO0<> いつものぺこらなら夜にリベンジ枠とかやりそうだけど古戦場はどうすんのかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:29.58 ID:iUtZuo2K0<> ガンマ終わらないで&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:29.96 ID:4YVgPAb10<> 人が不自然に入ってきたので <br> ロボットを疑われてふるい落とし？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:32.08 ID:Z36I36FZ0<> メガンテで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:32.24 ID:erRTopLl0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:34.14 ID:erRTopLl0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:34.75 ID:erRTopLl0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:39.11 ID:2TJ4Lb090<> そういえばルイのスケジュール見ると23時に配信予定になってるな <br> 枠ないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:39.74 ID:a+FF35EO0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:40.12 ID:ATq9Mq/C0<> ぺっさんは諦めてグラブルに集中しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:41.45 ID:qa12qRvF0<> この兎慈悲が無い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:42.07 ID:a+FF35EO0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:43.21 ID:N9CIDI/50<> ぺこら21時に再選しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:43.69 ID:a+FF35EO0<> メルさん10000どりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:44.16 ID:u6RIpsn+0<> ぺっさん七英雄やったら数字こんなもんじゃないぞ <br> ロマサガ2やるっきゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:50.59 ID:8xiVWkve0<> 消し炭w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:51.62 ID:wEcIKSWm0<> メガザルも使えんとかほんとこのデブ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:25:52.40 ID:dh5m4xUB0<> <a href="../test/read.cgi/livemegami/1682241016/622" rel="noopener noreferrer" target="_blank">&gt;&gt;622</a> <br> ああ弱体化したってことか <br> 納得したわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:54.21 ID:DFDOjRfr0<> ジェクトは七曜の武器あったらクソ雑魚だしなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:58.32 ID:fb6kfilR0<> ぺこーらどりゃあああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:58.34 ID:HfiJalgB0<> どりゃあああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:25:59.37 ID:aLjA5G5f0<> <a href="../test/read.cgi/livemegami/1682241016/438" rel="noopener noreferrer" target="_blank">&gt;&gt;438</a> <br> 多色9コスでこれってクソ雑魚じゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:00.58 ID:wG9GggzA0<> どりゃあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:03.20 ID:PpEQZzum0<> ザオラル引いたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:04.18 ID:/BmbhwPw0<> これで倒したら凄まじく配信のプロだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:04.54 ID:WCn2l6J/0<> あっ、壊れたァ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>(sage)<>2023/04/23(日) 18:26:04.78 <> 適正レベルはまぁわかるけど普通に装備がザルだからなぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:26:05.10 ID:hwFldNw30<> どりゃああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:05.17 ID:5uC5GA720<> 復活どりゃあああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:05.33 ID:faYguWLP0<> おつガンマ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:05.86 ID:qa12qRvF0<> どりゃああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:05.86 ID:DLbiSNb30<> ザオラルどりゃああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:06.13 ID:dHKjTSUK0<> 耐えて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:08.78 ID:31di2knX0<> 今気づいたけどぺこちゃん頭に剣刺さっててくさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:09.32 ID:ypAtv/Lo0<> 立て直しどりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:10.64 ID:OymWJbUx0<> 薄いけどワンチャンあるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:26:20.25 ID:wcYNShAL0<> デスピサロがデスぺこらに媚びてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:22.14 ID:ZLWgxG6o0<> これが、王────── <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:21.99 ID:rFOS4UfC0<> ここから立て直したら神 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:22.71 ID:NEBgBXO10<> まだワンチャンあるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:26:22.72 ID:VF53HZ4S0<> 誰かぺっさんにアリーナ攻撃専念して他に回復させとけば余裕で勝てるって伝えてあげて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:24.86 ID:v7I648+R0<> いやでもきついぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:27.22 ID:vhCITFQl0<> 死んでいいやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:34.85 ID:oqOwB0Dc0<> 水星のネタバレしてるやつぶっ飛ばすぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:38.08 ID:sKHDBtil0<> ぺこらってなんだかんだ魅せるよな <br> なんだこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:38.48 ID:lcguQPT70<> ぺっさん相変わらず盛り上げ上手だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:40.59 ID:dOkr9m7f0<> <a href="../test/read.cgi/livemegami/1682241016/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> ここで言われても知らんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:41.52 ID:+C5cVhYA0<> 雪浜～&#128525; <br>  <br>  <br> 雪花ラミィ&#9731;ホロライブ5期生 @yukihanalamy (2023/04/23 18:26:21) <br> MC力…見せつけちゃうか&#129782; <br> http://twitter.com/yukihanalamy/status/1650068583588986880 <br>  <br> [引用元] ホロライブプロダクション【公式】 @hololivetv (2023/04/22 19:00:00) <br> &#128250;公式番組情報&#128250; <br> #ホロMC塾 <br> 変な台本渡したらどうなる&#8265; <br>  <br> はたして収録に参加してくれるのか&#8265; <br> どんな内容になるのか&#8265; <br>  <br> 無茶振り全開で検証&#128170; <br> （全員MCパートあり） <br>  <br> &#128317;出演者 <br> 白上フブキ、白銀ノエル、雪花ラミィ、風真いろは <br>  <br> &#128317;公開日時 <br> 4月24日(月)18:00 <br>  <br> &#128317;待機所 <br> https://youtu.be/a-63yF2GYFo <br> https://pbs.twimg.com/media/FuOmVqFaUAAtFIt.jpg <br> http://twitter.com/hololivetv/status/1649714662941016066 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:43.43 ID:S1Zb57Q00<> <a href="../test/read.cgi/livemegami/1682241016/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> 古戦場中やぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:46.60 ID:PpEQZzum0<> ジリ貧過ぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:47.41 ID:F/9vX6vu0<> どうせ負けるやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:47.79 ID:e7arP1Sq0<> 9の地図魔王除いた最強の敵キャラってどれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:48.65 ID:MfW+aFuG0<> 泊まるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:49.08 ID:ft89VNKu0<> グルグルやべえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:52.55 ID:2FSmwhIo0<> 質ですってよく聞くけどガイジマイクラやっぱ辛いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:53.91 ID:Mz6a/f0h0<> 110!? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:54.36 ID:8h6PhpJL0<> <a href="../test/read.cgi/livemegami/1682241016/686" rel="noopener noreferrer" target="_blank">&gt;&gt;686</a> <br> コメント欄で連呼しろ <br> NGにするから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:57.05 ID:45SLVLMt0<> ライアンぼうぎょしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:26:58.95 ID:ATq9Mq/C0<> 見せつけてもろて！ <br> https://twitter.com/yukihanalamy/status/1650068583588986880 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:00.24 ID:YrBdhoaA0<> <a href="../test/read.cgi/livemegami/1682241016/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> <a href="../test/read.cgi/livemegami/1682241016/608" rel="noopener noreferrer" target="_blank">&gt;&gt;608</a> <br> ひぇっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:27:03.71 ID:iUtZuo2K0<> ライアンー&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:04.36 ID:aLjA5G5f0<> <a href="../test/read.cgi/livemegami/1682241016/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> 人修羅 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:27:06.31 ID:SyXQjfIg0<> え？ぺこーらまさか、アリーナにキラピ装備させてないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:06.27 ID:MAvmAbKM0<> 今日見るもんないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:07.57 ID:hNiE7UTi0<> <a href="../test/read.cgi/livemegami/1682241016/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> なーほーね <br> ありがとう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:09.77 ID:OymWJbUx0<> ライアン捨てられた&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:11.05 ID:7VNdQ2fy0<> ライアンは捨てよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:17.20 ID:w8JDALZc0<> <a href="../test/read.cgi/livemegami/1682241016/560" rel="noopener noreferrer" target="_blank">&gt;&gt;560</a> <br> &#128075; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:22.10 ID:qAkIGKIV0<> こっからは相当キツそう最終デスピサロのAI強すぎなんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:25.68 ID:OzAXXbgy0<> <a href="../test/read.cgi/livemegami/1682241016/686" rel="noopener noreferrer" target="_blank">&gt;&gt;686</a> <br> アリーナがけんじゃ持ってるからその戦法は使え無いんだわ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:25.80 ID:c2TXrluf0<> メルさん初期衣装でやってよ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:27:26.60 ID:91lMDAPe0<> これで勝てたらすごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:27:39.26 ID:ta8tMAqi0<> <a href="../test/read.cgi/livemegami/1682241016/697" rel="noopener noreferrer" target="_blank">&gt;&gt;697</a> <br> 11Sの裏ボス <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:27:40.48 ID:Z36I36FZ0<> <a href="../test/read.cgi/livemegami/1682241016/693" rel="noopener noreferrer" target="_blank">&gt;&gt;693</a> <br> ラミィ、お前のMC(MANCO)を俺のチンポで試させてもらうぞ！！中に出すぞ！！ <>
