名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/30(金) 23:20:02.57 ID:MECXLR0X0<> ポケモン対戦しよう <>ぺこみこポケ戦争 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:24.79 ID:eSC5Y8Ut0<> こんかぷ～&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:38:30.24 ID:YfO3hrFt0<> スバルはアニメ決める時完全に他人に依存してるのが悪い <br> 自分で決めてればキービジュとかpvとかあらすじである程度これ面白そうだなって判断出来るし <br> 仮にそれで外しても学びになって今後近い空気の作品を避けるって成長になるんだがな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:30.88 ID:BmD4C/pA0<> <a href="../test/read.cgi/livemegami/1672410002/581" rel="noopener noreferrer" target="_blank">&gt;&gt;581</a> <br> 配信で沼ってるの見てイライラしてるタイプは人生大変そうだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:32.36 ID:ZKczyqAK0<> <a href="../test/read.cgi/livemegami/1672410002/549" rel="noopener noreferrer" target="_blank">&gt;&gt;549</a> <br> 正直ぺっさんの乳と同じくらい販促かなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:38:33.38 ID:rwC+7QGF0<> &#128048;ミミカス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:36.97 ID:rCF6BALo0<> <a href="../test/read.cgi/livemegami/1672410002/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> 4,5回連勝するだけで行けるから先は短い <br> でも分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:39.46 ID:l71ayslx0<> コライドンの走り込みずっと見てたせいでリスナーが感情移入してるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:41.84 ID:Z2BlPNsz0<> ぺこらのポケモン最終回の数字には若干及ばなかったか <br> 惜しいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:42.77 ID:+44JfV1s0<> ぺっさんヘルガー使うべよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:38:43.62 ID:Ti9mvzYV0<> ガンソード3話は面白かったけど <br> 他虚無すぎるよ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:46.06 ID:9csW5naj0<> <a href="../test/read.cgi/livemegami/1672410002/615" rel="noopener noreferrer" target="_blank">&gt;&gt;615</a> <br> 見に行ったら「見て見て～」とかやってたんだが <br> また嘘なんだね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:47.94 ID:CwXAJxK00<> (  ･&#7620;&#7109;･&#7621; )ぺっさん、ミミカス呼びしらんのや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:51.92 ID:mM2S7JBo0<> <a href="../test/read.cgi/livemegami/1672410002/619" rel="noopener noreferrer" target="_blank">&gt;&gt;619</a> <br> 12時間ふつうにかかる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:53.83 ID:9OQAHaGE0<> <a href="../test/read.cgi/livemegami/1672410002/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> あいつらは男同士じゃん <br> 女はすーぐ男同士でエッチさせようとする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:53.86 ID:fP2/A6Op0<> わためがyagooに頼んだの何となく嫌な予感するな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:57.70 ID:SILXtUhj0<> ミミッキュよりカイリューの方が強くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:38:59.38 ID:NpQVH3V60<> ミミカスさぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:38:59.67 ID:5Yc+SKpL0<> <a href="../test/read.cgi/livemegami/1672410002/606" rel="noopener noreferrer" target="_blank">&gt;&gt;606</a> <br> しかもこいつ多分 <br> ホームに送れないだろうからソフトに幽閉だぞ <br> 次世代に持っていけないねぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:00.56 ID:6+JlCUTv0<> みこちが泣くなんていつ以来？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:05.49 ID:68vDXmmk0<> <a href="../test/read.cgi/livemegami/1672410002/606" rel="noopener noreferrer" target="_blank">&gt;&gt;606</a> <br> こっちは只の敗北者だからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:07.37 ID:4tNreARW0<> <a href="../test/read.cgi/livemegami/1672410002/469" rel="noopener noreferrer" target="_blank">&gt;&gt;469</a> <br> 一部でも叩いてる時点でクソやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:08.51 ID:HmXZqBfF0<> さかまたチラチラ見てるけど、まだ沼ってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:10.58 ID:BXuldL+t0<> ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:10.86 ID:KpqQ5jNs0<> やっぱメルメルなんだよなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:12.97 ID:EmzGbubV0<> こよりとぺっさんどっちのほうがポケモンうめぇーの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:13.47 ID:LB8y3k7H0<> 脳死つるぎのまいやめろ&#128544; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:13.74 ID:zG0Cf3BK0<> またわためいとに泣かされたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:14.91 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> (  ･&#7620;&#7109;･&#7621; )は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:15.05 ID:i7xwDCEp0<> ライブ振り返りだからワンチャン泣いてるかもと思った俺が馬鹿だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:18.21 ID:HiSQmcXd0<> &#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:20.07 ID:7VYdrEyt0<> <a href="../test/read.cgi/livemegami/1672410002/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> 今後ツイッターで自撮り上げる気ある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:20.51 ID:BXuldL+t0<> みこち～(´・ω:;.:... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:23.51 ID:7uVKTUl50<> <a href="../test/read.cgi/livemegami/1672410002/616" rel="noopener noreferrer" target="_blank">&gt;&gt;616</a> <br> 箱内に自分より上手い人がいるゲームはやらないだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:27.22 ID:1iG6D8Ys0<> <a href="../test/read.cgi/livemegami/1672410002/674" rel="noopener noreferrer" target="_blank">&gt;&gt;674</a> <br> こより <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:29.33 ID:rX3BV5zE0<> <a href="../test/read.cgi/livemegami/1672410002/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> まんこみせて <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:29.10 ID:5b0zhObO0<> <a href="../test/read.cgi/livemegami/1672410002/670" rel="noopener noreferrer" target="_blank">&gt;&gt;670</a> <br> 全肯定はキモいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:35.47 ID:rBwVuJo00<> 心がこんかぷしてきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:35.76 ID:koXtujP10<> <a href="../test/read.cgi/livemegami/1672410002/660" rel="noopener noreferrer" target="_blank">&gt;&gt;660</a> <br> わためいとは嘘つき保護者面の異常者だからしゃーない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:37.71 ID:6+JlCUTv0<> <a href="../test/read.cgi/livemegami/1672410002/416" rel="noopener noreferrer" target="_blank">&gt;&gt;416</a> <br> これでアニメ声とかバグだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:37.77 ID:1BoFsdfM0<> こより出すぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:38.19 ID:5KdzXcQT0<> メルちゃんのASMRが一番癒される&#128554; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:37.93 ID:q/gmuJHJ0<> わため泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:39.91 ID:6nrKsLIu0<> <a href="../test/read.cgi/livemegami/1672410002/677" rel="noopener noreferrer" target="_blank">&gt;&gt;677</a> <br> おっぱいみせて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:40.60 ID:9rOnXbIO0<> みごち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:41.25 ID:fP2/A6Op0<> <a href="../test/read.cgi/livemegami/1672410002/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> さっきまで泣いてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:45.27 ID:m/bfE4qc0<> じゃれつくうってないのか…きついな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:45.46 ID:Vk/iwtuT0<> <a href="../test/read.cgi/livemegami/1672410002/667" rel="noopener noreferrer" target="_blank">&gt;&gt;667</a> <br> 最後まで主人公と共にデータの海に消えるんだな&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:48.14 ID:Rl/2VA1S0<> <a href="../test/read.cgi/livemegami/1672410002/632" rel="noopener noreferrer" target="_blank">&gt;&gt;632</a> <br> モトトカゲさんに言ってよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:48.97 ID:sXnvibk10<> <a href="../test/read.cgi/livemegami/1672410002/664" rel="noopener noreferrer" target="_blank">&gt;&gt;664</a> <br> YAGOOのおっぱいマウスパッドか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:39:49.70 ID:hG6lgKpA0<> さかまたずっと同じボスと戦ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:53.72 ID:hbsCcV830<> ぺっさん学習してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:39:59.45 ID:xy3RgbO50<> ぺっさんは手持ちが弱いわけでもないし <br> 今日明日やるんならそのうち連勝していけるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:02.48 ID:9OQAHaGE0<> 顔文字ちゃん推します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:03.84 ID:iO77Rm/10<> <a href="../test/read.cgi/livemegami/1672410002/641" rel="noopener noreferrer" target="_blank">&gt;&gt;641</a> <br> 感想言っただけやん声キモい配信クソつまらんゲーム下手くそヘラヘラしててうざいだから同接雑魚なんだろ俺にキレんなよww&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:05.99 ID:7dXSH1Oj0<> <a href="../test/read.cgi/livemegami/1672410002/651" rel="noopener noreferrer" target="_blank">&gt;&gt;651</a> <br> それは無理やろ <br> 基本はアニオタじゃないんだし <br> 深夜アニメ系とか、オタ向けアニメとかたぶん全然知らんぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:07.60 ID:6MIUSpDz0<> ミライドンは同族にびびってるの可愛かったけどコライドンは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:16.19 ID:ANhtcbCF0<> ガンソなんて「勇者は再び」だけ見たらもういいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:18.44 ID:AkqKjRm80<> こみち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:19.49 ID:rwC+7QGF0<> モトトカゲとかいう伝説のポケモン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:20.11 ID:3bbUHFvG0<> もこうがV叩くのなんてニコ生視聴者のルサンチマンに媚びてるだけじゃんね <br> 本人ガッツリ昔からバチャ豚だし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:27.00 ID:FhR1tL3W0<> みこち泣いてます200万おかわりです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:28.97 ID:m/bfE4qc0<> ぺっさん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:29.29 ID:Woig9/ou0<> ぺっさん；； <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:34.00 ID:NpQVH3V60<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:35.11 ID:vG2mIhIG0<> <a href="../test/read.cgi/livemegami/1672410002/682" rel="noopener noreferrer" target="_blank">&gt;&gt;682</a> <br> こよりそんな強いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:35.48 ID:p9ZXiTKL0<> ぺこらはかなたんの耐久に被せるなよ <br> ライブにも被せてたしぺこらはへい民から嫌われてるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:39.24 ID:8ND0Xfb70<> ぺっさん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:41.04 ID:6MIUSpDz0<> ぺこちゃん素の笑い声でました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:42.28 ID:iO77Rm/10<> こよりで抜いてみこちのアニメ声聴くのたまらん&#128548; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:42.21 ID:6yLPfndr0<> ぺこらおかしくなりました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:45.83 ID:wC1jJfi50<> ぺっさんなんでテラスタル切ったん？ <br> ミミッキュの剣舞珠かげうちでゲンガー落ちないわけないやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:40:47.78 ID:YwRrXBq30<> <a href="../test/read.cgi/livemegami/1672410002/703" rel="noopener noreferrer" target="_blank">&gt;&gt;703</a> <br> 開示されても知らんからね&#128559; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:48.80 ID:GXn2BV2N0<> ぺっさんおもろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:49.46 ID:BmD4C/pA0<> 今回のストーリー何度見てもおもろしわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:51.04 ID:7GIgYjKI0<> <a href="../test/read.cgi/livemegami/1672410002/578" rel="noopener noreferrer" target="_blank">&gt;&gt;578</a> <br> みこちのおすすめ映画 <br>  <br> 「かがみの孤城」 <br>  <br> なんでもできる陽キャの人気者が集団で <br> 陰キャの主人公をイジメて主人公が登校拒否になる話です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:55.01 ID:sUux/HTM0<> ぺっさん演技じゃなくてガチできれてるじゃんもう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:55.66 ID:cCtynBF10<> <a href="../test/read.cgi/livemegami/1672410002/438" rel="noopener noreferrer" target="_blank">&gt;&gt;438</a> <br> あいつ中身はここで対立煽りにイライラしてる肯定系アンスレ民と変わらんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:59.46 ID:ANeKx4Ct0<> もこう→さくらみこに誹謗中傷の限りを尽くす <br> もこうを好きなホロメン→ぺこら、すいせい <br>  <br> あっ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:40:59.97 ID:cYRfR3QB0<> 首折れてたら普通にシャドボしてくるよなそりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:41:03.33 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> (  ･&#7620;&#7109;･&#7621; )Twitterロックされてるから無理 <br> https://i.imgur.com/9I2jOyH.png <>
