名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/11/29(火) 21:18:55.14 ID:8WUE78S10<> えっちすぎる <>6期のエロライブ王 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:21.16 ID:vd1VOdF30<> 緊張とかじゃなく普通に下手じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:21.37 ID:bgM7X+6U0<> さかまたの表現したいことに <br> 歌唱力が追い付いてないな・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:23.30 ID:9pcEHG3i0<> もうちょっときゃいきゃいする歌歌えば10万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:23.03 ID:XTJV2y7v0<> <a href="../test/read.cgi/livemegami/1669724335/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> ギャップの前に歌唱力が圧倒的に足りてない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:22.89 ID:QMYJrjS40<> <a href="../test/read.cgi/livemegami/1669724335/615" rel="noopener noreferrer" target="_blank">&gt;&gt;615</a> <br> 媚び女でりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:23.18 ID:Mtg7MUOG0<> 録画ライブ持ち上げるやつ消えねえかな <br> 生が正義だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:24.49 ID:M58fXTN+0<> 側転したりバク転したりしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:24.95 ID:mcnnd6AX0<> 子宮しゅきしゅきソング歌っとけば10万行ったのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:25.74 ID:E2OEgPHk0<> <a href="../test/read.cgi/livemegami/1669724335/533" rel="noopener noreferrer" target="_blank">&gt;&gt;533</a> <br> おっさんがお前で抜く覚悟はあるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:26.13 ID:NUwQnt2I0<> もっとライブ仕様のセトリにしないとイマイチ盛り上がらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:26.50 ID:Dr9hDh7E0<> エチオピア&#127466;&#127481; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:26.34 ID:6jc/00uo0<> あのさあ <br> エッチなチャレンジを合間合間に入れたら10万余裕だろうが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:27.73 ID:eZSx0drL0<> バカ「ライブは人気ゲストを何人集めたかどうか」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:29.34 ID:J56K0HaJ0<> 必ず下山する1000人は何なんだよ <br> そのまま下山続けるのかと思ったら止まるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:29.42 ID:ur373IHx0<> どうせアイドル衣装で10万超えるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:30.50 ID:FLZCRaYu0<> <a href="../test/read.cgi/livemegami/1669724335/575" rel="noopener noreferrer" target="_blank">&gt;&gt;575</a> <br> たそは少年声が本来の売りだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:30.44 ID:Dlxy9G8Q0<> 可愛い曲なら下手でもみれるのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:30.94 ID:pyjgWU1/0<> ルイ姉超えはもう無理だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:32.26 ID:pp9PYDl+0<> はよ１０マンイケや！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:32.08 ID:epPAOTPc0<> マイナー曲だから下山したか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:32.59 ID:s61tQZHB0<> <a href="../test/read.cgi/livemegami/1669724335/615" rel="noopener noreferrer" target="_blank">&gt;&gt;615</a> <br> くーちゃんここにいたんだね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:33.27 ID:USOaYQ030<> <a href="../test/read.cgi/livemegami/1669724335/403" rel="noopener noreferrer" target="_blank">&gt;&gt;403</a> <br> 生ではなくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:33.96 ID:Oouc1zWX0<> 生歌だから動きが小さくておっぱい揺れないのがよくないね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:34.30 ID:FIViDL9b0<> 登山開始しました <br> 10万チャレンジきます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:34.84 ID:lqte+5Ir0<> 再登山きたああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:35.09 ID:WDgo1RkZ0<> 6期生周年ライブ <br> さかまた <br> ルイ <br> ー10万の壁ー <br> こより <br> 山田 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:35.26 ID:5eWq+Zh60<> ワイじじい、アン・ルイス歌うのをひたすら待つ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:35.61 ID:N+7ojBZq0<> <a href="../test/read.cgi/livemegami/1669724335/624" rel="noopener noreferrer" target="_blank">&gt;&gt;624</a> <br> 正論やめろや！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:35.70 ID:XpkuaR2/0<> マスク外してなかったらスパチャも登録者も半分くらいだよな <br> それくらいガワが強すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:37.07 ID:6UWBRPGb0<> <a href="../test/read.cgi/livemegami/1669724335/301" rel="noopener noreferrer" target="_blank">&gt;&gt;301</a> <br> &#127812;&#128166;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:40.19 ID:wFudIGD/0<> 少し前の歌枠は声量あったのにライブだとやっぱ声でなかったりするんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:39.95 ID:0TFJudHW0<> 乳出せば余裕よ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:40.38 ID:khd7p0pN0<> 白目うたってくれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:40.53 ID:UBN0z2ZU0<> <a href="../test/read.cgi/livemegami/1669724335/552" rel="noopener noreferrer" target="_blank">&gt;&gt;552</a> <br> 沙花叉ルイは当たり <br>  <br> 山田こよりはハズレってだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:41.32 ID:yg/u8YW10<> さか又はシャレた曲が好きなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:41.26 ID:1sWjmIK90<> 見てなおめーらアイドル衣装でまた登山すっからよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:41.86 ID:YWFl7HTv0<> 下山言うても2～300やん <br> 祝福歌ったら10万超えるで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:42.39 ID:PeOENv1V0<> さかまたはポールダンスしながら歌えば余裕で超えるのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:41.91 ID:rxsFW6bB0<> このガワとこの歌声合わなすぎるなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:42.42 ID:ZVQC1cK80<> <a href="../test/read.cgi/livemegami/1669724335/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> そいつらの影響力強すぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:42.57 ID:Ih7Q45l70<> え？これ全部生なん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:42.20 ID:/2nD7Kpr0<> カラオケ聴きに来たんじゃないよ俺は <br> なあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:43.89 ID:y+4Bcuxr0<> 山田より内容忘れそうな内容 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:43.93 ID:kJ8+N3Eo0<> <a href="../test/read.cgi/livemegami/1669724335/569" rel="noopener noreferrer" target="_blank">&gt;&gt;569</a> <br> キングヌーはコーラス厚めじゃないと明らかにしょぼく聞こえる <br> 井口のボーカルは勿論だけど常田もでかいし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:44.65 ID:HmSi+IBy0<> クルー抵抗してて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:46.28 ID:UOwwd/K00<> お、またあがってきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:46.04 ID:ROiZLXvD0<> 登山したり下山繰り返すとかこれ手コキだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:46.74 ID:2TbkuNSY0<> <a href="../test/read.cgi/livemegami/1669724335/533" rel="noopener noreferrer" target="_blank">&gt;&gt;533</a> <br> 見るし抜くぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:48.76 ID:u0lX7Gnz0<> 9.9万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:51.63 ID:UZQoZzIy0<> もっとパンツ見せまくったら10万越え余裕だろ <br> パンツ見せる系vtuber目指していけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:52.38 ID:e73nFuYT0<> ああああああ出る出る出る出る出る出る <br> ああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:52.69 ID:t4CQRye00<> この曲終わったらとりあえず側転な <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:53.90 ID:cvdB9HLu0<> <a href="../test/read.cgi/livemegami/1669724335/302" rel="noopener noreferrer" target="_blank">&gt;&gt;302</a> <br> 流石に曲が悪いわ <br> 誰かしら知ってる曲歌って欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:57.13 ID:vBXCWff30<> 歌うたって無いときに登山するから今からバイオしようぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:57.83 ID:v7mImqAc0<> 登山開始しました <br> まもなく10万いきます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:58.28 ID:umi/1HNj0<> 10万寸止めやめーや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:58.18 ID:Gu1lJZuf0<> 知らん曲だらけだからホロリス向けじゃねえんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:25:58.35 ID:WGxCjQOG0<> 待って <br> ルイの方がうまいじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:59.24 ID:ESa2N8a20<> 俺はマスクつけてたほうが伸びてたと思うけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:00.02 ID:QepFRVnr0<> <a href="../test/read.cgi/livemegami/1669724335/559" rel="noopener noreferrer" target="_blank">&gt;&gt;559</a> <br> ペっさんもはよエロに頼れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:25:59.91 ID:Z3hFQLje0<> あと500が遠い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:00.86 ID:9hFmmDwL0<> <a href="../test/read.cgi/livemegami/1669724335/580" rel="noopener noreferrer" target="_blank">&gt;&gt;580</a> <br> 普段のキャラとも合ってないしな&#129300; <br> すいせい、たあ路線ならありなんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:00.84 ID:NbGAbcc70<> <a href="../test/read.cgi/livemegami/1669724335/462" rel="noopener noreferrer" target="_blank">&gt;&gt;462</a> <br> あくあソロの方が質あったなスタテンのやつは微妙だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:00.97 ID:wBa2R9iG0<> かなたそが可愛い曲じゃなくて変な曲ばっか選んでたの同じやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:01.63 ID:He6dB5Ns0<> 9.9万どりゃあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:01.45 ID:NM3M0/rX0<> これあくたん超えない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:02.28 ID:bWLTNixs0<> くるぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:02.38 ID:OTM1FDcC0<> <a href="../test/read.cgi/livemegami/1669724335/490" rel="noopener noreferrer" target="_blank">&gt;&gt;490</a> <br> まったく記憶にない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:03.57 ID:nmcmycNf0<> <a href="../test/read.cgi/livemegami/1669724335/232" rel="noopener noreferrer" target="_blank">&gt;&gt;232</a> <br> というか再生数とかスパチャなら6期超優秀世代やで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:04.59 ID:3zYkAvh90<> <a href="../test/read.cgi/livemegami/1669724335/635" rel="noopener noreferrer" target="_blank">&gt;&gt;635</a> <br> エロ売りなんだからおっさん向け歌った方がいいと思うけど <br> 女性ファン欲しいならこれもありなんか…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:05.78 ID:GWClK47x0<> このショボいオケに負けるなよ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:06.07 ID:4n7eD5lk0<> クルー怒りのブラバ <br> 死守するぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:07.37 ID:kleUkgXN0<> <a href="../test/read.cgi/livemegami/1669724335/533" rel="noopener noreferrer" target="_blank">&gt;&gt;533</a> <br> 声出さないなら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:07.72 ID:ekERNa3P0<> 10万くっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:07.79 ID:il77QJh60<> なんでトワみたいな歌やるの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:08.29 ID:/fwTGF4H0<> しゃかまたいくぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:07.97 ID:GwCiY/hg0<> 一曲も知らないからノレないし楽しめないわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:08.84 ID:v/noL/PE0<> くるぞおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:09.03 ID:FXc2joqc0<> しゃかまたの趣味選曲とエロを求めてる視聴者で同接ブレブレじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:08.58 ID:kpJZsk3C0<> なんなんこの変な歌 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:09.94 ID:rD5KtJU60<> なんか加藤ミリヤのライブ思い出す <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:11.07 ID:9wSAgjtj0<> 初手ＭＶ連発してなかったら今頃余裕で10万超えてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:11.49 ID:fKCxdtvs0<> 歌唱力がイマイチ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:26:14.12 ID:OswPw72L0<> これゲスト待機勢もいるからさらに下山ありえるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:14.20 ID:YWFl7HTv0<> くるぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:15.00 ID:7yM5kieu0<> <a href="../test/read.cgi/livemegami/1669724335/615" rel="noopener noreferrer" target="_blank">&gt;&gt;615</a> <br> もうお眠りなさい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:15.92 ID:wt8GrUeR0<> 何言ってるか全然聞き取れなくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:16.22 ID:NZ6ncg510<> 99,563 人が視聴中  28 分前にライブ配信開始  <br>  <br> 怒りの再登山どりゃああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:26:17.88 ID:gU8OXKk70<> こういう感じは求めてないんだよな～ <>
