名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/27(金) 22:42:20.87 ID:yy5GyaAj0<> みてください <>んなクラ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:55:49.28 ID:Pkr5sRvB0<> <a href="../test/read.cgi/livemegami/1674826940/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> 昨日かなたは同じマイクラでわために完封されてたけどねｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:55:48.94 ID:m9Y59zlC0<> <a href="../test/read.cgi/livemegami/1674826940/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> あずき、みこ、ルーナ、メルチーム対こよりで丁度良さそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:55:50.53 ID:YcCSDXuJ0<> <a href="../test/read.cgi/livemegami/1674826940/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> 元々そんなもんでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:55:52.14 ID:H2sFRgxV0<> スカーフドラパ最強！スカーフドラパ最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:55:51.88 ID:FaYAmLd50<> <a href="../test/read.cgi/livemegami/1674826940/626" rel="noopener noreferrer" target="_blank">&gt;&gt;626</a> <br> 単にフェス衣装出たからじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:55:53.19 ID:w2uIlIDc0<> 手洗いする時間あるのにランドリー行く時間ないのはおかしいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:55:54.52 ID:e56ynTPh0<> おかゆ鋼の8000人まであと400です！集合してください！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:55:57.95 ID:RzmigHFy0<> ふーたんのマイクラはやりたいことが明確でいい <br> あと新鯖で新しいことに挑戦しようとしてるのがマイクラおじさんに刺さってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:01.03 ID:+bKufCOk0<> <a href="../test/read.cgi/livemegami/1674826940/628" rel="noopener noreferrer" target="_blank">&gt;&gt;628</a> <br> あの時点で負け筋って電磁波くらいじゃないの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:02.54 ID:UUSZYoKw0<> <a href="../test/read.cgi/livemegami/1674826940/658" rel="noopener noreferrer" target="_blank">&gt;&gt;658</a> <br> あんぽんたんでやってただろ&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:03.20 ID:VpAbxFwc0<> あくたんとフレア2000差ってマジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:05.26 ID:dCrAd+cH0<> https://i.imgur.com/9zE5wX0.png <br> IDのセンターはアーニャさんで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:09.84 ID:DP/IhAJq0<> FEやるなら昔のやつのがいい <br> 最近のは戦闘以外が長すぎてデバフなんよ <br> どうせ死なないし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:09.45 ID:s+XrOb8d0<> エンゲージのハード以下はぬるすぎて逆につまらんくなる恐れが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:10.43 ID:aofidXi50<> <a href="../test/read.cgi/livemegami/1674826940/646" rel="noopener noreferrer" target="_blank">&gt;&gt;646</a> <br> ホロアン的には狼ノ宮が垂れ流してるイメージ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:09.52 ID:zeJk8RER0<> <a href="../test/read.cgi/livemegami/1674826940/583" rel="noopener noreferrer" target="_blank">&gt;&gt;583</a> <br> 4期はたぁ以外ハズレ世代だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:11.32 ID:OfxmF1eZ0<> <a href="../test/read.cgi/livemegami/1674826940/170" rel="noopener noreferrer" target="_blank">&gt;&gt;170</a> <br> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:12.35 ID:GLCOtEUD0<> ラミィこのゲームでこんなに出るんだな <br> これはFEも期待 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:12.11 ID:nMuKRjhl0<> <a href="../test/read.cgi/livemegami/1674826940/639" rel="noopener noreferrer" target="_blank">&gt;&gt;639</a> <br> なんでそんな必死なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:14.18 ID:fiIAm6ck0<> <a href="../test/read.cgi/livemegami/1674826940/548" rel="noopener noreferrer" target="_blank">&gt;&gt;548</a> <br> ビギナーで苦戦している時点でねーよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:17.97 ID:9sudUK3Z0<> FE新作だからマシだろうな <br> 聖戦とかやったら地獄やで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:18.28 ID:BAytAQAu0<> モンボ級やってくることわからなさすぎてこえーな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:19.36 ID:N5wZx3aG0<> フレア可愛い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:19.85 ID:TuiL5lX10<> やっぱ盛よね？？さすがに、、、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:20.02 ID:skuZUKLx0<> あくたんからもこうを感じる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:20.40 ID:Zw4+Q0+40<> <a href="../test/read.cgi/livemegami/1674826940/660" rel="noopener noreferrer" target="_blank">&gt;&gt;660</a> <br> マリンとかもそんな感じあるよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:23.42 ID:mqv4C3vi0<> <a href="../test/read.cgi/livemegami/1674826940/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> 脚ムキムキだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:24.50 ID:k2Y+K3aa0<> https://i.imgur.com/gGMNMij.jpg <br>  <br> 本日のソロデイリー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:25.67 ID:r5b3mxvf0<> こよりがうんこよを賭けてジオゲッサーコラボする確率は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:25.56 ID:Q/4Fh3Kz0<> スバル洗濯機壊れて手洗いしてます <br> コインランドリー行く時間なかったそうです <br> 盛ってそう～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:28.50 ID:RzmigHFy0<> <a href="../test/read.cgi/livemegami/1674826940/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> かわいい衣装で嬉しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:29.57 ID:gGNh7ifq0<> ttps://imgur.com/O0NJz0g.jpg <br>  <br> 1年過ぎたしそろそろ戻ってくるやろ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:29.76 ID:lBdOS7gC0<> <a href="../test/read.cgi/livemegami/1674826940/586" rel="noopener noreferrer" target="_blank">&gt;&gt;586</a> <br> 歴戦のクルーもおるね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:29.50 ID:X/0WoXoA0<> 山田、あくあと余見ろよ <br> これが先輩の背中だぞデケーだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:30.65 ID:u5PzDIkr0<> どういう構成だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:31.58 ID:Lic6/pYa0<> <a href="../test/read.cgi/livemegami/1674826940/551" rel="noopener noreferrer" target="_blank">&gt;&gt;551</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:31.40 ID:l7dAxxAJ0<> あくあの実況してるやつってまだクルーやってんのか <br>  <br> まだ“そこ”？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:31.48 ID:JM8sU4cu0<> 明日の星街ライブの配信サイトZAIKOってどうなん？スポーンのが安牌？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:32.16 ID:ZukSxUkm0<> 戌神ころね&#129360;本物@inugamikorone <br> 唐突にヨッシーストーリーやりたい！ <br> 明日昼くらいからやるかもも&#12316;&#128563; <br>  <br> まじ唐突で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:32.35 ID:H2sFRgxV0<> <a href="../test/read.cgi/livemegami/1674826940/681" rel="noopener noreferrer" target="_blank">&gt;&gt;681</a> <br> 話逸らす事でしか返せない雑魚は黙ってて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:32.01 ID:d/ufUvUT0<> 獅白ぼたん&#9804;ホロライブ5期生 @shishirobotan (2023/01/27 17:35:46) <br> 数日前から歩くと片方の膝が痛いんだけど何かしたかなぁ…思い当たることがない&#129394; <br> http://twitter.com/shishirobotan/status/1618890495639588864 <br>  <br> さんでーまんでーねねーち！&#127825;&#129375;グッズ販売中！ @momosuzunene (2023/01/27 22:54:38) <br> @shishirobotan 成長期やね・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ <br> http://twitter.com/momosuzunene/status/1618970741009186817 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:34.58 ID:JUzy34LO0<> <a href="../test/read.cgi/livemegami/1674826940/592" rel="noopener noreferrer" target="_blank">&gt;&gt;592</a> <br> グラサンの人髭のイメージだったけどﾄｩﾙｯﾄｩﾙでなんか不気味さあった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:34.93 ID:aonpdnGF0<> <a href="../test/read.cgi/livemegami/1674826940/604" rel="noopener noreferrer" target="_blank">&gt;&gt;604</a> <br> 足かせにぺこらつければバランスええやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:35.69 ID:nuy7XVVZ0<> はがねテラスタルしない理由は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:40.33 ID:aofidXi50<> <a href="../test/read.cgi/livemegami/1674826940/657" rel="noopener noreferrer" target="_blank">&gt;&gt;657</a> <br> アイコラじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:45.85 ID:wtd+YgTj0<> <a href="../test/read.cgi/livemegami/1674826940/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> わためいとはお前みたいな無職が多いからな <br> 深夜は平民はキツい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:56:47.82 ID:w2uIlIDc0<> スバル眠い連呼でさっさと切り上げる予防線張ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:48.85 ID:jm41a+JF0<> スバル眠いアピール <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:52.41 ID:1zP9vCkU0<> <a href="../test/read.cgi/livemegami/1674826940/690" rel="noopener noreferrer" target="_blank">&gt;&gt;690</a> <br> ござる <br>  <br> 最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:55.63 ID:v3ol6kD40<> <a href="../test/read.cgi/livemegami/1674826940/676" rel="noopener noreferrer" target="_blank">&gt;&gt;676</a> <br> ラミィがやるぶんにはちょうどよくなりそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:56:56.97 ID:l6jSJtj50<> ルイが睡眠導入配信なんて冗談言うのやめなさい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:01.86 <> まーた誤字ってる <br>  <br> https://i.imgur.com/A85MWvJ.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:03.04 ID:vM0VJHbm0<> 公式ぺこみこ上がってるじゃん <br> 今日はこれで抜くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:03.94 ID:vIZ7a2+R0<> まードラゴンアローゴリ押しでマスター行けるやろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:05.05 ID:skwH/kBj0<> <a href="../test/read.cgi/livemegami/1674826940/618" rel="noopener noreferrer" target="_blank">&gt;&gt;618</a> <br> ちがう <br> DVDとユーチューブの違法アップロードくらいでしかない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:05.30 ID:586QAe+H0<> こよりランクマ <br> コメント見ない <br> 同接2万超え <br>  <br> あくあランクマ <br> コメント見まくり <br> 同接1.7万で登山終了 <br>  <br> どこで差がついたのか・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:08.50 ID:12308TrZ0<> <a href="../test/read.cgi/livemegami/1674826940/703" rel="noopener noreferrer" target="_blank">&gt;&gt;703</a> <br> たれ…ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:57:11.08 ID:pDmvXe3+0<> <a href="../test/read.cgi/livemegami/1674826940/661" rel="noopener noreferrer" target="_blank">&gt;&gt;661</a> <br> まじめに何でクソのグッズなど買う必要あんのかな？ <br> ライトの餌台にしかならんやんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:11.14 ID:64FlC2vn0<> みこち何見るのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:11.46 ID:ICJ/4vso0<> <a href="../test/read.cgi/livemegami/1674826940/713" rel="noopener noreferrer" target="_blank">&gt;&gt;713</a> <br> なんだと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:57:13.46 ID:OYnCoIT/0<> <a href="../test/read.cgi/livemegami/1674826940/632" rel="noopener noreferrer" target="_blank">&gt;&gt;632</a> <br> エアプかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:17.93 ID:Pkr5sRvB0<> あくあもマイクラやればよかったのに <br> そうすれば２万以上余裕で出て馬鹿にされることもなかったのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:18.85 ID:eD71jehm0<> あくたん裏が強すぎて2万いかない&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:19.24 ID:UgPc1Rxd0<> ガンソードっていつ終わるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:20.18 ID:9sudUK3Z0<> <a href="../test/read.cgi/livemegami/1674826940/690" rel="noopener noreferrer" target="_blank">&gt;&gt;690</a> <br> レアバフあくたんでも勝てなかった女ござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:21.20 ID:kL604UEZ0<> <a href="../test/read.cgi/livemegami/1674826940/610" rel="noopener noreferrer" target="_blank">&gt;&gt;610</a> <br> そいつリッチショコラの実況せずにおにやの実況してたんだが <br> 適当な事言ってなよ糞クルー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:25.45 ID:Q6EpoEwf0<> (  ･&#7620;&#7109;･&#7621; )相手のドラパデカくね？ <br> (  ･&#7620;&#7109;･&#7621; )遠近法か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:25.81 ID:FbxSg1wV0<> FEは初見殺しあるかな <br> おじさんウキウキだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:26.54 ID:QksG7PBA0<> 山田帰って来たら何やるんだろ  やれる事もやりたい事も出来ないんじゃないの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:29.29 ID:01fdlisx0<> 山田はたとえ引退する予定だったとしても無理矢理にでもフェス出させるだろ <br> 金相当動いてるだろうし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:33.95 ID:bsUnmHVq0<> <a href="../test/read.cgi/livemegami/1674826940/663" rel="noopener noreferrer" target="_blank">&gt;&gt;663</a> <br> わためいとかなアン多すぎだろ <br> 空き巣じゃないと数字出ない雑魚のくせに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:57:34.48 ID:l7dAxxAJ0<> <a href="../test/read.cgi/livemegami/1674826940/718" rel="noopener noreferrer" target="_blank">&gt;&gt;718</a> <br> 一軍入れ替えか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:57:35.24 ID:3M8f/2mC0<> 余っさん俺よりヴァロうまくて誰にコーチングされたのか気になるわ <>
